X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-0.88,-6,59.598,59.655,59.706,59.796,59.95,60.12,60.279,60.499,60.645,49.448
-0.8,-6,59.661,59.717,59.766,59.853,60.004,60.171,60.327,60.544,60.689,49.412
-0.72,-6,59.723,59.777,59.824,59.909,60.057,60.22,60.373,60.588,60.731,49.376
-0.64,-6,59.783,59.836,59.881,59.964,60.109,60.269,60.419,60.63,60.772,49.339
-0.56,-6,59.841,59.893,59.937,60.018,60.159,60.316,60.463,60.671,60.811,49.3
-0.48,-6,59.899,59.949,59.992,60.07,60.208,60.362,60.506,60.711,60.849,49.261
-0.4,-6,59.955,60.004,60.045,60.12,60.256,60.406,60.547,60.749,60.886,49.22
-0.32,-6,60.009,60.057,60.096,60.17,60.302,60.449,60.587,60.787,60.921,49.178
-0.24,-6,60.062,60.109,60.147,60.218,60.347,60.491,60.626,60.822,60.955,49.134
-0.16,-6,60.114,60.159,60.196,60.264,60.391,60.531,60.664,60.857,60.988,49.088
-0.08,-6,60.164,60.208,60.243,60.309,60.433,60.57,60.7,60.89,61.019,49.041
0,-6,60.213,60.255,60.289,60.353,60.474,60.608,60.734,60.921,61.049,48.991
0.08,-6,60.068,60.104,60.131,60.204,60.311,60.432,60.566,60.741,60.861,48.955
0.16,-6,60.059,60.09,60.113,60.187,60.287,60.4,60.534,60.702,60.818,48.919
0.24,-6,60.069,60.098,60.117,60.191,60.285,60.39,60.523,60.684,60.798,49.078
0.32,-6,60.087,60.115,60.13,60.203,60.291,60.39,60.52,60.678,60.789,49.062
0.4,-6,60.11,60.135,60.148,60.219,60.301,60.397,60.525,60.677,60.783,49.018
0.48,-6,60.134,60.157,60.168,60.237,60.316,60.405,60.53,60.678,60.783,48.972
0.56,-6,60.159,60.181,60.189,60.256,60.33,60.416,60.538,60.681,60.782,48.924
0.64,-6,60.191,60.204,60.21,60.275,60.345,60.426,60.546,60.685,60.784,48.874
0.72,-6,60.228,60.239,60.236,60.294,60.36,60.437,60.554,60.688,60.785,48.822
0.8,-6,60.264,60.273,60.267,60.313,60.374,60.447,60.56,60.692,60.785,48.769
0.88,-6,60.299,60.305,60.298,60.339,60.387,60.456,60.567,60.694,60.786,48.715
0.96,-6,60.332,60.337,60.326,60.364,60.403,60.464,60.572,60.696,60.785,48.659
1.04,-6,60.367,60.368,60.355,60.388,60.423,60.471,60.576,60.697,60.783,48.602
1.12,-6,60.401,60.399,60.382,60.41,60.44,60.481,60.579,60.696,60.78,48.544
1.2,-6,60.438,60.429,60.409,60.43,60.456,60.493,60.579,60.693,60.776,48.484
1.28,-6,60.475,60.463,60.435,60.45,60.471,60.503,60.582,60.69,60.77,48.424
1.36,-6,60.509,60.495,60.465,60.47,60.484,60.512,60.587,60.685,60.763,48.362
1.44,-6,60.46,60.526,60.493,60.488,60.496,60.519,60.59,60.679,60.755,48.299
1.52,-6,60.422,60.487,60.519,60.509,60.508,60.524,60.591,60.676,60.746,48.235
1.6,-6,60.421,60.446,60.499,60.529,60.518,60.528,60.591,60.672,60.736,48.17
1.68,-6,60.433,60.437,60.448,60.548,60.527,60.531,60.589,60.667,60.728,48.104
1.76,-6,60.443,60.445,60.427,60.565,60.539,60.534,60.586,60.66,60.719,48.036
1.84,-6,60.451,60.452,60.431,60.506,60.549,60.535,60.581,60.652,60.709,47.968
1.92,-6,60.458,60.458,60.434,60.462,60.558,60.534,60.576,60.642,60.697,47.898
2,-6,60.464,60.462,60.436,60.451,60.566,60.536,60.57,60.631,60.684,47.827
2.08,-6,60.469,60.465,60.437,60.448,60.543,60.537,60.563,60.618,60.669,47.756
2.16,-6,60.474,60.468,60.436,60.443,60.484,60.537,60.554,60.605,60.653,47.683
2.24,-6,60.478,60.469,60.435,60.437,60.446,60.536,60.548,60.59,60.636,47.609
2.32,-6,60.481,60.47,60.433,60.431,60.436,60.533,60.541,60.575,60.618,47.534
2.4,-6,60.483,60.471,60.431,60.424,60.424,60.523,60.533,60.559,60.599,47.459
2.48,-6,60.485,60.47,60.427,60.416,60.412,60.452,60.524,60.542,60.579,47.382
2.56,-6,60.487,60.469,60.423,60.407,60.398,60.399,60.514,60.525,60.559,47.304
2.64,-6,60.488,60.468,60.418,60.397,60.384,60.38,60.503,60.509,60.538,47.226
2.72,-6,60.489,60.466,60.413,60.386,60.369,60.359,60.445,60.492,60.516,47.147
2.8,-6,60.49,60.464,60.408,60.375,60.352,60.338,60.385,60.475,60.493,47.067
2.88,-6,60.49,60.462,60.403,60.364,60.336,60.316,60.35,60.457,60.473,46.986
2.96,-6,60.49,60.459,60.397,60.352,60.318,60.294,60.325,60.439,60.452,46.904
3.04,-6,60.49,60.456,60.391,60.34,60.301,60.27,60.299,60.42,60.43,46.821
3.12,-6,60.49,60.454,60.385,60.328,60.282,60.246,60.273,60.397,60.408,46.738
3.2,-6,60.49,60.451,60.38,60.316,60.264,60.222,60.246,60.324,60.385,46.654
3.28,-6,60.491,60.448,60.374,60.304,60.245,60.197,60.218,60.262,60.362,46.569
3.36,-6,60.491,60.446,60.368,60.292,60.226,60.172,60.19,60.229,60.338,46.484
3.44,-6,60.492,60.444,60.362,60.28,60.206,60.146,60.162,60.197,60.311,46.398
3.52,-6,60.493,60.442,60.357,60.268,60.187,60.12,60.133,60.165,60.242,46.312
3.6,-6,60.494,60.44,60.352,60.257,60.168,60.095,60.104,60.133,60.176,46.225
3.68,-6,60.496,60.439,60.348,60.245,60.149,60.069,60.075,60.1,60.137,46.137
3.76,-6,60.498,60.438,60.343,60.234,60.13,60.044,60.046,60.068,60.102,46.049
3.84,-6,60.501,60.438,60.34,60.224,60.112,60.02,60.017,60.034,60.067,45.96
3.92,-6,60.504,60.438,60.337,60.213,60.093,59.997,59.987,60.001,60.032,45.871
4,-6,60.508,60.439,60.334,60.204,60.075,59.974,59.958,59.968,59.997,45.781
4.08,-6,60.513,60.441,60.332,60.195,60.058,59.951,59.929,59.934,59.962,45.691
4.16,-6,60.518,60.443,60.331,60.186,60.04,59.928,59.9,59.901,59.927,45.601
4.24,-6,60.523,60.445,60.33,60.179,60.023,59.906,59.871,59.868,59.891,45.51
4.32,-6,60.529,60.449,60.33,60.171,60.007,59.884,59.842,59.834,59.856,45.419
4.4,-6,60.539,60.453,60.331,60.165,59.992,59.862,59.814,59.801,59.821,45.328
4.48,-6,60.551,60.458,60.332,60.159,59.976,59.842,59.786,59.768,59.786,45.236
4.56,-6,60.563,60.463,60.335,60.154,59.962,59.821,59.758,59.736,59.751,45.144
4.64,-6,60.576,60.468,60.338,60.15,59.948,59.801,59.731,59.703,59.716,45.052
4.72,-6,60.589,60.478,60.342,60.147,59.935,59.782,59.704,59.671,59.682,44.96
4.8,-6,60.604,60.489,60.346,60.144,59.923,59.763,59.678,59.64,59.648,44.867
4.88,-6,60.617,60.501,60.352,60.143,59.912,59.746,59.653,59.609,59.614,44.774
4.96,-6,60.637,60.514,60.358,60.142,59.901,59.728,59.627,59.578,59.58,44.681
5.04,-6,60.658,60.527,60.368,60.143,59.891,59.712,59.603,59.548,59.547,44.588
5.12,-6,60.681,60.541,60.379,60.144,59.882,59.697,59.579,59.518,59.515,44.495
5.2,-6,60.704,60.556,60.391,60.146,59.874,59.682,59.556,59.488,59.483,44.402
5.28,-6,60.727,60.576,60.404,60.15,59.867,59.668,59.533,59.46,59.451,44.308
5.36,-6,60.752,60.596,60.417,60.154,59.861,59.655,59.511,59.431,59.42,44.215
5.44,-6,60.776,60.618,60.431,60.159,59.856,59.643,59.49,59.404,59.39,44.121
5.52,-6,60.802,60.64,60.447,60.164,59.851,59.632,59.469,59.377,59.36,44.028
5.6,-6,60.827,60.662,60.465,60.171,59.848,59.621,59.449,59.351,59.331,43.934
5.68,-6,60.853,60.685,60.484,60.18,59.845,59.611,59.43,59.326,59.303,43.841
5.76,-6,60.88,60.709,60.505,60.191,59.844,59.603,59.412,59.301,59.275,43.747
5.84,-6,60.907,60.733,60.525,60.202,59.843,59.595,59.394,59.277,59.247,43.653
5.92,-6,60.924,60.758,60.547,60.215,59.844,59.588,59.378,59.254,59.221,43.56
6,-6,60.941,60.779,60.569,60.229,59.845,59.581,59.362,59.232,59.195,43.467
-6,-5.92,54.143,54.268,54.392,54.599,54.893,55.195,55.468,55.79,55.992,51.202
-5.92,-5.92,54.237,54.362,54.485,54.691,54.984,55.285,55.557,55.878,56.079,51.168
-5.84,-5.92,54.331,54.455,54.578,54.782,55.075,55.374,55.646,55.966,56.167,51.133
-5.76,-5.92,54.425,54.549,54.671,54.874,55.165,55.464,55.734,56.054,56.254,51.1
-5.68,-5.92,54.519,54.643,54.764,54.966,55.256,55.554,55.823,56.142,56.342,51.066
-5.6,-5.92,54.614,54.736,54.857,55.059,55.347,55.644,55.912,56.23,56.43,51.033
-5.52,-5.92,54.709,54.83,54.95,55.151,55.438,55.733,56.001,56.318,56.517,51
-5.44,-5.92,54.804,54.925,55.044,55.243,55.529,55.823,56.09,56.406,56.605,50.968
-5.36,-5.92,54.899,55.019,55.137,55.335,55.62,55.913,56.179,56.494,56.693,50.936
-5.28,-5.92,54.994,55.113,55.231,55.428,55.711,56.003,56.268,56.582,56.78,50.905
-5.2,-5.92,55.089,55.208,55.325,55.52,55.802,56.093,56.357,56.67,56.868,50.875
-5.12,-5.92,55.184,55.302,55.418,55.613,55.894,56.183,56.445,56.758,56.955,50.845
-5.04,-5.92,55.279,55.397,55.512,55.705,55.985,56.273,56.534,56.846,57.043,50.815
-4.96,-5.92,55.374,55.491,55.606,55.798,56.076,56.362,56.623,56.934,57.13,50.786
-4.88,-5.92,55.47,55.586,55.699,55.89,56.167,56.452,56.711,57.021,57.217,50.758
-4.8,-5.92,55.565,55.68,55.793,55.983,56.257,56.542,56.8,57.109,57.304,50.736
-4.72,-5.92,55.66,55.774,55.887,56.075,56.348,56.631,56.888,57.196,57.391,50.715
-4.64,-5.92,55.755,55.869,55.98,56.167,56.439,56.72,56.976,57.283,57.477,50.695
-4.56,-5.92,55.851,55.963,56.074,56.259,56.529,56.809,57.064,57.37,57.563,50.675
-4.48,-5.92,55.946,56.057,56.167,56.351,56.62,56.898,57.151,57.457,57.649,50.663
-4.4,-5.92,56.041,56.152,56.26,56.443,56.71,56.987,57.239,57.543,57.735,50.651
-4.32,-5.92,56.136,56.246,56.353,56.534,56.8,57.075,57.326,57.629,57.821,50.638
-4.24,-5.92,56.23,56.339,56.446,56.626,56.889,57.163,57.413,57.715,57.906,50.626
-4.16,-5.92,56.325,56.433,56.539,56.717,56.979,57.251,57.499,57.8,57.991,50.613
-4.08,-5.92,56.419,56.526,56.631,56.808,57.068,57.339,57.585,57.885,58.075,50.6
-4,-5.92,56.514,56.62,56.724,56.899,57.157,57.426,57.671,57.97,58.159,50.586
-3.92,-5.92,56.607,56.713,56.816,56.989,57.245,57.513,57.757,58.054,58.242,50.573
-3.84,-5.92,56.701,56.805,56.907,57.079,57.333,57.599,57.842,58.138,58.326,50.559
-3.76,-5.92,56.795,56.898,56.999,57.169,57.421,57.685,57.926,58.221,58.408,50.545
-3.68,-5.92,56.888,56.99,57.09,57.258,57.509,57.771,58.01,58.303,58.49,50.531
-3.6,-5.92,56.981,57.082,57.181,57.347,57.595,57.856,58.094,58.386,58.572,50.517
-3.52,-5.92,57.073,57.173,57.271,57.436,57.682,57.94,58.177,58.467,58.652,50.503
-3.44,-5.92,57.165,57.264,57.361,57.524,57.768,58.024,58.259,58.548,58.733,50.489
-3.36,-5.92,57.257,57.355,57.45,57.611,57.853,58.108,58.341,58.629,58.812,50.475
-3.28,-5.92,57.348,57.445,57.539,57.698,57.938,58.191,58.422,58.708,58.891,50.463
-3.2,-5.92,57.439,57.535,57.628,57.785,58.023,58.273,58.503,58.787,58.97,50.451
-3.12,-5.92,57.529,57.624,57.716,57.871,58.106,58.355,58.582,58.866,59.047,50.439
-3.04,-5.92,57.619,57.713,57.803,57.956,58.19,58.436,58.662,58.943,59.124,50.427
-2.96,-5.92,57.708,57.801,57.89,58.041,58.272,58.516,58.74,59.02,59.2,50.416
-2.88,-5.92,57.797,57.888,57.976,58.126,58.354,58.595,58.818,59.096,59.275,50.398
-2.8,-5.92,57.885,57.975,58.062,58.209,58.435,58.674,58.894,59.171,59.349,50.369
-2.72,-5.92,57.973,58.061,58.147,58.292,58.515,58.752,58.97,59.245,59.422,50.34
-2.64,-5.92,58.06,58.147,58.231,58.374,58.595,58.829,59.045,59.319,59.494,50.31
-2.56,-5.92,58.146,58.232,58.314,58.455,58.673,58.905,59.12,59.391,59.566,50.28
-2.48,-5.92,58.231,58.316,58.397,58.536,58.751,58.981,59.193,59.462,59.636,50.25
-2.4,-5.92,58.316,58.399,58.479,58.616,58.828,59.055,59.265,59.533,59.706,50.219
-2.32,-5.92,58.4,58.482,58.56,58.695,58.905,59.129,59.337,59.602,59.774,50.188
-2.24,-5.92,58.483,58.564,58.641,58.773,58.98,59.202,59.407,59.67,59.841,50.156
-2.16,-5.92,58.565,58.645,58.72,58.85,59.054,59.273,59.476,59.738,59.907,50.125
-2.08,-5.92,58.647,58.725,58.799,58.926,59.128,59.344,59.545,59.804,59.972,50.093
-2,-5.92,58.727,58.804,58.877,59.002,59.2,59.414,59.612,59.869,60.036,50.061
-1.92,-5.92,58.807,58.882,58.953,59.076,59.272,59.482,59.678,59.933,60.099,50.029
-1.84,-5.92,58.886,58.959,59.029,59.149,59.342,59.55,59.743,59.995,60.16,49.996
-1.76,-5.92,58.963,59.036,59.104,59.222,59.411,59.616,59.807,60.057,60.22,49.964
-1.68,-5.92,59.04,59.111,59.178,59.293,59.479,59.681,59.869,60.117,60.279,49.931
-1.6,-5.92,59.116,59.185,59.25,59.363,59.547,59.745,59.931,60.176,60.337,49.899
-1.52,-5.92,59.19,59.258,59.322,59.432,59.613,59.808,59.991,60.234,60.393,49.866
-1.44,-5.92,59.264,59.331,59.392,59.5,59.677,59.87,60.05,60.29,60.448,49.833
-1.36,-5.92,59.336,59.401,59.462,59.567,59.741,59.931,60.108,60.345,60.502,49.8
-1.28,-5.92,59.407,59.471,59.53,59.633,59.804,59.99,60.164,60.399,60.554,49.767
-1.2,-5.92,59.477,59.54,59.597,59.697,59.865,60.048,60.22,60.452,60.605,49.734
-1.12,-5.92,59.546,59.607,59.663,59.761,59.925,60.105,60.274,60.503,60.655,49.7
-1.04,-5.92,59.614,59.673,59.727,59.823,59.984,60.161,60.326,60.553,60.703,49.666
-0.96,-5.92,59.68,59.738,59.791,59.883,60.042,60.215,60.378,60.601,60.75,49.631
-0.88,-5.92,59.745,59.802,59.853,59.943,60.098,60.268,60.428,60.648,60.796,49.596
-0.8,-5.92,59.809,59.864,59.913,60.001,60.153,60.32,60.476,60.694,60.84,49.561
-0.72,-5.92,59.871,59.925,59.973,60.058,60.207,60.37,60.524,60.739,60.883,49.524
-0.64,-5.92,59.932,59.985,60.031,60.114,60.259,60.419,60.57,60.782,60.924,49.487
-0.56,-5.92,59.992,60.043,60.087,60.168,60.31,60.467,60.615,60.823,60.964,49.449
-0.48,-5.92,60.05,60.1,60.143,60.221,60.36,60.513,60.658,60.864,61.002,49.409
-0.4,-5.92,60.106,60.155,60.196,60.272,60.408,60.558,60.7,60.903,61.039,49.368
-0.32,-5.92,60.162,60.209,60.249,60.322,60.455,60.602,60.74,60.94,61.075,49.326
-0.24,-5.92,60.216,60.262,60.3,60.371,60.5,60.644,60.78,60.976,61.109,49.282
-0.16,-5.92,60.268,60.313,60.349,60.418,60.544,60.685,60.817,61.011,61.142,49.236
-0.08,-5.92,60.319,60.362,60.397,60.464,60.587,60.724,60.854,61.044,61.174,49.189
0,-5.92,60.368,60.41,60.444,60.508,60.628,60.762,60.889,61.076,61.204,49.139
0.08,-5.92,60.223,60.259,60.285,60.358,60.466,60.586,60.72,60.896,61.016,49.103
0.16,-5.92,60.214,60.246,60.268,60.342,60.442,60.554,60.688,60.857,60.972,49.067
0.24,-5.92,60.224,60.254,60.273,60.346,60.439,60.545,60.677,60.839,60.952,49.226
0.32,-5.92,60.243,60.271,60.286,60.359,60.446,60.545,60.675,60.833,60.943,49.211
