X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,44.751,44.846,44.936,45.112,45.321,45.486,45.716,45.953,46.111,43.81
-5.92,-6,44.843,44.938,45.027,45.203,45.41,45.574,45.804,46.039,46.197,43.779
-5.84,-6,44.936,45.03,45.119,45.294,45.5,45.662,45.891,46.126,46.283,43.748
-5.76,-6,45.029,45.123,45.211,45.384,45.589,45.751,45.979,46.213,46.37,43.715
-5.68,-6,45.123,45.216,45.303,45.475,45.679,45.84,46.067,46.3,46.456,43.682
-5.6,-6,45.216,45.308,45.395,45.566,45.769,45.928,46.154,46.387,46.543,43.648
-5.52,-6,45.31,45.401,45.487,45.658,45.859,46.017,46.242,46.474,46.629,43.613
-5.44,-6,45.404,45.495,45.579,45.749,45.949,46.106,46.33,46.561,46.715,43.578
-5.36,-6,45.498,45.588,45.672,45.84,46.039,46.195,46.418,46.648,46.802,43.542
-5.28,-6,45.592,45.681,45.764,45.931,46.129,46.284,46.506,46.735,46.888,43.506
-5.2,-6,45.686,45.775,45.857,46.023,46.219,46.373,46.594,46.821,46.974,43.468
-5.12,-6,45.78,45.868,45.95,46.114,46.309,46.462,46.682,46.908,47.061,43.431
-5.04,-6,45.874,45.962,46.042,46.206,46.399,46.55,46.77,46.995,47.147,43.393
-4.96,-6,45.968,46.055,46.135,46.297,46.489,46.639,46.857,47.082,47.233,43.354
-4.88,-6,46.063,46.149,46.228,46.389,46.579,46.728,46.945,47.168,47.319,43.315
-4.8,-6,46.157,46.242,46.321,46.48,46.669,46.817,47.033,47.255,47.405,43.275
-4.72,-6,46.251,46.336,46.413,46.572,46.759,46.905,47.12,47.341,47.49,43.236
-4.64,-6,46.346,46.43,46.506,46.663,46.849,46.994,47.207,47.427,47.576,43.196
-4.56,-6,46.44,46.523,46.599,46.754,46.939,47.082,47.294,47.513,47.661,43.155
-4.48,-6,46.534,46.617,46.691,46.846,47.028,47.17,47.381,47.599,47.746,43.114
-4.4,-6,46.629,46.71,46.783,46.937,47.118,47.258,47.468,47.685,47.831,43.074
-4.32,-6,46.723,46.803,46.876,47.028,47.207,47.346,47.555,47.77,47.916,43.033
-4.24,-6,46.817,46.897,46.968,47.118,47.296,47.433,47.641,47.855,48,42.991
-4.16,-6,46.911,46.99,47.06,47.209,47.385,47.52,47.727,47.94,48.084,42.95
-4.08,-6,47.004,47.083,47.152,47.299,47.474,47.607,47.813,48.024,48.167,42.909
-4,-6,47.098,47.175,47.243,47.389,47.562,47.694,47.898,48.108,48.251,42.867
-3.92,-6,47.191,47.268,47.335,47.479,47.65,47.781,47.983,48.192,48.333,42.826
-3.84,-6,47.285,47.36,47.426,47.569,47.738,47.867,48.068,48.275,48.416,42.784
-3.76,-6,47.378,47.452,47.517,47.658,47.825,47.952,48.152,48.358,48.498,42.743
-3.68,-6,47.47,47.544,47.608,47.747,47.912,48.038,48.236,48.44,48.579,42.702
-3.6,-6,47.563,47.635,47.698,47.836,47.999,48.123,48.319,48.522,48.66,42.661
-3.52,-6,47.655,47.727,47.788,47.924,48.085,48.207,48.402,48.604,48.741,42.619
-3.44,-6,47.747,47.817,47.877,48.012,48.171,48.291,48.484,48.684,48.821,42.578
-3.36,-6,47.838,47.908,47.967,48.1,48.256,48.374,48.566,48.765,48.9,42.538
-3.28,-6,47.929,47.998,48.055,48.187,48.341,48.457,48.648,48.845,48.979,42.497
-3.2,-6,48.02,48.088,48.144,48.273,48.426,48.54,48.729,48.924,49.057,42.46
-3.12,-6,48.11,48.177,48.232,48.359,48.51,48.622,48.809,49.002,49.134,42.433
-3.04,-6,48.2,48.266,48.319,48.445,48.593,48.703,48.888,49.08,49.211,42.404
-2.96,-6,48.289,48.354,48.406,48.53,48.676,48.784,48.967,49.157,49.287,42.375
-2.88,-6,48.378,48.442,48.492,48.614,48.758,48.864,49.045,49.234,49.363,42.345
-2.8,-6,48.466,48.529,48.578,48.698,48.839,48.943,49.123,49.309,49.437,42.314
-2.72,-6,48.554,48.615,48.663,48.781,48.92,49.022,49.2,49.384,49.511,42.283
-2.64,-6,48.641,48.701,48.748,48.864,49,49.1,49.276,49.458,49.584,42.25
-2.56,-6,48.728,48.787,48.832,48.946,49.08,49.177,49.351,49.532,49.656,42.217
-2.48,-6,48.814,48.872,48.915,49.027,49.159,49.253,49.426,49.604,49.727,42.182
-2.4,-6,48.899,48.956,48.998,49.108,49.237,49.329,49.499,49.675,49.797,42.148
-2.32,-6,48.983,49.039,49.08,49.188,49.314,49.404,49.572,49.746,49.867,42.112
-2.24,-6,49.067,49.122,49.161,49.266,49.39,49.477,49.644,49.816,49.935,42.076
-2.16,-6,49.15,49.203,49.241,49.345,49.466,49.551,49.715,49.885,50.002,42.039
-2.08,-6,49.232,49.285,49.32,49.422,49.54,49.623,49.785,49.952,50.069,42.001
-2,-6,49.314,49.365,49.399,49.498,49.614,49.694,49.854,50.019,50.134,41.963
-1.92,-6,49.394,49.444,49.477,49.574,49.687,49.764,49.922,50.085,50.198,41.924
-1.84,-6,49.474,49.523,49.554,49.649,49.759,49.833,49.989,50.15,50.262,41.885
-1.76,-6,49.553,49.6,49.63,49.723,49.83,49.902,50.055,50.213,50.324,41.856
-1.68,-6,49.631,49.677,49.705,49.795,49.9,49.969,50.12,50.276,50.385,41.826
-1.6,-6,49.708,49.753,49.779,49.867,49.969,50.035,50.184,50.337,50.445,41.796
-1.52,-6,49.784,49.827,49.852,49.938,50.036,50.1,50.247,50.398,50.503,41.765
-1.44,-6,49.858,49.901,49.924,50.008,50.103,50.165,50.308,50.457,50.561,41.726
-1.36,-6,49.932,49.974,49.995,50.077,50.169,50.228,50.369,50.515,50.617,41.681
-1.28,-6,50.005,50.046,50.065,50.144,50.234,50.289,50.428,50.572,50.673,41.634
-1.2,-6,50.077,50.116,50.133,50.211,50.297,50.35,50.487,50.628,50.727,41.586
-1.12,-6,50.148,50.186,50.201,50.276,50.36,50.41,50.544,50.682,50.78,41.537
-1.04,-6,50.217,50.254,50.268,50.341,50.421,50.468,50.6,50.736,50.831,41.486
-0.96,-6,50.285,50.321,50.333,50.404,50.481,50.526,50.655,50.788,50.882,41.434
-0.88,-6,50.352,50.387,50.397,50.466,50.54,50.582,50.708,50.838,50.931,41.381
-0.8,-6,50.418,50.452,50.46,50.527,50.598,50.637,50.761,50.888,50.978,41.326
-0.72,-6,50.483,50.515,50.522,50.586,50.655,50.69,50.812,50.937,51.025,41.269
-0.64,-6,50.546,50.578,50.582,50.644,50.71,50.743,50.862,50.984,51.07,41.211
-0.56,-6,50.608,50.639,50.641,50.702,50.764,50.794,50.911,51.03,51.114,41.151
-0.48,-6,50.669,50.698,50.699,50.757,50.817,50.844,50.958,51.074,51.157,41.089
-0.4,-6,50.729,50.757,50.756,50.812,50.868,50.893,51.004,51.118,51.199,41.026
-0.32,-6,50.787,50.814,50.811,50.865,50.918,50.94,51.049,51.16,51.239,40.96
-0.24,-6,50.844,50.87,50.865,50.917,50.967,50.986,51.093,51.2,51.278,40.892
-0.16,-6,50.899,50.924,50.918,50.968,51.015,51.031,51.135,51.24,51.316,40.822
-0.08,-6,50.953,50.977,50.969,51.017,51.061,51.075,51.176,51.278,51.352,40.749
0,-6,51.006,51.029,51.019,51.065,51.106,51.117,51.216,51.315,51.387,40.674
0.08,-6,50.854,50.87,50.85,50.885,50.91,50.93,51.017,51.103,51.165,40.608
0.16,-6,50.85,50.864,50.839,50.865,50.883,50.902,50.983,51.061,51.119,40.543
0.24,-6,50.866,50.877,50.848,50.872,50.882,50.901,50.975,51.047,51.1,40.622
0.32,-6,50.891,50.9,50.868,50.888,50.891,50.909,50.978,51.043,51.094,40.552
0.4,-6,50.919,50.927,50.892,50.908,50.907,50.922,50.986,51.048,51.095,40.48
0.48,-6,50.951,50.957,50.919,50.932,50.926,50.938,50.999,51.055,51.099,40.406
0.56,-6,50.99,50.989,50.946,50.957,50.946,50.956,51.012,51.065,51.106,40.331
0.64,-6,51.034,51.033,50.984,50.982,50.967,50.974,51.027,51.075,51.114,40.253
0.72,-6,51.078,51.075,51.023,51.018,50.988,50.992,51.041,51.086,51.121,40.174
0.8,-6,51.121,51.116,51.062,51.054,51.019,51.01,51.056,51.096,51.129,40.094
0.88,-6,51.164,51.157,51.099,51.089,51.049,51.033,51.069,51.106,51.136,40.013
0.96,-6,51.207,51.198,51.137,51.123,51.078,51.059,51.085,51.115,51.143,39.93
1.04,-6,51.254,51.24,51.174,51.156,51.107,51.082,51.106,51.125,51.15,39.847
1.12,-6,51.299,51.284,51.214,51.189,51.134,51.105,51.124,51.139,51.156,39.762
1.2,-6,51.307,51.326,51.253,51.224,51.161,51.126,51.141,51.153,51.165,39.676
1.28,-6,51.293,51.314,51.29,51.258,51.187,51.147,51.157,51.165,51.175,39.589
1.36,-6,51.3,51.306,51.268,51.292,51.215,51.167,51.172,51.175,51.183,39.501
1.44,-6,51.323,51.319,51.257,51.295,51.242,51.186,51.185,51.185,51.19,39.413
