X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,40.201,40.352,40.493,40.76,41.085,41.457,41.798,47.241
-5.92,-6,40.344,40.495,40.635,40.901,41.226,41.597,41.937,47.192
-5.84,-6,40.488,40.638,40.777,41.043,41.366,41.738,42.077,47.144
-5.76,-6,40.632,40.781,40.92,41.185,41.507,41.878,42.217,47.095
-5.68,-6,40.776,40.924,41.063,41.327,41.649,42.019,42.357,47.046
-5.6,-6,40.92,41.068,41.206,41.469,41.79,42.16,42.497,46.998
-5.52,-6,41.065,41.212,41.35,41.611,41.932,42.301,42.638,46.95
-5.44,-6,41.21,41.357,41.493,41.754,42.073,42.442,42.778,46.903
-5.36,-6,41.355,41.501,41.637,41.896,42.215,42.583,42.919,46.856
-5.28,-6,41.501,41.646,41.781,42.039,42.357,42.724,43.059,46.809
-5.2,-6,41.647,41.791,41.926,42.182,42.499,42.866,43.2,46.764
-5.12,-6,41.792,41.936,42.07,42.325,42.641,43.007,43.341,46.719
-5.04,-6,41.938,42.081,42.215,42.468,42.784,43.149,43.482,46.674
-4.96,-6,42.085,42.226,42.359,42.612,42.926,43.291,43.623,46.631
-4.88,-6,42.231,42.372,42.504,42.755,43.068,43.432,43.763,46.589
-4.8,-6,42.378,42.518,42.649,42.898,43.211,43.574,43.904,46.548
-4.72,-6,42.524,42.664,42.794,43.042,43.353,43.715,44.045,46.508
-4.64,-6,42.671,42.809,42.939,43.185,43.495,43.857,44.185,46.469
-4.56,-6,42.818,42.955,43.084,43.329,43.638,43.998,44.326,46.431
-4.48,-6,42.965,43.102,43.229,43.472,43.78,44.14,44.466,46.395
-4.4,-6,43.112,43.248,43.374,43.616,43.922,44.281,44.607,46.36
-4.32,-6,43.26,43.394,43.52,43.759,44.064,44.422,44.747,46.325
-4.24,-6,43.407,43.54,43.665,43.903,44.206,44.563,44.887,46.294
-4.16,-6,43.555,43.687,43.81,44.046,44.348,44.704,45.027,46.267
-4.08,-6,43.702,43.833,43.956,44.189,44.49,44.845,45.166,46.238
-4,-6,43.85,43.979,44.101,44.332,44.631,44.986,45.306,46.208
-3.92,-6,43.998,44.126,44.246,44.475,44.773,45.126,45.445,46.177
-3.84,-6,44.146,44.272,44.392,44.618,44.914,45.266,45.583,46.144
-3.76,-6,44.293,44.419,44.537,44.761,45.055,45.406,45.722,46.111
-3.68,-6,44.442,44.566,44.682,44.904,45.196,45.546,45.86,46.076
-3.6,-6,44.59,44.712,44.827,45.047,45.337,45.685,45.998,46.041
-3.52,-6,44.738,44.859,44.973,45.189,45.478,45.825,46.136,46.006
-3.44,-6,44.886,45.006,45.118,45.332,45.618,45.964,46.273,45.969
-3.36,-6,45.035,45.153,45.263,45.474,45.758,46.102,46.41,45.933
-3.28,-6,45.184,45.3,45.409,45.616,45.898,46.241,46.547,45.896
-3.2,-6,45.333,45.447,45.554,45.758,46.038,46.379,46.683,45.86
-3.12,-6,45.482,45.594,45.7,45.901,46.178,46.517,46.819,45.823
-3.04,-6,45.631,45.741,45.845,46.043,46.317,46.655,46.954,45.787
-2.96,-6,45.781,45.889,45.991,46.185,46.456,46.792,47.09,45.751
-2.88,-6,45.931,46.037,46.137,46.327,46.596,46.929,47.225,45.715
-2.8,-6,46.081,46.185,46.283,46.469,46.735,47.066,47.359,45.68
-2.72,-6,46.232,46.333,46.429,46.611,46.874,47.203,47.493,45.644
-2.64,-6,46.383,46.482,46.576,46.753,47.013,47.34,47.627,45.616
-2.56,-6,46.535,46.632,46.723,46.895,47.152,47.477,47.761,45.581
-2.48,-6,46.687,46.781,46.87,47.038,47.29,47.613,47.895,45.535
-2.4,-6,46.84,46.932,47.018,47.181,47.43,47.75,48.028,45.486
-2.32,-6,46.994,47.083,47.166,47.324,47.569,47.886,48.161,45.436
-2.24,-6,47.149,47.234,47.315,47.467,47.708,48.023,48.294,45.383
-2.16,-6,47.304,47.387,47.465,47.611,47.847,48.159,48.427,45.328
-2.08,-6,47.461,47.54,47.615,47.755,47.987,48.296,48.56,45.272
-2,-6,47.618,47.694,47.766,47.9,48.127,48.433,48.694,45.213
-1.92,-6,47.777,47.849,47.918,48.045,48.267,48.57,48.827,45.152
-1.84,-6,47.937,48.005,48.071,48.191,48.408,48.708,48.96,45.09
-1.76,-6,48.098,48.163,48.225,48.338,48.55,48.846,49.094,45.025
-1.68,-6,48.261,48.322,48.38,48.486,48.691,48.984,49.228,44.958
-1.6,-6,48.425,48.482,48.536,48.634,48.834,49.123,49.362,44.89
-1.52,-6,48.591,48.644,48.694,48.784,48.977,49.263,49.497,44.819
-1.44,-6,48.759,48.807,48.853,48.935,49.121,49.403,49.633,44.731
-1.36,-6,48.928,48.972,49.013,49.086,49.266,49.544,49.769,44.628
-1.28,-6,49.1,49.139,49.176,49.239,49.412,49.686,49.906,44.521
-1.2,-6,49.274,49.308,49.34,49.394,49.559,49.829,50.044,44.415
-1.12,-6,49.449,49.478,49.505,49.549,49.707,49.974,50.183,44.321
-1.04,-6,49.628,49.651,49.673,49.707,49.856,50.119,50.323,44.221
-0.96,-6,49.808,49.826,49.843,49.865,50.007,50.265,50.465,44.117
-0.88,-6,49.991,50.004,50.015,50.026,50.159,50.413,50.608,44.007
-0.8,-6,50.177,50.184,50.189,50.188,50.312,50.563,50.752,43.892
-0.72,-6,50.365,50.366,50.365,50.352,50.466,50.714,50.899,43.773
-0.64,-6,50.556,50.551,50.544,50.518,50.623,50.866,51.047,43.648
-0.56,-6,50.75,50.738,50.725,50.687,50.781,51.021,51.197,43.519
-0.48,-6,50.946,50.929,50.909,50.857,50.941,51.178,51.353,43.384
-0.4,-6,51.11,51.122,51.095,51.03,51.104,51.34,51.513,43.244
-0.32,-6,51.301,51.294,51.284,51.205,51.268,51.504,51.677,43.1
-0.24,-6,51.507,51.474,51.476,51.382,51.435,51.67,51.844,42.95
-0.16,-6,51.719,51.671,51.64,51.563,51.605,51.837,52.013,42.795
-0.08,-6,51.935,51.88,51.826,51.747,51.777,52.007,52.187,42.635
0,-6,52.155,52.094,52.027,51.935,51.953,52.18,52.364,42.469
0.08,-6,52.304,52.231,52.151,52.038,52.038,52.259,52.45,42.326
0.16,-6,52.517,52.437,52.349,52.183,52.202,52.42,52.617,42.177
0.24,-6,52.74,52.653,52.557,52.359,52.376,52.593,52.795,42.056
0.32,-6,52.971,52.876,52.772,52.554,52.558,52.773,52.975,41.876
0.4,-6,53.207,53.104,52.993,52.757,52.735,52.959,53.161,41.689
0.48,-6,53.449,53.34,53.219,52.967,52.9,53.152,53.354,41.508
0.56,-6,53.696,53.581,53.452,53.182,53.088,53.35,53.554,41.323
0.64,-6,53.949,53.828,53.692,53.405,53.295,53.556,53.762,41.141
0.72,-6,54.208,54.082,53.94,53.635,53.511,53.771,53.978,40.959
0.8,-6,54.476,54.344,54.194,53.874,53.736,53.98,54.203,40.778
0.88,-6,54.753,54.616,54.459,54.122,53.971,54.193,54.439,40.595
0.96,-6,55.037,54.896,54.734,54.38,54.216,54.429,54.685,40.412
1.04,-6,55.329,55.186,55.019,54.651,54.473,54.687,54.944,40.227
1.12,-6,55.631,55.485,55.314,54.934,54.742,54.959,55.217,40.043
1.2,-6,55.943,55.795,55.62,55.229,55.026,55.244,55.487,39.858
1.28,-6,56.266,56.116,55.937,55.538,55.324,55.544,55.774,39.674
1.36,-6,56.599,56.448,56.267,55.86,55.638,55.86,56.086,39.49
1.44,-6,56.942,56.792,56.61,56.197,55.966,56.193,56.42,39.307
1.52,-6,57.293,57.148,56.965,56.549,56.31,56.542,56.77,39.125
1.6,-6,57.654,57.512,57.333,56.916,56.67,56.909,57.138,38.944
1.68,-6,58.028,57.889,57.712,57.298,57.047,57.292,57.525,38.764
1.76,-6,58.414,58.279,58.104,57.695,57.44,57.693,57.929,38.585
1.84,-6,58.813,58.681,58.509,58.106,57.85,58.11,58.351,38.408
1.92,-6,59.224,59.096,58.927,58.531,58.276,58.545,58.791,38.232
2,-6,59.649,59.525,59.36,58.972,58.719,58.997,59.249,38.057
2.08,-6,60.087,59.967,59.807,59.429,59.179,59.467,59.726,37.884
2.16,-6,60.537,60.423,60.268,59.903,59.657,59.955,60.22,37.713
2.24,-6,61.001,60.893,60.744,60.392,60.152,60.46,60.733,37.543
2.32,-6,61.478,61.376,61.235,60.897,60.664,60.983,61.264,37.375
2.4,-6,61.968,61.874,61.739,61.418,61.193,61.524,61.813,37.207
2.48,-6,62.471,62.385,62.259,61.955,61.739,62.082,62.381,37.042
2.56,-6,62.987,62.91,62.792,62.508,62.303,62.658,62.967,36.877
2.64,-6,63.516,63.448,63.341,63.077,62.883,63.251,63.571,36.714
2.72,-6,64.059,64.001,63.904,63.663,63.482,63.863,64.194,36.552
2.8,-6,64.614,64.568,64.481,64.243,64.018,64.384,64.694,36.391
2.88,-6,65.177,65.093,64.975,64.699,64.486,64.864,65.187,36.231
2.96,-6,65.604,65.53,65.422,65.166,64.966,65.359,65.694,36.072
3.04,-6,66.041,65.977,65.879,65.646,65.459,65.867,66.216,35.914
3.12,-6,66.488,66.434,66.347,66.137,65.966,66.389,66.752,35.757
3.2,-6,66.944,66.902,66.826,66.641,66.487,66.926,67.304,35.6
3.28,-6,67.409,67.38,67.317,67.159,67.022,67.478,67.873,35.445
3.36,-6,67.885,67.869,67.819,67.689,67.572,68.046,68.458,35.29
3.44,-6,68.37,68.368,68.333,68.233,68.137,68.631,69.061,35.135
3.52,-6,68.865,68.879,68.859,68.791,68.718,69.233,69.683,34.982
3.6,-6,69.37,69.401,69.398,69.364,69.317,69.852,70.323,34.829
3.68,-6,69.884,69.933,69.948,69.951,69.932,70.491,70.984,34.676
3.76,-6,70.406,70.476,70.51,70.553,70.565,71.149,71.666,34.524
3.84,-6,70.937,71.029,71.084,71.171,71.206,71.8,72.323,34.372
3.92,-6,71.475,71.591,71.67,71.777,71.831,72.448,72.995,34.221
4,-6,72.019,72.153,72.235,72.379,72.473,73.117,73.689,34.07
4.08,-6,72.541,72.685,72.794,72.993,73.133,73.807,74.407,33.919
4.16,-6,73.047,73.221,73.359,73.62,73.811,74.517,75.15,33.769
4.24,-6,73.551,73.758,73.928,74.257,74.505,75.248,75.916,33.619
4.32,-6,74.05,74.292,74.497,74.901,75.214,75.998,76.707,33.47
4.4,-6,74.54,74.82,75.062,75.548,75.934,76.764,77.521,33.321
4.48,-6,74.974,75.324,75.618,76.192,76.661,77.543,78.342,33.172
4.56,-6,75.369,75.763,76.116,76.827,77.388,78.286,79.113,33.023
4.64,-6,75.736,76.169,76.565,77.415,78.037,78.989,79.888,32.875
4.72,-6,76.069,76.542,76.978,77.906,78.619,79.674,80.655,32.727
4.8,-6,76.365,76.873,77.348,78.311,79.131,80.232,81.365,32.58
4.88,-6,76.619,77.159,77.667,78.664,79.578,80.732,81.95,32.432
4.96,-6,76.828,77.396,77.895,78.958,79.954,81.156,82.456,32.285
5.04,-6,76.991,77.581,78.072,79.189,80.251,81.491,82.862,32.139
5.12,-6,77.108,77.697,78.198,79.354,80.465,81.732,83.137,31.993
5.2,-6,77.179,77.765,78.274,79.455,80.597,81.878,83.267,31.847
5.28,-6,77.204,77.789,78.301,79.492,80.646,81.931,83.315,31.701
5.36,-6,77.184,77.771,78.281,79.467,80.616,81.896,83.286,31.556
5.44,-6,77.118,77.709,78.213,79.379,80.505,81.77,83.177,31.411
5.52,-6,77.007,77.603,78.096,79.227,80.312,81.552,82.95,31.266
5.6,-6,76.85,77.428,77.93,79.011,80.037,81.24,82.573,31.122
5.68,-6,76.648,77.202,77.713,78.732,79.683,80.84,82.093,30.978
5.76,-6,76.403,76.926,77.414,78.393,79.253,80.36,81.527,30.835
5.84,-6,76.116,76.605,77.058,78.002,78.76,79.818,80.86,30.692
5.92,-6,75.791,76.243,76.657,77.537,78.221,79.181,80.098,30.549
6,-6,75.433,75.846,76.219,76.986,77.588,78.482,79.324,30.407
-6,-5.92,40.302,40.454,40.597,40.868,41.196,41.569,41.909,47.42
-5.92,-5.92,40.447,40.598,40.74,41.011,41.338,41.71,42.05,47.371
-5.84,-5.92,40.592,40.743,40.884,41.154,41.481,41.852,42.191,47.322
-5.76,-5.92,40.737,40.888,41.028,41.297,41.623,41.994,42.333,47.272
-5.68,-5.92,40.882,41.032,41.173,41.441,41.766,42.136,42.474,47.223
-5.6,-5.92,41.028,41.178,41.318,41.584,41.909,42.279,42.616,47.175
-5.52,-5.92,41.174,41.323,41.462,41.728,42.052,42.421,42.758,47.126
-5.44,-5.92,41.321,41.469,41.608,41.872,42.195,42.564,42.9,47.078
-5.36,-5.92,41.467,41.615,41.753,42.016,42.339,42.707,43.042,47.031
-5.28,-5.92,41.614,41.761,41.898,42.161,42.482,42.85,43.185,46.984
-5.2,-5.92,41.761,41.907,42.044,42.305,42.626,42.993,43.327,46.938
-5.12,-5.92,41.908,42.054,42.19,42.45,42.77,43.136,43.469,46.892
-5.04,-5.92,42.056,42.2,42.336,42.595,42.914,43.279,43.612,46.848
-4.96,-5.92,42.204,42.347,42.482,42.74,43.058,43.423,43.754,46.804
-4.88,-5.92,42.351,42.494,42.628,42.885,43.202,43.566,43.897,46.761
-4.8,-5.92,42.499,42.641,42.775,43.03,43.346,43.709,44.039,46.72
-4.72,-5.92,42.647,42.789,42.921,43.175,43.49,43.853,44.182,46.679
-4.64,-5.92,42.796,42.936,43.068,43.32,43.634,43.996,44.324,46.64
-4.56,-5.92,42.944,43.083,43.214,43.465,43.777,44.139,44.466,46.602
-4.48,-5.92,43.092,43.231,43.361,43.61,43.921,44.282,44.608,46.566
-4.4,-5.92,43.241,43.378,43.508,43.755,44.065,44.425,44.75,46.53
-4.32,-5.92,43.389,43.526,43.654,43.9,44.209,44.568,44.892,46.496
-4.24,-5.92,43.538,43.673,43.801,44.044,44.352,44.71,45.034,46.465
-4.16,-5.92,43.687,43.821,43.948,44.189,44.496,44.853,45.175,46.437
-4.08,-5.92,43.836,43.969,44.094,44.334,44.639,44.995,45.316,46.408
-4,-5.92,43.985,44.117,44.241,44.479,44.783,45.138,45.457,46.377
-3.92,-5.92,44.134,44.264,44.387,44.623,44.926,45.28,45.598,46.345
-3.84,-5.92,44.283,44.412,44.534,44.768,45.068,45.421,45.738,46.312
-3.76,-5.92,44.432,44.56,44.681,44.912,45.211,45.563,45.879,46.278
-3.68,-5.92,44.581,44.707,44.827,45.056,45.353,45.704,46.018,46.243
-3.6,-5.92,44.73,44.855,44.974,45.2,45.496,45.845,46.158,46.207
-3.52,-5.92,44.879,45.003,45.12,45.344,45.638,45.986,46.297,46.171
-3.44,-5.92,45.029,45.151,45.266,45.488,45.779,46.126,46.436,46.134
-3.36,-5.92,45.178,45.299,45.413,45.631,45.921,46.266,46.574,46.097
-3.28,-5.92,45.328,45.447,45.559,45.775,46.062,46.406,46.712,46.06
-3.2,-5.92,45.477,45.594,45.705,45.918,46.203,46.545,46.85,46.023
-3.12,-5.92,45.627,45.743,45.852,46.061,46.344,46.685,46.987,45.986
-3.04,-5.92,45.777,45.891,45.998,46.204,46.485,46.824,47.124,45.949
-2.96,-5.92,45.927,46.039,46.145,46.347,46.625,46.962,47.26,45.913
-2.88,-5.92,46.078,46.187,46.291,46.49,46.766,47.101,47.396,45.877
-2.8,-5.92,46.229,46.336,46.438,46.633,46.906,47.239,47.532,45.841
-2.72,-5.92,46.38,46.485,46.585,46.776,47.046,47.377,47.667,45.806
-2.64,-5.92,46.531,46.634,46.732,46.919,47.185,47.514,47.802,45.778
-2.56,-5.92,46.683,46.784,46.879,47.062,47.325,47.652,47.937,45.741
-2.48,-5.92,46.836,46.934,47.027,47.205,47.465,47.789,48.071,45.694
-2.4,-5.92,46.989,47.084,47.175,47.349,47.605,47.926,48.205,45.645
-2.32,-5.92,47.143,47.235,47.323,47.492,47.744,48.063,48.339,45.594
-2.24,-5.92,47.297,47.387,47.472,47.636,47.884,48.2,48.473,45.541
-2.16,-5.92,47.452,47.539,47.622,47.78,48.024,48.337,48.606,45.486
-2.08,-5.92,47.609,47.692,47.772,47.924,48.164,48.475,48.739,45.429
-2,-5.92,47.766,47.846,47.923,48.069,48.304,48.612,48.873,45.369
-1.92,-5.92,47.924,48.001,48.074,48.214,48.445,48.749,49.006,45.308
-1.84,-5.92,48.083,48.156,48.227,48.36,48.586,48.887,49.14,45.245
-1.76,-5.92,48.244,48.313,48.38,48.507,48.727,49.025,49.273,45.18
-1.68,-5.92,48.406,48.471,48.535,48.654,48.869,49.163,49.407,45.113
-1.6,-5.92,48.569,48.631,48.69,48.803,49.012,49.302,49.541,45.044
-1.52,-5.92,48.734,48.792,48.847,48.952,49.155,49.442,49.676,44.973
-1.44,-5.92,48.901,48.954,49.005,49.102,49.299,49.582,49.811,44.885
-1.36,-5.92,49.07,49.118,49.165,49.253,49.443,49.722,49.947,44.781
-1.28,-5.92,49.24,49.284,49.326,49.406,49.589,49.864,50.083,44.673
-1.2,-5.92,49.413,49.451,49.489,49.559,49.735,50.006,50.221,44.569
-1.12,-5.92,49.587,49.621,49.654,49.714,49.883,50.15,50.359,44.474
-1.04,-5.92,49.764,49.792,49.82,49.871,50.031,50.295,50.498,44.374
-0.96,-5.92,49.943,49.966,49.989,50.029,50.181,50.44,50.639,44.269
-0.88,-5.92,50.124,50.142,50.159,50.188,50.332,50.587,50.781,44.159
-0.8,-5.92,50.308,50.32,50.332,50.35,50.485,50.736,50.924,44.044
