X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.002,46.1,46.207,46.395,46.63,46.836,47.203,41.137
-5.92,-6,46.125,46.223,46.33,46.518,46.753,46.958,47.325,41.124
-5.84,-6,46.249,46.346,46.453,46.641,46.875,47.081,47.447,41.112
-5.76,-6,46.372,46.47,46.576,46.764,46.998,47.204,47.569,41.099
-5.68,-6,46.496,46.593,46.699,46.887,47.121,47.326,47.692,41.085
-5.6,-6,46.62,46.717,46.823,47.01,47.244,47.449,47.814,41.071
-5.52,-6,46.744,46.841,46.946,47.133,47.366,47.572,47.936,41.057
-5.44,-6,46.868,46.964,47.07,47.256,47.489,47.695,48.059,41.042
-5.36,-6,46.992,47.088,47.193,47.379,47.612,47.817,48.181,41.026
-5.28,-6,47.116,47.212,47.317,47.502,47.735,47.94,48.303,41.011
-5.2,-6,47.24,47.336,47.44,47.625,47.857,48.063,48.426,40.995
-5.12,-6,47.364,47.459,47.564,47.748,47.98,48.185,48.548,40.978
-5.04,-6,47.488,47.583,47.687,47.871,48.102,48.308,48.67,40.961
-4.96,-6,47.612,47.707,47.811,47.994,48.225,48.43,48.792,40.944
-4.88,-6,47.735,47.83,47.934,48.117,48.347,48.552,48.913,40.926
-4.8,-6,47.859,47.953,48.057,48.239,48.469,48.674,49.035,40.907
-4.72,-6,47.982,48.076,48.179,48.362,48.591,48.796,49.156,40.889
-4.64,-6,48.106,48.199,48.302,48.484,48.713,48.917,49.278,40.869
-4.56,-6,48.228,48.322,48.425,48.606,48.835,49.039,49.398,40.85
-4.48,-6,48.351,48.444,48.547,48.728,48.956,49.16,49.519,40.829
-4.4,-6,48.473,48.566,48.669,48.849,49.077,49.28,49.639,40.809
-4.32,-6,48.595,48.688,48.79,48.971,49.198,49.401,49.759,40.788
-4.24,-6,48.717,48.81,48.911,49.091,49.318,49.521,49.879,40.765
-4.16,-6,48.838,48.931,49.032,49.212,49.438,49.64,49.998,40.743
-4.08,-6,48.959,49.051,49.153,49.332,49.557,49.759,50.117,40.72
-4,-6,49.079,49.171,49.272,49.451,49.676,49.878,50.235,40.696
-3.92,-6,49.199,49.291,49.392,49.57,49.795,49.996,50.352,40.672
-3.84,-6,49.318,49.41,49.51,49.689,49.912,50.113,50.469,40.648
-3.76,-6,49.437,49.528,49.629,49.806,50.029,50.23,50.585,40.623
-3.68,-6,49.555,49.646,49.746,49.923,50.146,50.346,50.7,40.598
-3.6,-6,49.672,49.763,49.863,50.039,50.261,50.461,50.815,40.573
-3.52,-6,49.788,49.879,49.978,50.155,50.376,50.575,50.929,40.548
