X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.829,44.032,44.241,44.643,45.058,45.061,40.498
-5.92,-6,43.935,44.137,44.345,44.747,45.161,45.165,40.501
-5.84,-6,44.04,44.243,44.45,44.851,45.265,45.268,40.504
-5.76,-6,44.146,44.348,44.555,44.955,45.368,45.372,40.506
-5.68,-6,44.252,44.453,44.66,45.059,45.472,45.475,40.507
-5.6,-6,44.358,44.559,44.765,45.163,45.576,45.579,40.508
-5.52,-6,44.464,44.664,44.87,45.267,45.679,45.683,40.509
-5.44,-6,44.571,44.77,44.975,45.372,45.783,45.786,40.508
-5.36,-6,44.677,44.876,45.08,45.476,45.887,45.89,40.508
-5.28,-6,44.783,44.982,45.185,45.58,45.99,45.993,40.507
-5.2,-6,44.89,45.087,45.29,45.684,46.094,46.097,40.506
-5.12,-6,44.996,45.193,45.395,45.788,46.197,46.2,40.504
-5.04,-6,45.103,45.299,45.5,45.892,46.301,46.304,40.503
-4.96,-6,45.209,45.404,45.605,45.996,46.404,46.407,40.501
-4.88,-6,45.316,45.51,45.71,46.1,46.507,46.51,40.498
-4.8,-6,45.422,45.616,45.815,46.204,46.61,46.613,40.496
-4.72,-6,45.528,45.721,45.92,46.308,46.713,46.716,40.493
-4.64,-6,45.635,45.827,46.025,46.411,46.815,46.818,40.491
-4.56,-6,45.741,45.932,46.129,46.514,46.917,46.921,40.488
-4.48,-6,45.847,46.037,46.234,46.617,47.02,47.023,40.485
-4.4,-6,45.953,46.142,46.338,46.72,47.121,47.125,40.481
-4.32,-6,46.06,46.247,46.442,46.823,47.223,47.226,40.477
-4.24,-6,46.166,46.352,46.546,46.925,47.324,47.327,40.476
-4.16,-6,46.271,46.457,46.649,47.027,47.425,47.428,40.482
-4.08,-6,46.377,46.562,46.753,47.129,47.526,47.529,40.486
-4,-6,46.483,46.666,46.856,47.231,47.626,47.629,40.488
-3.92,-6,46.589,46.77,46.959,47.332,47.726,47.729,40.489
-3.84,-6,46.694,46.874,47.062,47.433,47.825,47.829,40.497
-3.76,-6,46.799,46.978,47.165,47.533,47.925,47.928,40.523
-3.68,-6,46.905,47.082,47.267,47.633,48.023,48.026,40.549
