X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.412,39.476,39.558,37.214
-5.92,-6,39.519,39.582,39.662,37.212
-5.84,-6,39.626,39.687,39.766,37.209
-5.76,-6,39.733,39.793,39.871,37.207
-5.68,-6,39.84,39.899,39.975,37.204
-5.6,-6,39.948,40.005,40.08,37.201
-5.52,-6,40.056,40.112,40.185,37.198
-5.44,-6,40.164,40.219,40.29,37.195
-5.36,-6,40.272,40.326,40.396,37.191
-5.28,-6,40.381,40.433,40.502,37.188
-5.2,-6,40.49,40.54,40.607,37.185
-5.12,-6,40.599,40.648,40.713,37.181
-5.04,-6,40.708,40.756,40.819,37.178
-4.96,-6,40.818,40.863,40.926,37.174
-4.88,-6,40.927,40.972,41.032,37.171
-4.8,-6,41.037,41.08,41.138,37.167
-4.72,-6,41.147,41.188,41.245,37.163
-4.64,-6,41.257,41.296,41.352,37.16
-4.56,-6,41.368,41.405,41.458,37.157
-4.48,-6,41.478,41.514,41.565,37.162
-4.4,-6,41.588,41.622,41.672,37.166
-4.32,-6,41.699,41.731,41.778,37.17
-4.24,-6,41.809,41.84,41.885,37.174
-4.16,-6,41.92,41.948,41.992,37.178
-4.08,-6,42.03,42.057,42.099,37.181
-4,-6,42.141,42.166,42.205,37.184
-3.92,-6,42.251,42.274,42.312,37.186
-3.84,-6,42.362,42.383,42.418,37.188
-3.76,-6,42.472,42.491,42.524,37.19
-3.68,-6,42.582,42.6,42.63,37.192
-3.6,-6,42.693,42.708,42.736,37.193
-3.52,-6,42.803,42.816,42.842,37.194
-3.44,-6,42.913,42.924,42.948,37.195
-3.36,-6,43.023,43.032,43.053,37.195
-3.28,-6,43.132,43.139,43.158,37.194
-3.2,-6,43.242,43.247,43.263,37.193
-3.12,-6,43.351,43.354,43.368,37.191
-3.04,-6,43.46,43.46,43.472,37.189
-2.96,-6,43.568,43.567,43.576,37.185
-2.88,-6,43.677,43.673,43.68,37.171
-2.8,-6,43.785,43.779,43.783,37.143
-2.72,-6,43.892,43.884,43.885,37.114
-2.64,-6,43.999,43.989,43.988,37.085
-2.56,-6,44.106,44.094,44.09,37.054
-2.48,-6,44.213,44.198,44.191,37.022
-2.4,-6,44.319,44.302,44.292,36.989
-2.32,-6,44.424,44.405,44.392,36.955
-2.24,-6,44.529,44.507,44.492,36.921
-2.16,-6,44.634,44.61,44.591,36.885
-2.08,-6,44.738,44.711,44.69,36.848
-2,-6,44.841,44.812,44.788,36.811
-1.92,-6,44.944,44.912,44.886,36.773
-1.84,-6,45.046,45.012,44.982,36.734
-1.76,-6,45.147,45.111,45.079,36.693
-1.68,-6,45.248,45.21,45.174,36.653
-1.6,-6,45.348,45.307,45.269,36.611
-1.52,-6,45.447,45.404,45.363,36.568
-1.44,-6,45.546,45.5,45.456,36.524
-1.36,-6,45.643,45.596,45.548,36.48
-1.28,-6,45.74,45.69,45.64,36.434
-1.2,-6,45.836,45.784,45.73,36.387
-1.12,-6,45.931,45.877,45.82,36.34
-1.04,-6,46.026,45.969,45.909,36.291
-0.96,-6,46.119,46.06,45.997,36.241
-0.88,-6,46.211,46.15,46.085,36.19
-0.8,-6,46.303,46.239,46.171,36.138
-0.72,-6,46.393,46.327,46.256,36.084
-0.64,-6,46.482,46.415,46.34,36.029
-0.56,-6,46.57,46.501,46.424,35.972
-0.48,-6,46.658,46.586,46.506,35.913
-0.4,-6,46.744,46.67,46.587,35.853
-0.32,-6,46.829,46.753,46.668,35.791
-0.24,-6,46.912,46.835,46.747,35.726
-0.16,-6,46.995,46.916,46.825,35.66
-0.08,-6,47.076,46.996,46.902,35.591
0,-6,47.156,47.074,46.978,35.52
