X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.111,47.331,47.516,47.895,48.244,43.23
-5.92,-6,47.213,47.433,47.618,47.997,48.345,43.238
-5.84,-6,47.316,47.535,47.72,48.098,48.446,43.245
-5.76,-6,47.418,47.637,47.822,48.199,48.547,43.251
-5.68,-6,47.521,47.74,47.924,48.3,48.648,43.256
-5.6,-6,47.624,47.842,48.026,48.402,48.748,43.259
-5.52,-6,47.727,47.944,48.127,48.503,48.849,43.261
-5.44,-6,47.829,48.046,48.229,48.604,48.95,43.261
-5.36,-6,47.932,48.149,48.331,48.705,49.051,43.257
-5.28,-6,48.035,48.251,48.433,48.806,49.151,43.252
-5.2,-6,48.138,48.353,48.534,48.907,49.252,43.245
-5.12,-6,48.24,48.455,48.636,49.008,49.352,43.237
-5.04,-6,48.343,48.557,48.737,49.109,49.452,43.228
-4.96,-6,48.445,48.659,48.839,49.209,49.553,43.217
-4.88,-6,48.548,48.76,48.94,49.31,49.653,43.205
-4.8,-6,48.65,48.862,49.041,49.411,49.753,43.192
-4.72,-6,48.752,48.964,49.142,49.511,49.853,43.177
-4.64,-6,48.854,49.065,49.243,49.611,49.952,43.162
-4.56,-6,48.956,49.166,49.344,49.711,50.052,43.145
-4.48,-6,49.058,49.268,49.445,49.811,50.151,43.126
-4.4,-6,49.159,49.369,49.545,49.911,50.25,43.107
-4.32,-6,49.261,49.469,49.646,50.01,50.349,43.086
-4.24,-6,49.362,49.57,49.746,50.11,50.448,43.065
-4.16,-6,49.463,49.67,49.845,50.209,50.546,43.041
-4.08,-6,49.563,49.77,49.945,50.307,50.644,43.017
-4,-6,49.664,49.87,50.044,50.405,50.741,42.991
-3.92,-6,49.764,49.969,50.143,50.503,50.838,42.964
-3.84,-6,49.863,50.068,50.241,50.6,50.934,42.936
-3.76,-6,49.963,50.166,50.339,50.697,51.03,42.907
-3.68,-6,50.062,50.264,50.436,50.793,51.125,42.876
-3.6,-6,50.16,50.362,50.533,50.889,51.22,42.844
-3.52,-6,50.258,50.459,50.629,50.984,51.313,42.811
-3.44,-6,50.355,50.555,50.725,51.078,51.407,42.777
-3.36,-6,50.452,50.651,50.82,51.172,51.499,42.742
-3.28,-6,50.548,50.746,50.914,51.264,51.59,42.706
-3.2,-6,50.644,50.84,51.007,51.356,51.681,42.671
-3.12,-6,50.739,50.934,51.1,51.447,51.771,42.64
-3.04,-6,50.833,51.027,51.192,51.537,51.859,42.608
-2.96,-6,50.927,51.119,51.283,51.627,51.947,42.573
-2.88,-6,51.02,51.21,51.373,51.715,52.034,42.536
-2.8,-6,51.112,51.301,51.463,51.802,52.119,42.498
-2.72,-6,51.204,51.391,51.552,51.889,52.204,42.459
-2.64,-6,51.295,51.48,51.639,51.974,52.287,42.419
-2.56,-6,51.385,51.568,51.726,52.058,52.369,42.379
-2.48,-6,51.474,51.656,51.811,52.141,52.45,42.337
-2.4,-6,51.563,51.742,51.896,52.222,52.53,42.294
-2.32,-6,51.651,51.828,51.98,52.303,52.608,42.251
-2.24,-6,51.739,51.913,52.063,52.383,52.686,42.207
-2.16,-6,51.826,51.997,52.145,52.462,52.762,42.162
-2.08,-6,51.912,52.081,52.227,52.539,52.837,42.117
-2,-6,51.997,52.163,52.307,52.616,52.91,42.071
-1.92,-6,52.082,52.245,52.387,52.691,52.983,42.025
-1.84,-6,52.165,52.326,52.465,52.766,53.054,41.979
-1.76,-6,52.248,52.405,52.542,52.839,53.124,41.939
-1.68,-6,52.329,52.483,52.618,52.91,53.191,41.9
-1.6,-6,52.41,52.561,52.692,52.98,53.258,41.861
-1.52,-6,52.49,52.637,52.766,53.048,53.322,41.822
-1.44,-6,52.569,52.713,52.838,53.115,53.385,41.785
-1.36,-6,52.648,52.788,52.91,53.182,53.447,41.742
-1.28,-6,52.727,52.862,52.981,53.247,53.508,41.7
-1.2,-6,52.805,52.936,53.052,53.311,53.568,41.661
-1.12,-6,52.883,53.01,53.122,53.375,53.626,41.623
-1.04,-6,52.961,53.083,53.191,53.437,53.683,41.588
-0.96,-6,53.038,53.156,53.26,53.499,53.74,41.556
-0.88,-6,53.115,53.228,53.328,53.56,53.795,41.528
-0.8,-6,53.192,53.3,53.396,53.62,53.849,41.503
-0.72,-6,53.268,53.371,53.464,53.68,53.903,41.482
-0.64,-6,53.344,53.443,53.53,53.739,53.955,41.469
-0.56,-6,53.42,53.513,53.597,53.797,54.007,41.46
-0.48,-6,53.495,53.584,53.663,53.855,54.057,41.457
-0.4,-6,53.57,53.653,53.729,53.912,54.107,41.458
-0.32,-6,53.644,53.723,53.794,53.968,54.156,41.465
-0.24,-6,53.718,53.792,53.858,54.024,54.205,41.477
-0.16,-6,53.791,53.86,53.922,54.079,54.253,41.494
-0.08,-6,53.864,53.927,53.986,54.134,54.3,41.516
0,-6,53.935,53.994,54.049,54.188,54.346,41.541
0.08,-6,53.795,53.843,53.909,54.03,54.171,41.569
0.16,-6,53.799,53.839,53.906,54.014,54.143,41.596
0.24,-6,53.822,53.855,53.923,54.018,54.135,41.821
0.32,-6,53.851,53.878,53.945,54.028,54.136,41.742
0.4,-6,53.882,53.905,53.969,54.042,54.14,41.665
0.48,-6,53.914,53.931,53.993,54.056,54.144,41.586
0.56,-6,53.942,53.955,54.015,54.069,54.147,41.505
0.64,-6,53.967,53.976,54.034,54.079,54.148,41.412
0.72,-6,53.99,53.993,54.049,54.086,54.146,41.313
0.8,-6,54.02,54.01,54.06,54.088,54.142,41.238
0.88,-6,54.044,54.031,54.071,54.088,54.133,41.173
0.96,-6,54.064,54.047,54.084,54.083,54.122,41.106
1.04,-6,54.08,54.059,54.092,54.08,54.106,41.038
1.12,-6,54.093,54.067,54.097,54.077,54.086,40.969
1.2,-6,54.103,54.072,54.097,54.07,54.069,40.899
1.28,-6,54.113,54.074,54.095,54.059,54.052,40.828
1.36,-6,54.118,54.075,54.09,54.046,54.031,40.755
1.44,-6,54.11,54.073,54.084,54.029,54.008,40.681
1.52,-6,54.087,54.065,54.076,54.01,53.981,40.606
1.6,-6,54.059,54.037,54.064,53.99,53.952,40.529
1.68,-6,54.027,54.003,54.04,53.969,53.922,40.452
1.76,-6,53.991,53.966,54.003,53.946,53.89,40.373
1.84,-6,53.951,53.925,53.962,53.919,53.857,40.293
1.92,-6,53.907,53.879,53.918,53.881,53.825,40.212
2,-6,53.859,53.83,53.87,53.832,53.79,40.129
2.08,-6,53.808,53.777,53.818,53.779,53.752,40.046
2.16,-6,53.753,53.721,53.762,53.723,53.706,39.961
2.24,-6,53.694,53.661,53.704,53.664,53.648,39.876
2.32,-6,53.633,53.597,53.642,53.601,53.587,39.789
2.4,-6,53.568,53.53,53.577,53.534,53.523,39.701
