X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.929,37.099,37.281,37.612,37.993,38.242,38.368
-5.92,-6,37.055,37.224,37.405,37.735,38.114,38.362,38.36
-5.84,-6,37.181,37.35,37.53,37.858,38.235,38.483,38.351
-5.76,-6,37.308,37.475,37.655,37.981,38.357,38.604,38.341
-5.68,-6,37.435,37.601,37.78,38.105,38.478,38.725,38.331
-5.6,-6,37.562,37.728,37.905,38.228,38.6,38.846,38.32
-5.52,-6,37.689,37.854,38.031,38.352,38.722,38.967,38.309
-5.44,-6,37.817,37.981,38.157,38.476,38.844,39.088,38.297
-5.36,-6,37.945,38.108,38.283,38.6,38.967,39.21,38.286
-5.28,-6,38.074,38.236,38.409,38.724,39.089,39.331,38.273
-5.2,-6,38.202,38.363,38.536,38.849,39.212,39.453,38.261
-5.12,-6,38.331,38.491,38.663,38.974,39.334,39.574,38.249
-5.04,-6,38.46,38.619,38.789,39.098,39.457,39.696,38.237
-4.96,-6,38.59,38.747,38.917,39.223,39.579,39.817,38.225
-4.88,-6,38.719,38.876,39.044,39.348,39.702,39.939,38.213
-4.8,-6,38.849,39.004,39.171,39.473,39.825,40.061,38.201
-4.72,-6,38.979,39.133,39.299,39.598,39.947,40.182,38.189
-4.64,-6,39.109,39.262,39.426,39.723,40.07,40.304,38.178
-4.56,-6,39.24,39.392,39.554,39.849,40.193,40.425,38.167
-4.48,-6,39.371,39.521,39.682,39.974,40.315,40.547,38.155
-4.4,-6,39.502,39.65,39.81,40.099,40.438,40.668,38.143
-4.32,-6,39.633,39.78,39.939,40.225,40.56,40.789,38.13
-4.24,-6,39.764,39.91,40.067,40.35,40.682,40.91,38.116
-4.16,-6,39.896,40.04,40.195,40.475,40.805,41.031,38.101
-4.08,-6,40.028,40.17,40.324,40.601,40.927,41.151,38.085
-4,-6,40.16,40.301,40.453,40.726,41.049,41.272,38.068
-3.92,-6,40.292,40.431,40.581,40.851,41.171,41.392,38.051
-3.84,-6,40.425,40.562,40.71,40.977,41.292,41.512,38.034
-3.76,-6,40.558,40.693,40.839,41.102,41.414,41.632,38.016
-3.68,-6,40.691,40.825,40.968,41.227,41.535,41.752,37.997
-3.6,-6,40.825,40.956,41.098,41.353,41.656,41.871,37.979
-3.52,-6,40.958,41.088,41.227,41.478,41.777,41.99,37.96
-3.44,-6,41.093,41.22,41.357,41.603,41.898,42.109,37.941
-3.36,-6,41.227,41.352,41.487,41.729,42.019,42.228,37.923
-3.28,-6,41.362,41.484,41.617,41.854,42.139,42.346,37.904
-3.2,-6,41.498,41.617,41.747,41.979,42.26,42.464,37.886
