X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.493,37.56,37.649,37.808,38.067,38.84
-5.92,-6,37.613,37.68,37.769,37.927,38.186,38.822
-5.84,-6,37.734,37.801,37.889,38.047,38.304,38.804
-5.76,-6,37.855,37.921,38.009,38.166,38.423,38.785
-5.68,-6,37.976,38.042,38.129,38.286,38.541,38.766
-5.6,-6,38.097,38.163,38.25,38.406,38.66,38.746
-5.52,-6,38.218,38.284,38.37,38.526,38.779,38.726
-5.44,-6,38.34,38.405,38.491,38.646,38.898,38.705
-5.36,-6,38.461,38.526,38.611,38.766,39.017,38.683
-5.28,-6,38.583,38.647,38.732,38.886,39.136,38.661
-5.2,-6,38.704,38.768,38.853,39.006,39.256,38.638
-5.12,-6,38.826,38.889,38.974,39.126,39.375,38.616
-5.04,-6,38.947,39.01,39.095,39.246,39.494,38.599
-4.96,-6,39.069,39.132,39.215,39.366,39.613,38.58
-4.88,-6,39.19,39.253,39.336,39.486,39.732,38.543
-4.8,-6,39.312,39.374,39.457,39.606,39.85,38.505
-4.72,-6,39.433,39.495,39.577,39.726,39.969,38.465
-4.64,-6,39.554,39.616,39.698,39.846,40.088,38.425
-4.56,-6,39.675,39.736,39.818,39.965,40.206,38.383
-4.48,-6,39.796,39.857,39.938,40.085,40.324,38.341
-4.4,-6,39.917,39.977,40.058,40.204,40.442,38.297
-4.32,-6,40.038,40.097,40.177,40.322,40.559,38.253
-4.24,-6,40.158,40.217,40.297,40.441,40.677,38.208
-4.16,-6,40.278,40.336,40.416,40.559,40.794,38.163
-4.08,-6,40.397,40.455,40.534,40.677,40.91,38.116
-4,-6,40.516,40.574,40.653,40.795,41.026,38.069
-3.92,-6,40.635,40.692,40.77,40.912,41.142,38.022
-3.84,-6,40.754,40.81,40.888,41.028,41.257,37.974
-3.76,-6,40.871,40.928,41.005,41.144,41.372,37.925
-3.68,-6,40.989,41.045,41.121,41.26,41.486,37.876
-3.6,-6,41.106,41.161,41.237,41.375,41.6,37.827
-3.52,-6,41.222,41.277,41.353,41.489,41.713,37.777
-3.44,-6,41.338,41.392,41.467,41.603,41.825,37.727
-3.36,-6,41.453,41.507,41.581,41.717,41.937,37.676
-3.28,-6,41.567,41.621,41.695,41.829,42.048,37.626
-3.2,-6,41.681,41.734,41.807,41.941,42.158,37.575
-3.12,-6,41.794,41.846,41.919,42.052,42.267,37.524
-3.04,-6,41.906,41.958,42.03,42.162,42.376,37.472
-2.96,-6,42.017,42.069,42.141,42.271,42.484,37.421
-2.88,-6,42.127,42.179,42.25,42.379,42.59,37.369
-2.8,-6,42.237,42.288,42.358,42.487,42.696,37.317
-2.72,-6,42.345,42.396,42.466,42.593,42.801,37.265
-2.64,-6,42.453,42.503,42.572,42.699,42.905,37.213
-2.56,-6,42.559,42.608,42.677,42.803,43.007,37.164
-2.48,-6,42.664,42.713,42.782,42.906,43.109,37.117
-2.4,-6,42.768,42.817,42.885,43.009,43.209,37.068
-2.32,-6,42.871,42.919,42.987,43.11,43.308,37.019
-2.24,-6,42.973,43.021,43.087,43.209,43.406,36.969
-2.16,-6,43.073,43.121,43.187,43.308,43.503,36.917
-2.08,-6,43.173,43.219,43.285,43.405,43.599,36.865
-2,-6,43.27,43.317,43.382,43.501,43.693,36.812
-1.92,-6,43.367,43.413,43.477,43.595,43.785,36.757
-1.84,-6,43.462,43.507,43.571,43.688,43.877,36.702
-1.76,-6,43.555,43.6,43.664,43.78,43.966,36.646
-1.68,-6,43.647,43.692,43.755,43.87,44.055,36.588
-1.6,-6,43.738,43.782,43.844,43.959,44.142,36.529
-1.52,-6,43.827,43.871,43.932,44.046,44.227,36.47
-1.44,-6,43.914,43.958,44.019,44.131,44.311,36.402
-1.36,-6,44,44.043,44.104,44.215,44.393,36.327
-1.28,-6,44.083,44.126,44.187,44.297,44.473,36.251
-1.2,-6,44.166,44.208,44.268,44.378,44.552,36.177
-1.12,-6,44.246,44.288,44.348,44.457,44.63,36.109
-1.04,-6,44.325,44.367,44.425,44.534,44.705,36.04
-0.96,-6,44.402,44.443,44.502,44.609,44.779,35.968
-0.88,-6,44.477,44.518,44.576,44.683,44.851,35.895
-0.8,-6,44.55,44.591,44.648,44.754,44.921,35.82
-0.72,-6,44.621,44.662,44.719,44.824,44.99,35.742
-0.64,-6,44.69,44.731,44.787,44.892,45.056,35.663
-0.56,-6,44.757,44.798,44.854,44.958,45.121,35.582
-0.48,-6,44.823,44.863,44.919,45.023,45.184,35.498
-0.4,-6,44.886,44.926,44.982,45.085,45.245,35.412
-0.32,-6,44.948,44.987,45.043,45.145,45.305,35.324
