X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.515,40.722,40.974,41.333,41.67,42.016,38.915
-5.92,-6,40.635,40.841,41.093,41.45,41.786,42.131,38.975
-5.84,-6,40.757,40.962,41.212,41.568,41.902,42.247,39.033
-5.76,-6,40.878,41.082,41.331,41.685,42.019,42.363,39.09
-5.68,-6,41,41.203,41.451,41.803,42.136,42.48,39.146
-5.6,-6,41.123,41.325,41.571,41.922,42.253,42.596,39.201
-5.52,-6,41.246,41.447,41.691,42.04,42.371,42.713,39.255
-5.44,-6,41.369,41.569,41.812,42.159,42.489,42.83,39.307
-5.36,-6,41.493,41.692,41.933,42.279,42.607,42.948,39.357
-5.28,-6,41.617,41.815,42.055,42.398,42.725,43.065,39.406
-5.2,-6,41.741,41.938,42.177,42.518,42.844,43.183,39.454
-5.12,-6,41.866,42.062,42.299,42.638,42.963,43.301,39.499
-5.04,-6,41.992,42.186,42.421,42.758,43.082,43.419,39.543
-4.96,-6,42.118,42.311,42.544,42.879,43.201,43.538,39.585
-4.88,-6,42.244,42.436,42.667,43,43.321,43.656,39.625
-4.8,-6,42.371,42.561,42.791,43.121,43.441,43.775,39.663
-4.72,-6,42.498,42.687,42.915,43.243,43.561,43.894,39.7
-4.64,-6,42.626,42.814,43.039,43.364,43.681,44.013,39.734
-4.56,-6,42.754,42.94,43.164,43.486,43.801,44.133,39.763
-4.48,-6,42.883,43.067,43.289,43.608,43.922,44.252,39.763
-4.4,-6,43.012,43.195,43.414,43.731,44.043,44.372,39.762
-4.32,-6,43.141,43.323,43.54,43.854,44.164,44.491,39.759
-4.24,-6,43.271,43.451,43.666,43.977,44.285,44.611,39.755
-4.16,-6,43.402,43.58,43.792,44.1,44.406,44.731,39.75
-4.08,-6,43.533,43.709,43.919,44.223,44.528,44.851,39.744
-4,-6,43.665,43.839,44.046,44.347,44.649,44.971,39.737
-3.92,-6,43.797,43.969,44.173,44.471,44.771,45.092,39.73
-3.84,-6,43.93,44.1,44.301,44.595,44.893,45.212,39.722
-3.76,-6,44.063,44.231,44.43,44.72,45.016,45.333,39.714
-3.68,-6,44.197,44.363,44.558,44.845,45.138,45.453,39.705
-3.6,-6,44.332,44.496,44.688,44.97,45.261,45.574,39.697
-3.52,-6,44.467,44.629,44.817,45.095,45.383,45.695,39.689
-3.44,-6,44.603,44.762,44.947,45.221,45.507,45.816,39.681
-3.36,-6,44.739,44.896,45.078,45.347,45.63,45.937,39.674
-3.28,-6,44.877,45.031,45.209,45.474,45.753,46.058,39.668
-3.2,-6,45.015,45.167,45.341,45.6,45.877,46.179,39.663
-3.12,-6,45.154,45.303,45.474,45.728,46.001,46.301,39.659
-3.04,-6,45.294,45.44,45.607,45.855,46.125,46.422,39.656
-2.96,-6,45.435,45.578,45.74,45.984,46.25,46.544,39.657
-2.88,-6,45.576,45.716,45.875,46.112,46.375,46.666,39.655
-2.8,-6,45.719,45.856,46.01,46.242,46.5,46.788,39.636
-2.72,-6,45.863,45.996,46.145,46.371,46.626,46.911,39.616
-2.64,-6,46.007,46.138,46.282,46.502,46.752,47.033,39.594
-2.56,-6,46.153,46.28,46.42,46.633,46.879,47.156,39.572
-2.48,-6,46.3,46.423,46.558,46.764,47.006,47.279,39.548
-2.4,-6,46.448,46.568,46.697,46.896,47.133,47.403,39.523
-2.32,-6,46.597,46.713,46.837,47.029,47.261,47.527,39.498
-2.24,-6,46.748,46.86,46.979,47.163,47.39,47.651,39.472
-2.16,-6,46.9,47.008,47.121,47.298,47.519,47.775,39.446
-2.08,-6,47.053,47.157,47.264,47.433,47.649,47.9,39.421
-2,-6,47.207,47.307,47.409,47.57,47.779,48.026,39.397
-1.92,-6,47.363,47.459,47.555,47.707,47.91,48.151,39.373
-1.84,-6,47.52,47.612,47.701,47.845,48.042,48.278,39.351
-1.76,-6,47.679,47.766,47.849,47.984,48.175,48.405,39.33
-1.68,-6,47.839,47.921,47.999,48.125,48.308,48.532,39.312
-1.6,-6,48,48.078,48.149,48.266,48.442,48.66,39.296
-1.52,-6,48.163,48.236,48.301,48.408,48.577,48.788,39.283
-1.44,-6,48.326,48.395,48.453,48.551,48.713,48.918,39.272
-1.36,-6,48.491,48.556,48.607,48.696,48.849,49.047,39.265
-1.28,-6,48.658,48.718,48.763,48.841,48.987,49.177,39.261
-1.2,-6,48.825,48.88,48.919,48.987,49.125,49.308,39.261
-1.12,-6,48.994,49.044,49.076,49.134,49.264,49.439,39.264
-1.04,-6,49.163,49.209,49.234,49.282,49.403,49.571,39.271
-0.96,-6,49.333,49.374,49.393,49.431,49.544,49.704,39.282
-0.88,-6,49.503,49.54,49.553,49.581,49.684,49.836,39.296
-0.8,-6,49.674,49.707,49.713,49.731,49.826,49.969,39.313
-0.72,-6,49.846,49.874,49.874,49.881,49.967,50.103,39.332
-0.64,-6,50.017,50.041,50.035,50.032,50.109,50.236,39.353
-0.56,-6,50.188,50.208,50.196,50.184,50.252,50.37,39.376
-0.48,-6,50.359,50.375,50.358,50.335,50.394,50.503,39.399
-0.4,-6,50.529,50.541,50.518,50.486,50.536,50.636,39.421
-0.32,-6,50.698,50.706,50.679,50.636,50.677,50.77,39.441
-0.24,-6,50.866,50.87,50.838,50.787,50.818,50.902,39.458
-0.16,-6,51.032,51.033,50.996,50.936,50.959,51.034,39.471
-0.08,-6,51.196,51.195,51.153,51.084,51.098,51.165,39.478
0,-6,51.359,51.354,51.309,51.231,51.237,51.295,39.478
0.08,-6,51.502,51.493,51.443,51.355,51.354,51.403,39.484
0.16,-6,51.652,51.641,51.588,51.492,51.482,51.522,39.486
0.24,-6,51.801,51.787,51.732,51.633,51.609,51.642,39.746
0.32,-6,51.946,51.931,51.874,51.772,51.732,51.76,39.719
0.4,-6,52.087,52.07,52.013,51.907,51.849,51.875,39.678
0.48,-6,52.224,52.208,52.152,52.042,51.972,51.994,39.63
0.56,-6,52.359,52.343,52.289,52.173,52.094,52.112,39.574
0.64,-6,52.488,52.474,52.421,52.301,52.213,52.226,39.512
0.72,-6,52.613,52.6,52.549,52.429,52.328,52.337,39.446
0.8,-6,52.736,52.721,52.672,52.555,52.439,52.444,39.379
0.88,-6,52.853,52.838,52.791,52.674,52.545,52.542,39.311
0.96,-6,52.955,52.95,52.907,52.786,52.649,52.628,39.243
1.04,-6,53.045,53.057,53.018,52.899,52.745,52.712,39.173
