X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.994,44.211,44.433,44.86,45.299,45.302,40.049
-5.92,-6,44.099,44.315,44.537,44.963,45.402,45.405,40.065
-5.84,-6,44.203,44.419,44.641,45.066,45.504,45.508,40.081
-5.76,-6,44.307,44.523,44.744,45.169,45.607,45.61,40.096
-5.68,-6,44.412,44.627,44.848,45.272,45.709,45.713,40.11
-5.6,-6,44.516,44.731,44.952,45.375,45.812,45.815,40.124
-5.52,-6,44.621,44.835,45.055,45.478,45.914,45.918,40.138
-5.44,-6,44.725,44.939,45.159,45.581,46.017,46.02,40.151
-5.36,-6,44.83,45.043,45.263,45.684,46.119,46.123,40.164
-5.28,-6,44.934,45.147,45.366,45.787,46.222,46.225,40.176
-5.2,-6,45.039,45.251,45.47,45.89,46.324,46.327,40.189
-5.12,-6,45.143,45.355,45.573,45.993,46.426,46.429,40.2
-5.04,-6,45.247,45.459,45.677,46.095,46.528,46.531,40.212
-4.96,-6,45.351,45.563,45.78,46.198,46.629,46.633,40.223
-4.88,-6,45.455,45.666,45.883,46.3,46.731,46.734,40.234
-4.8,-6,45.559,45.769,45.985,46.402,46.832,46.836,40.244
-4.72,-6,45.663,45.872,46.088,46.504,46.933,46.937,40.254
-4.64,-6,45.766,45.975,46.19,46.605,47.034,47.037,40.264
-4.56,-6,45.87,46.078,46.293,46.706,47.134,47.138,40.274
-4.48,-6,45.973,46.181,46.394,46.807,47.234,47.238,40.292
-4.4,-6,46.076,46.283,46.496,46.908,47.334,47.337,40.309
-4.32,-6,46.178,46.385,46.597,47.008,47.433,47.437,40.325
-4.24,-6,46.281,46.486,46.698,47.108,47.532,47.535,40.34
-4.16,-6,46.383,46.587,46.799,47.207,47.63,47.634,40.356
-4.08,-6,46.485,46.688,46.899,47.306,47.728,47.732,40.393
-4,-6,46.586,46.789,46.999,47.404,47.826,47.829,40.431
-3.92,-6,46.687,46.889,47.098,47.502,47.923,47.926,40.469
-3.84,-6,46.788,46.989,47.197,47.6,48.019,48.022,40.506
-3.76,-6,46.888,47.088,47.295,47.697,48.114,48.118,40.544
-3.68,-6,46.988,47.187,47.393,47.793,48.21,48.213,40.581
-3.6,-6,47.088,47.285,47.491,47.889,48.304,48.307,40.618
-3.52,-6,47.187,47.383,47.587,47.984,48.398,48.401,40.655
-3.44,-6,47.285,47.481,47.684,48.079,48.491,48.494,40.702
-3.36,-6,47.383,47.578,47.78,48.172,48.583,48.586,40.755
-3.28,-6,47.481,47.674,47.875,48.266,48.674,48.678,40.809
-3.2,-6,47.579,47.77,47.969,48.358,48.765,48.768,40.863
-3.12,-6,47.675,47.865,48.063,48.45,48.855,48.858,40.918
-3.04,-6,47.772,47.96,48.157,48.541,48.944,48.947,40.973
-2.96,-6,47.868,48.054,48.25,48.631,49.032,49.035,41.004
-2.88,-6,47.963,48.148,48.342,48.721,49.119,49.122,40.986
-2.8,-6,48.058,48.241,48.433,48.809,49.205,49.209,40.948
-2.72,-6,48.153,48.334,48.524,48.897,49.291,49.294,40.908
-2.64,-6,48.247,48.426,48.615,48.985,49.375,49.378,40.866
-2.56,-6,48.341,48.518,48.704,49.071,49.459,49.462,40.823
-2.48,-6,48.435,48.609,48.793,49.157,49.541,49.544,40.778
-2.4,-6,48.528,48.7,48.882,49.242,49.623,49.626,40.732
-2.32,-6,48.621,48.79,48.97,49.326,49.704,49.707,40.684
-2.24,-6,48.713,48.88,49.058,49.409,49.783,49.786,40.634
-2.16,-6,48.806,48.97,49.145,49.492,49.862,49.865,40.584
