X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.061,46.165,46.276,46.471,46.712,46.888,47.281,41.874
-5.92,-6,46.186,46.289,46.4,46.595,46.836,47.011,47.404,41.851
-5.84,-6,46.31,46.413,46.524,46.719,46.959,47.134,47.528,41.827
-5.76,-6,46.434,46.538,46.648,46.843,47.083,47.257,47.651,41.803
-5.68,-6,46.559,46.662,46.772,46.966,47.206,47.381,47.774,41.778
-5.6,-6,46.683,46.786,46.896,47.09,47.33,47.504,47.898,41.753
-5.52,-6,46.808,46.911,47.02,47.214,47.454,47.628,48.021,41.727
-5.44,-6,46.932,47.035,47.144,47.338,47.577,47.751,48.144,41.701
-5.36,-6,47.057,47.159,47.268,47.462,47.701,47.874,48.267,41.675
-5.28,-6,47.181,47.283,47.393,47.586,47.824,47.997,48.39,41.649
-5.2,-6,47.306,47.408,47.517,47.71,47.948,48.121,48.513,41.621
-5.12,-6,47.43,47.532,47.64,47.833,48.071,48.243,48.636,41.594
-5.04,-6,47.554,47.656,47.764,47.957,48.194,48.366,48.759,41.566
-4.96,-6,47.678,47.78,47.888,48.08,48.317,48.489,48.881,41.538
-4.88,-6,47.802,47.903,48.011,48.203,48.439,48.611,49.004,41.509
-4.8,-6,47.926,48.027,48.134,48.326,48.562,48.733,49.125,41.48
-4.72,-6,48.049,48.15,48.257,48.448,48.684,48.855,49.247,41.451
-4.64,-6,48.172,48.273,48.38,48.57,48.806,48.976,49.368,41.421
-4.56,-6,48.295,48.395,48.502,48.692,48.927,49.097,49.489,41.39
-4.48,-6,48.417,48.517,48.624,48.814,49.048,49.218,49.61,41.36
-4.4,-6,48.539,48.639,48.746,48.935,49.169,49.338,49.73,41.329
-4.32,-6,48.661,48.76,48.867,49.056,49.289,49.458,49.849,41.297
-4.24,-6,48.782,48.881,48.987,49.176,49.409,49.577,49.968,41.265
-4.16,-6,48.903,49.002,49.108,49.296,49.528,49.696,50.087,41.233
-4.08,-6,49.023,49.122,49.227,49.415,49.647,49.814,50.204,41.2
-4,-6,49.143,49.241,49.346,49.533,49.765,49.931,50.322,41.167
-3.92,-6,49.262,49.36,49.464,49.651,49.882,50.048,50.438,41.133
-3.84,-6,49.38,49.478,49.582,49.768,49.999,50.164,50.554,41.099
-3.76,-6,49.498,49.595,49.699,49.885,50.115,50.279,50.669,41.064
-3.68,-6,49.615,49.712,49.815,50,50.23,50.394,50.783,41.029
-3.6,-6,49.731,49.827,49.931,50.115,50.344,50.507,50.896,40.994
-3.52,-6,49.846,49.942,50.045,50.229,50.457,50.62,51.009,40.958
-3.44,-6,49.961,50.056,50.159,50.342,50.57,50.732,51.12,40.923
-3.36,-6,50.074,50.169,50.272,50.454,50.681,50.842,51.231,40.887
-3.28,-6,50.187,50.282,50.384,50.566,50.792,50.952,51.34,40.851
-3.2,-6,50.298,50.393,50.494,50.676,50.901,51.061,51.448,40.816
-3.12,-6,50.409,50.503,50.604,50.785,51.009,51.168,51.555,40.78
-3.04,-6,50.518,50.612,50.712,50.892,51.116,51.274,51.661,40.744
-2.96,-6,50.626,50.719,50.82,50.999,51.222,51.379,51.766,40.708
-2.88,-6,50.733,50.826,50.926,51.104,51.327,51.483,51.869,40.671
-2.8,-6,50.839,50.931,51.031,51.209,51.43,51.586,51.971,40.635
-2.72,-6,50.943,51.035,51.134,51.311,51.532,51.687,52.072,40.599
-2.64,-6,51.046,51.137,51.236,51.413,51.633,51.786,52.171,40.566
-2.56,-6,51.148,51.239,51.337,51.512,51.732,51.884,52.268,40.53
-2.48,-6,51.248,51.338,51.436,51.611,51.829,51.98,52.364,40.492
-2.4,-6,51.346,51.436,51.533,51.707,51.925,52.075,52.459,40.454
-2.32,-6,51.443,51.533,51.629,51.803,52.019,52.169,52.551,40.416
-2.24,-6,51.539,51.628,51.724,51.896,52.112,52.26,52.642,40.378
-2.16,-6,51.632,51.721,51.816,51.988,52.203,52.35,52.732,40.34
-2.08,-6,51.724,51.812,51.907,52.078,52.292,52.438,52.819,40.302
-2,-6,51.814,51.902,51.996,52.166,52.379,52.524,52.904,40.264
-1.92,-6,51.903,51.99,52.084,52.253,52.464,52.608,52.988,40.226
-1.84,-6,51.989,52.075,52.169,52.337,52.548,52.69,53.07,40.188
-1.76,-6,52.074,52.159,52.252,52.42,52.629,52.77,53.15,40.149
-1.68,-6,52.156,52.241,52.334,52.5,52.709,52.848,53.227,40.111
-1.6,-6,52.237,52.321,52.413,52.578,52.786,52.924,53.303,40.072
-1.52,-6,52.315,52.399,52.49,52.655,52.862,52.998,53.376,40.033
-1.44,-6,52.391,52.475,52.566,52.729,52.935,53.07,53.448,39.995
-1.36,-6,52.465,52.549,52.639,52.801,53.006,53.14,53.517,39.955
-1.28,-6,52.537,52.62,52.71,52.871,53.074,53.207,53.583,39.916
-1.2,-6,52.607,52.689,52.778,52.939,53.141,53.272,53.648,39.876
-1.12,-6,52.675,52.756,52.844,53.004,53.205,53.335,53.71,39.836
-1.04,-6,52.74,52.821,52.908,53.067,53.267,53.395,53.77,39.795
-0.96,-6,52.803,52.883,52.97,53.127,53.327,53.453,53.828,39.754
-0.88,-6,52.863,52.943,53.029,53.186,53.384,53.509,53.883,39.712
-0.8,-6,52.921,53,53.086,53.242,53.438,53.562,53.936,39.669
-0.72,-6,52.977,53.055,53.14,53.295,53.491,53.613,53.986,39.626
-0.64,-6,53.03,53.107,53.192,53.346,53.54,53.661,54.034,39.581
-0.56,-6,53.08,53.157,53.242,53.394,53.588,53.707,54.079,39.535
-0.48,-6,53.128,53.205,53.289,53.44,53.633,53.75,54.122,39.488
-0.4,-6,53.174,53.25,53.333,53.483,53.675,53.79,54.163,39.44
-0.32,-6,53.217,53.292,53.375,53.524,53.714,53.828,54.201,39.391
-0.24,-6,53.257,53.332,53.414,53.562,53.752,53.864,54.236,39.343
-0.16,-6,53.295,53.369,53.451,53.598,53.786,53.897,54.269,39.293
-0.08,-6,53.33,53.404,53.485,53.631,53.818,53.927,54.299,39.241
0,-6,53.363,53.436,53.516,53.662,53.847,53.955,54.327,39.187
0.08,-6,53.203,53.27,53.345,53.484,53.661,53.779,54.144,39.133
0.16,-6,53.175,53.24,53.312,53.445,53.617,53.737,54.099,39.078
