X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.962,37.155,37.361,37.75,38.213,38.508,38.954
-5.92,-6,37.086,37.279,37.484,37.872,38.333,38.629,38.935
-5.84,-6,37.211,37.403,37.607,37.993,38.454,38.749,38.916
-5.76,-6,37.336,37.527,37.73,38.115,38.575,38.87,38.896
-5.68,-6,37.461,37.651,37.854,38.237,38.697,38.991,38.875
-5.6,-6,37.586,37.775,37.977,38.36,38.818,39.112,38.854
-5.52,-6,37.711,37.9,38.101,38.482,38.94,39.233,38.832
-5.44,-6,37.837,38.025,38.225,38.605,39.061,39.354,38.81
-5.36,-6,37.963,38.15,38.349,38.728,39.183,39.476,38.787
-5.28,-6,38.089,38.275,38.474,38.85,39.305,39.597,38.764
-5.2,-6,38.215,38.401,38.598,38.973,39.427,39.719,38.742
-5.12,-6,38.342,38.526,38.723,39.096,39.549,39.84,38.719
-5.04,-6,38.469,38.652,38.848,39.22,39.671,39.962,38.696
-4.96,-6,38.595,38.778,38.972,39.343,39.793,40.084,38.673
-4.88,-6,38.723,38.904,39.097,39.466,39.916,40.205,38.65
-4.8,-6,38.85,39.03,39.222,39.589,40.038,40.327,38.628
-4.72,-6,38.977,39.156,39.347,39.713,40.16,40.449,38.606
-4.64,-6,39.105,39.282,39.473,39.836,40.282,40.57,38.584
-4.56,-6,39.232,39.409,39.598,39.959,40.404,40.692,38.562
-4.48,-6,39.36,39.535,39.723,40.083,40.526,40.813,38.541
-4.4,-6,39.488,39.662,39.848,40.206,40.648,40.935,38.52
-4.32,-6,39.616,39.789,39.974,40.329,40.77,41.056,38.499
-4.24,-6,39.744,39.915,40.099,40.452,40.892,41.177,38.479
-4.16,-6,39.872,40.042,40.224,40.575,41.014,41.299,38.458
-4.08,-6,40.001,40.169,40.35,40.698,41.135,41.42,38.436
-4,-6,40.129,40.296,40.475,40.821,41.257,41.54,38.413
-3.92,-6,40.258,40.423,40.6,40.944,41.378,41.661,38.389
-3.84,-6,40.387,40.55,40.726,41.067,41.499,41.781,38.364
-3.76,-6,40.516,40.678,40.851,41.19,41.62,41.902,38.338
-3.68,-6,40.645,40.805,40.977,41.312,41.741,42.022,38.312
-3.6,-6,40.774,40.932,41.102,41.435,41.862,42.142,38.285
-3.52,-6,40.904,41.06,41.227,41.557,41.982,42.261,38.258
-3.44,-6,41.034,41.187,41.353,41.679,42.102,42.381,38.231
-3.36,-6,41.164,41.315,41.478,41.802,42.222,42.5,38.203
-3.28,-6,41.294,41.443,41.604,41.924,42.342,42.619,38.175
-3.2,-6,41.424,41.571,41.729,42.046,42.462,42.737,38.147
-3.12,-6,41.555,41.699,41.855,42.168,42.581,42.856,38.12
-3.04,-6,41.686,41.828,41.981,42.289,42.701,42.974,38.092
-2.96,-6,41.817,41.956,42.107,42.411,42.82,43.092,38.065
-2.88,-6,41.949,42.085,42.233,42.533,42.939,43.21,38.039
