X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.223,40.439,40.708,41.088,41.415,41.732,38.375
-5.92,-6,40.34,40.555,40.823,41.202,41.527,41.843,38.455
-5.84,-6,40.456,40.671,40.938,41.315,41.64,41.955,38.533
-5.76,-6,40.574,40.788,41.054,41.43,41.753,42.067,38.609
-5.68,-6,40.691,40.904,41.17,41.544,41.866,42.179,38.683
-5.6,-6,40.809,41.022,41.286,41.659,41.98,42.291,38.755
-5.52,-6,40.927,41.139,41.402,41.773,42.093,42.404,38.825
-5.44,-6,41.046,41.256,41.518,41.888,42.207,42.516,38.892
-5.36,-6,41.164,41.374,41.635,42.003,42.32,42.629,38.957
-5.28,-6,41.283,41.492,41.752,42.119,42.434,42.741,39.02
-5.2,-6,41.402,41.61,41.869,42.234,42.548,42.854,39.08
-5.12,-6,41.522,41.729,41.986,42.35,42.662,42.967,39.137
-5.04,-6,41.641,41.848,42.103,42.465,42.776,43.079,39.192
-4.96,-6,41.761,41.967,42.221,42.581,42.891,43.192,39.243
-4.88,-6,41.882,42.086,42.338,42.697,43.005,43.305,39.292
-4.8,-6,42.002,42.205,42.456,42.813,43.119,43.418,39.299
-4.72,-6,42.123,42.325,42.574,42.929,43.233,43.53,39.304
-4.64,-6,42.244,42.444,42.692,43.045,43.347,43.643,39.307
-4.56,-6,42.365,42.564,42.811,43.161,43.462,43.755,39.308
-4.48,-6,42.486,42.684,42.929,43.277,43.576,43.868,39.308
-4.4,-6,42.608,42.805,43.048,43.394,43.69,43.98,39.306
-4.32,-6,42.73,42.925,43.166,43.51,43.804,44.093,39.303
-4.24,-6,42.852,43.046,43.285,43.626,43.918,44.205,39.299
-4.16,-6,42.974,43.167,43.404,43.742,44.032,44.317,39.294
-4.08,-6,43.097,43.288,43.523,43.859,44.146,44.428,39.287
-4,-6,43.219,43.409,43.642,43.975,44.26,44.54,39.28
-3.92,-6,43.343,43.53,43.761,44.091,44.374,44.651,39.272
-3.84,-6,43.466,43.652,43.88,44.208,44.487,44.763,39.263
-3.76,-6,43.589,43.774,44,44.324,44.601,44.874,39.254
-3.68,-6,43.713,43.896,44.119,44.44,44.714,44.984,39.244
-3.6,-6,43.837,44.018,44.239,44.556,44.827,45.095,39.234
-3.52,-6,43.962,44.14,44.358,44.672,44.94,45.205,39.224
-3.44,-6,44.087,44.263,44.478,44.789,45.053,45.315,39.214
-3.36,-6,44.212,44.386,44.598,44.905,45.166,45.424,39.203
-3.28,-6,44.337,44.509,44.718,45.021,45.279,45.534,39.195
-3.2,-6,44.463,44.632,44.839,45.137,45.391,45.643,39.188
-3.12,-6,44.589,44.756,44.959,45.253,45.503,45.751,39.166
-3.04,-6,44.716,44.88,45.08,45.369,45.615,45.86,39.142
-2.96,-6,44.843,45.005,45.201,45.486,45.727,45.968,39.116
-2.88,-6,44.97,45.129,45.322,45.602,45.839,46.076,39.088
-2.8,-6,45.098,45.255,45.443,45.718,45.951,46.183,39.059
-2.72,-6,45.227,45.38,45.565,45.834,46.062,46.29,39.03
-2.64,-6,45.356,45.506,45.687,45.951,46.174,46.397,39
-2.56,-6,45.486,45.633,45.809,46.068,46.285,46.504,38.97
-2.48,-6,45.616,45.76,45.932,46.184,46.396,46.61,38.941
-2.4,-6,45.747,45.888,46.055,46.301,46.507,46.716,38.913
-2.32,-6,45.879,46.016,46.178,46.418,46.618,46.822,38.886
-2.24,-6,46.012,46.145,46.302,46.536,46.73,46.927,38.862
-2.16,-6,46.145,46.274,46.427,46.653,46.841,47.032,38.841
-2.08,-6,46.279,46.405,46.552,46.771,46.952,47.137,38.824
-2,-6,46.414,46.535,46.677,46.889,47.063,47.242,38.811
-1.92,-6,46.549,46.667,46.803,47.008,47.175,47.346,38.802
-1.84,-6,46.686,46.799,46.93,47.127,47.286,47.451,38.799
-1.76,-6,46.823,46.932,47.057,47.246,47.398,47.555,38.819
-1.68,-6,46.961,47.066,47.185,47.366,47.509,47.659,38.843
-1.6,-6,47.1,47.201,47.313,47.486,47.621,47.763,38.872
-1.52,-6,47.24,47.336,47.442,47.606,47.733,47.867,38.904
-1.44,-6,47.38,47.472,47.572,47.727,47.846,47.971,38.929
-1.36,-6,47.521,47.608,47.702,47.848,47.958,48.075,38.949
-1.28,-6,47.663,47.746,47.833,47.97,48.071,48.179,38.972
-1.2,-6,47.805,47.883,47.964,48.092,48.184,48.283,38.998
-1.12,-6,47.948,48.021,48.095,48.215,48.297,48.387,39.027
-1.04,-6,48.091,48.16,48.227,48.338,48.41,48.49,39.058
-0.96,-6,48.234,48.299,48.359,48.461,48.524,48.594,39.092
-0.88,-6,48.378,48.437,48.492,48.584,48.637,48.698,39.127
-0.8,-6,48.521,48.576,48.624,48.707,48.751,48.801,39.164
-0.72,-6,48.664,48.715,48.756,48.83,48.864,48.905,39.202
-0.64,-6,48.807,48.853,48.888,48.953,48.978,49.008,39.241
-0.56,-6,48.948,48.99,49.02,49.076,49.091,49.111,39.279
-0.48,-6,49.089,49.127,49.15,49.199,49.204,49.214,39.317
-0.4,-6,49.229,49.263,49.28,49.321,49.317,49.316,39.352
-0.32,-6,49.367,49.397,49.409,49.442,49.429,49.418,39.384
-0.24,-6,49.503,49.53,49.536,49.562,49.541,49.519,39.411
-0.16,-6,49.637,49.661,49.662,49.681,49.651,49.62,39.433
