X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.518,51.719,51.914,52.294,52.757,53.218,53.54,48.991
-5.92,-6,51.629,51.831,52.025,52.404,52.867,53.328,53.65,48.969
-5.84,-6,51.741,51.942,52.136,52.515,52.978,53.438,53.76,48.947
-5.76,-6,51.853,52.053,52.247,52.625,53.088,53.548,53.869,48.926
-5.68,-6,51.964,52.165,52.358,52.736,53.198,53.658,53.979,48.904
-5.6,-6,52.076,52.276,52.469,52.847,53.308,53.768,54.089,48.884
-5.52,-6,52.188,52.387,52.58,52.957,53.418,53.877,54.198,48.864
-5.44,-6,52.299,52.499,52.691,53.068,53.528,53.987,54.308,48.844
-5.36,-6,52.411,52.61,52.802,53.178,53.638,54.097,54.417,48.825
-5.28,-6,52.523,52.721,52.913,53.289,53.748,54.206,54.526,48.807
-5.2,-6,52.634,52.832,53.024,53.399,53.858,54.316,54.636,48.79
-5.12,-6,52.745,52.943,53.134,53.509,53.967,54.425,54.745,48.773
-5.04,-6,52.857,53.054,53.245,53.619,54.077,54.534,54.853,48.758
-4.96,-6,52.968,53.165,53.355,53.728,54.186,54.642,54.962,48.743
-4.88,-6,53.078,53.275,53.465,53.838,54.295,54.751,55.07,48.729
-4.8,-6,53.189,53.385,53.575,53.947,54.403,54.859,55.178,48.717
-4.72,-6,53.299,53.495,53.684,54.056,54.512,54.967,55.286,48.705
-4.64,-6,53.409,53.605,53.794,54.164,54.619,55.074,55.393,48.694
-4.56,-6,53.519,53.714,53.903,54.272,54.727,55.181,55.5,48.685
-4.48,-6,53.629,53.823,54.011,54.38,54.834,55.288,55.606,48.686
-4.4,-6,53.738,53.932,54.119,54.487,54.941,55.394,55.712,48.686
-4.32,-6,53.847,54.04,54.227,54.594,55.047,55.5,55.818,48.685
-4.24,-6,53.955,54.148,54.334,54.701,55.153,55.605,55.923,48.684
-4.16,-6,54.063,54.255,54.441,54.807,55.258,55.71,56.028,48.682
-4.08,-6,54.171,54.362,54.547,54.912,55.362,55.814,56.131,48.68
-4,-6,54.278,54.468,54.653,55.017,55.466,55.917,56.235,48.678
-3.92,-6,54.384,54.574,54.759,55.121,55.57,56.02,56.337,48.676
-3.84,-6,54.49,54.68,54.863,55.225,55.672,56.122,56.439,48.673
-3.76,-6,54.596,54.784,54.967,55.327,55.774,56.223,56.54,48.669
-3.68,-6,54.701,54.888,55.071,55.43,55.875,56.324,56.64,48.666
-3.6,-6,54.805,54.992,55.173,55.531,55.976,56.424,56.74,48.662
-3.52,-6,54.909,55.094,55.275,55.632,56.075,56.522,56.838,48.658
-3.44,-6,55.012,55.196,55.376,55.731,56.174,56.62,56.936,48.654
-3.36,-6,55.114,55.298,55.477,55.83,56.272,56.717,57.033,48.65
-3.28,-6,55.216,55.398,55.576,55.928,56.368,56.813,57.128,48.646
-3.2,-6,55.317,55.498,55.675,56.025,56.464,56.908,57.223,48.642
-3.12,-6,55.417,55.597,55.773,56.121,56.559,57.002,57.316,48.638
-3.04,-6,55.516,55.695,55.87,56.217,56.652,57.094,57.408,48.634
-2.96,-6,55.615,55.792,55.966,56.311,56.745,57.186,57.499,48.631
-2.88,-6,55.713,55.889,56.061,56.404,56.836,57.276,57.589,48.622
-2.8,-6,55.81,55.984,56.156,56.496,56.926,57.365,57.678,48.597
-2.72,-6,55.906,56.079,56.249,56.587,57.015,57.452,57.765,48.571
-2.64,-6,56.002,56.173,56.341,56.676,57.103,57.539,57.851,48.542
-2.56,-6,56.097,56.266,56.432,56.765,57.189,57.624,57.935,48.512
-2.48,-6,56.19,56.358,56.523,56.852,57.274,57.707,58.018,48.48
-2.4,-6,56.284,56.449,56.612,56.938,57.358,57.789,58.099,48.447
-2.32,-6,56.376,56.539,56.7,57.023,57.44,57.87,58.179,48.413
-2.24,-6,56.468,56.628,56.788,57.107,57.521,57.948,58.257,48.377
-2.16,-6,56.559,56.717,56.874,57.19,57.6,58.026,58.334,48.341
-2.08,-6,56.649,56.804,56.959,57.271,57.678,58.101,58.409,48.303
-2,-6,56.738,56.891,57.043,57.351,57.754,58.175,58.482,48.265
-1.92,-6,56.827,56.977,57.127,57.43,57.829,58.248,58.553,48.227
-1.84,-6,56.915,57.062,57.209,57.507,57.902,58.318,58.623,48.189
-1.76,-6,57.003,57.146,57.29,57.583,57.974,58.387,58.69,48.151
-1.68,-6,57.09,57.23,57.371,57.658,58.045,58.455,58.756,48.114
-1.6,-6,57.177,57.313,57.451,57.732,58.113,58.52,58.82,48.077
