X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.559,36.749,36.951,37.327,37.77,38.045,37.673
-5.92,-6,36.681,36.871,37.072,37.446,37.89,38.164,37.673
-5.84,-6,36.804,36.993,37.193,37.566,38.009,38.282,37.673
-5.76,-6,36.926,37.114,37.314,37.686,38.128,38.401,37.672
-5.68,-6,37.048,37.236,37.436,37.807,38.248,38.52,37.671
-5.6,-6,37.171,37.358,37.557,37.927,38.367,38.639,37.67
-5.52,-6,37.294,37.48,37.679,38.047,38.487,38.759,37.668
-5.44,-6,37.417,37.603,37.8,38.168,38.607,38.878,37.667
-5.36,-6,37.54,37.725,37.922,38.288,38.726,38.997,37.665
-5.28,-6,37.663,37.848,38.044,38.409,38.846,39.116,37.664
-5.2,-6,37.786,37.97,38.165,38.529,38.966,39.235,37.662
-5.12,-6,37.909,38.093,38.287,38.65,39.085,39.354,37.661
-5.04,-6,38.033,38.215,38.409,38.77,39.205,39.473,37.659
-4.96,-6,38.156,38.338,38.531,38.89,39.325,39.592,37.657
-4.88,-6,38.279,38.46,38.652,39.011,39.444,39.711,37.655
-4.8,-6,38.403,38.583,38.774,39.131,39.563,39.83,37.653
-4.72,-6,38.526,38.705,38.896,39.251,39.682,39.948,37.649
-4.64,-6,38.649,38.827,39.017,39.371,39.802,40.067,37.644
-4.56,-6,38.773,38.95,39.138,39.49,39.92,40.185,37.637
-4.48,-6,38.896,39.072,39.26,39.61,40.039,40.303,37.63
-4.4,-6,39.019,39.194,39.381,39.729,40.157,40.42,37.62
-4.32,-6,39.142,39.316,39.502,39.849,40.276,40.538,37.61
-4.24,-6,39.265,39.438,39.622,39.968,40.393,40.655,37.598
-4.16,-6,39.388,39.56,39.743,40.086,40.511,40.772,37.586
-4.08,-6,39.511,39.681,39.863,40.205,40.628,40.888,37.572
-4,-6,39.633,39.803,39.983,40.323,40.745,41.004,37.557
-3.92,-6,39.756,39.924,40.103,40.441,40.862,41.12,37.541
-3.84,-6,39.878,40.045,40.223,40.558,40.978,41.235,37.524
-3.76,-6,40,40.166,40.342,40.675,41.094,41.35,37.507
-3.68,-6,40.122,40.286,40.461,40.792,41.209,41.464,37.488
-3.6,-6,40.244,40.407,40.58,40.908,41.324,41.578,37.469
-3.52,-6,40.366,40.527,40.699,41.024,41.439,41.692,37.449
-3.44,-6,40.488,40.647,40.817,41.14,41.553,41.805,37.429
-3.36,-6,40.609,40.767,40.935,41.255,41.667,41.917,37.407
-3.28,-6,40.731,40.886,41.053,41.37,41.78,42.029,37.388
-3.2,-6,40.852,41.006,41.17,41.485,41.893,42.14,37.37
-3.12,-6,40.974,41.125,41.288,41.599,42.005,42.251,37.338
-3.04,-6,41.095,41.244,41.405,41.712,42.117,42.361,37.305
-2.96,-6,41.216,41.363,41.522,41.826,42.228,42.471,37.269
-2.88,-6,41.337,41.482,41.638,41.938,42.339,42.58,37.232
-2.8,-6,41.459,41.601,41.754,42.051,42.449,42.688,37.192
-2.72,-6,41.58,41.72,41.871,42.163,42.559,42.796,37.151
-2.64,-6,41.702,41.839,41.987,42.275,42.668,42.904,37.109
-2.56,-6,41.823,41.958,42.103,42.386,42.777,43.01,37.066
-2.48,-6,41.945,42.077,42.219,42.498,42.885,43.117,37.023
-2.4,-6,42.067,42.196,42.335,42.609,42.994,43.222,36.979
-2.32,-6,42.19,42.315,42.451,42.72,43.101,43.328,36.935
-2.24,-6,42.313,42.435,42.567,42.83,43.209,43.433,36.891
-2.16,-6,42.437,42.555,42.683,42.941,43.316,43.537,36.849
-2.08,-6,42.561,42.675,42.8,43.051,43.423,43.641,36.807
-2,-6,42.685,42.796,42.917,43.162,43.529,43.744,36.767
-1.92,-6,42.811,42.917,43.034,43.273,43.636,43.848,36.729
-1.84,-6,42.937,43.039,43.152,43.383,43.742,43.951,36.693
-1.76,-6,43.064,43.162,43.27,43.494,43.849,44.054,36.676
-1.68,-6,43.192,43.286,43.389,43.606,43.955,44.156,36.66
-1.6,-6,43.321,43.41,43.508,43.717,44.062,44.259,36.646
-1.52,-6,43.451,43.535,43.628,43.829,44.168,44.361,36.634
-1.44,-6,43.582,43.662,43.749,43.942,44.275,44.463,36.61
-1.36,-6,43.715,43.789,43.871,44.055,44.382,44.566,36.579
-1.28,-6,43.849,43.917,43.994,44.168,44.489,44.668,36.548
-1.2,-6,43.983,44.047,44.118,44.283,44.597,44.77,36.517
-1.12,-6,44.119,44.177,44.242,44.397,44.705,44.873,36.485
-1.04,-6,44.256,44.309,44.368,44.513,44.813,44.975,36.452
-0.96,-6,44.395,44.441,44.494,44.629,44.921,45.078,36.419
-0.88,-6,44.534,44.575,44.622,44.746,45.029,45.181,36.385
-0.8,-6,44.674,44.709,44.75,44.863,45.138,45.283,36.349
-0.72,-6,44.815,44.844,44.878,44.981,45.247,45.386,36.312
-0.64,-6,44.956,44.98,45.008,45.1,45.356,45.488,36.273
-0.56,-6,45.098,45.116,45.137,45.218,45.464,45.59,36.231
-0.48,-6,45.24,45.252,45.267,45.337,45.573,45.692,36.187
-0.4,-6,45.381,45.388,45.397,45.455,45.681,45.793,36.139
-0.32,-6,45.522,45.523,45.526,45.574,45.788,45.893,36.086
-0.24,-6,45.662,45.658,45.654,45.691,45.894,45.992,36.029
-0.16,-6,45.8,45.791,45.782,45.808,45.999,46.09,35.967
-0.08,-6,45.937,45.923,45.907,45.923,46.102,46.186,35.898
0,-6,46.071,46.052,46.031,46.037,46.204,46.28,35.822
0.08,-6,46.154,46.129,46.1,46.098,46.25,46.317,35.754
0.16,-6,46.264,46.233,46.199,46.187,46.326,46.385,35.681
0.24,-6,46.373,46.338,46.298,46.276,46.401,46.455,35.857
0.32,-6,46.479,46.439,46.393,46.362,46.432,46.527,35.546
0.4,-6,46.578,46.535,46.482,46.443,46.46,46.595,35.285
0.48,-6,46.671,46.623,46.566,46.516,46.508,46.639,35.068
0.56,-6,46.756,46.704,46.641,46.583,46.561,46.643,34.89
0.64,-6,46.836,46.776,46.709,46.641,46.608,46.646,34.914
0.72,-6,46.914,46.848,46.77,46.691,46.646,46.677,34.76
0.8,-6,46.986,46.914,46.83,46.733,46.676,46.699,34.64
0.88,-6,47.052,46.975,46.883,46.773,46.698,46.713,34.518
0.96,-6,47.113,47.031,46.932,46.808,46.713,46.72,34.396
1.04,-6,47.169,47.082,46.976,46.836,46.728,46.72,34.274
1.12,-6,47.225,47.128,47.017,46.86,46.737,46.717,34.151
