X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.445,38.519,38.609,38.779,38.995,40.611
-5.92,-6,38.568,38.642,38.732,38.901,39.115,40.602
-5.84,-6,38.692,38.765,38.854,39.023,39.236,40.592
-5.76,-6,38.816,38.889,38.977,39.144,39.357,40.585
-5.68,-6,38.941,39.012,39.1,39.267,39.478,40.578
-5.6,-6,39.065,39.136,39.224,39.389,39.599,40.57
-5.52,-6,39.19,39.26,39.347,39.511,39.72,40.561
-5.44,-6,39.315,39.385,39.471,39.634,39.842,40.553
-5.36,-6,39.44,39.509,39.595,39.757,39.963,40.548
-5.28,-6,39.565,39.634,39.719,39.88,40.085,40.538
-5.2,-6,39.691,39.758,39.842,40.003,40.206,40.514
-5.12,-6,39.816,39.883,39.967,40.125,40.328,40.489
-5.04,-6,39.942,40.008,40.091,40.248,40.45,40.464
-4.96,-6,40.068,40.133,40.215,40.371,40.571,40.437
-4.88,-6,40.193,40.258,40.339,40.495,40.693,40.41
-4.8,-6,40.319,40.383,40.463,40.617,40.815,40.381
-4.72,-6,40.445,40.508,40.587,40.74,40.936,40.352
-4.64,-6,40.57,40.632,40.711,40.863,41.057,40.322
-4.56,-6,40.696,40.757,40.835,40.986,41.179,40.291
-4.48,-6,40.822,40.882,40.959,41.109,41.3,40.259
-4.4,-6,40.947,41.007,41.083,41.231,41.421,40.227
-4.32,-6,41.073,41.131,41.207,41.353,41.541,40.194
-4.24,-6,41.198,41.256,41.33,41.476,41.662,40.16
-4.16,-6,41.323,41.38,41.454,41.597,41.782,40.126
-4.08,-6,41.448,41.504,41.577,41.719,41.902,40.091
-4,-6,41.572,41.627,41.7,41.84,42.021,40.055
-3.92,-6,41.697,41.751,41.822,41.961,42.14,40.019
-3.84,-6,41.821,41.874,41.944,42.082,42.259,39.983
-3.76,-6,41.945,41.997,42.066,42.202,42.378,39.946
-3.68,-6,42.068,42.119,42.188,42.322,42.495,39.909
-3.6,-6,42.191,42.241,42.309,42.442,42.613,39.871
-3.52,-6,42.314,42.363,42.429,42.561,42.73,39.833
-3.44,-6,42.436,42.484,42.549,42.679,42.846,39.794
-3.36,-6,42.558,42.605,42.669,42.797,42.962,39.755
-3.28,-6,42.679,42.725,42.788,42.914,43.077,39.716
-3.2,-6,42.8,42.845,42.907,43.031,43.191,39.677
-3.12,-6,42.92,42.964,43.024,43.147,43.305,39.637
-3.04,-6,43.039,43.082,43.142,43.262,43.418,39.597
-2.96,-6,43.158,43.2,43.258,43.377,43.53,39.557
-2.88,-6,43.276,43.317,43.374,43.491,43.642,39.516
-2.8,-6,43.394,43.433,43.489,43.604,43.753,39.472
-2.72,-6,43.511,43.549,43.604,43.716,43.862,39.426
-2.64,-6,43.626,43.664,43.717,43.828,43.971,39.379
-2.56,-6,43.742,43.778,43.83,43.938,44.079,39.331
-2.48,-6,43.856,43.891,43.941,44.048,44.186,39.282
-2.4,-6,43.969,44.003,44.052,44.156,44.292,39.231
-2.32,-6,44.081,44.114,44.162,44.264,44.397,39.178
-2.24,-6,44.193,44.224,44.271,44.371,44.501,39.124
-2.16,-6,44.303,44.333,44.379,44.476,44.604,39.069
-2.08,-6,44.413,44.441,44.486,44.581,44.705,39.013
-2,-6,44.521,44.549,44.591,44.684,44.806,38.955
