X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.363,43.46,43.567,43.735,43.918
-5.92,-6,43.484,43.581,43.688,43.854,43.925
-5.84,-6,43.606,43.703,43.808,43.974,43.932
-5.76,-6,43.729,43.824,43.929,44.093,43.939
-5.68,-6,43.851,43.946,44.05,44.211,43.946
-5.6,-6,43.974,44.068,44.17,44.33,43.952
-5.52,-6,44.097,44.19,44.291,44.449,43.959
-5.44,-6,44.22,44.312,44.412,44.568,43.964
-5.36,-6,44.343,44.434,44.533,44.688,43.969
-5.28,-6,44.466,44.556,44.655,44.808,43.974
-5.2,-6,44.59,44.679,44.776,44.928,43.977
-5.12,-6,44.713,44.801,44.898,45.048,43.981
-5.04,-6,44.837,44.924,45.02,45.169,43.992
-4.96,-6,44.96,45.048,45.142,45.29,44.008
-4.88,-6,45.084,45.171,45.265,45.411,44.007
-4.8,-6,45.208,45.294,45.387,45.533,43.997
-4.72,-6,45.332,45.417,45.51,45.654,43.986
-4.64,-6,45.456,45.54,45.633,45.776,43.974
-4.56,-6,45.58,45.664,45.756,45.898,43.961
-4.48,-6,45.704,45.787,45.879,46.02,43.946
-4.4,-6,45.828,45.911,46.001,46.142,43.931
-4.32,-6,45.952,46.034,46.124,46.264,43.914
-4.24,-6,46.075,46.158,46.247,46.387,43.897
-4.16,-6,46.199,46.281,46.37,46.509,43.878
-4.08,-6,46.323,46.404,46.493,46.631,43.859
-4,-6,46.446,46.527,46.616,46.754,43.838
-3.92,-6,46.569,46.65,46.738,46.876,43.817
-3.84,-6,46.692,46.773,46.861,46.998,43.795
-3.76,-6,46.815,46.895,46.983,47.12,43.771
-3.68,-6,46.937,47.017,47.104,47.241,43.747
-3.6,-6,47.059,47.139,47.226,47.362,43.722
-3.52,-6,47.18,47.26,47.346,47.483,43.696
-3.44,-6,47.301,47.38,47.467,47.603,43.669
-3.36,-6,47.421,47.5,47.586,47.722,43.641
-3.28,-6,47.541,47.619,47.705,47.84,43.613
-3.2,-6,47.66,47.737,47.822,47.956,43.584
-3.12,-6,47.778,47.854,47.939,48.072,43.556
-3.04,-6,47.895,47.971,48.055,48.186,43.526
-2.96,-6,48.011,48.086,48.169,48.3,43.495
-2.88,-6,48.126,48.201,48.283,48.413,43.463
-2.8,-6,48.241,48.314,48.396,48.524,43.43
-2.72,-6,48.355,48.427,48.508,48.635,43.395
-2.64,-6,48.467,48.539,48.618,48.743,43.358
-2.56,-6,48.579,48.649,48.727,48.851,43.321
-2.48,-6,48.689,48.758,48.836,48.957,43.282
-2.4,-6,48.799,48.867,48.943,49.063,43.242
-2.32,-6,48.907,48.974,49.048,49.167,43.201
-2.24,-6,49.014,49.079,49.153,49.269,43.159
-2.16,-6,49.119,49.184,49.256,49.37,43.115
-2.08,-6,49.224,49.287,49.358,49.47,43.07
-2,-6,49.327,49.388,49.458,49.569,43.024
-1.92,-6,49.428,49.488,49.557,49.665,42.977
-1.84,-6,49.527,49.587,49.654,49.761,42.928
-1.76,-6,49.625,49.683,49.75,49.854,42.891
-1.68,-6,49.722,49.778,49.843,49.946,42.852
-1.6,-6,49.816,49.872,49.935,50.036,42.813
-1.52,-6,49.909,49.963,50.025,50.124,42.772
-1.44,-6,50,50.053,50.114,50.211,42.721
-1.36,-6,50.09,50.141,50.201,50.295,42.662
-1.28,-6,50.177,50.227,50.286,50.378,42.601
-1.2,-6,50.263,50.312,50.369,50.459,42.539
-1.12,-6,50.347,50.394,50.45,50.538,42.474
-1.04,-6,50.429,50.475,50.529,50.616,42.408
-0.96,-6,50.509,50.554,50.607,50.691,42.339
-0.88,-6,50.588,50.631,50.682,50.765,42.268
-0.8,-6,50.664,50.706,50.756,50.836,42.195
-0.72,-6,50.738,50.779,50.827,50.906,42.12
-0.64,-6,50.81,50.849,50.897,50.973,42.042
-0.56,-6,50.879,50.918,50.964,51.039,41.962
-0.48,-6,50.947,50.984,51.029,51.102,41.88
-0.4,-6,51.013,51.048,51.093,51.163,41.796
-0.32,-6,51.076,51.11,51.153,51.222,41.709
-0.24,-6,51.137,51.17,51.212,51.279,41.62
-0.16,-6,51.195,51.228,51.268,51.334,41.528
-0.08,-6,51.251,51.283,51.322,51.387,41.434
0,-6,51.305,51.336,51.374,51.437,41.337
0.08,-6,51.243,51.269,51.303,51.37,41.253
0.16,-6,51.257,51.279,51.31,51.378,41.166
0.24,-6,51.278,51.298,51.328,51.395,41.194
0.32,-6,51.303,51.321,51.348,51.415,41.106
0.4,-6,51.328,51.345,51.37,51.436,41.016
0.48,-6,51.352,51.367,51.391,51.456,40.925
0.56,-6,51.374,51.389,51.411,51.475,40.831
