X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.221,47.453,47.653,48.05,48.411,44.399
-5.92,-6,47.328,47.559,47.758,48.155,48.515,44.395
-5.84,-6,47.434,47.665,47.864,48.26,48.62,44.39
-5.76,-6,47.541,47.771,47.97,48.366,48.725,44.384
-5.68,-6,47.648,47.877,48.076,48.471,48.83,44.376
-5.6,-6,47.755,47.984,48.183,48.577,48.935,44.367
-5.52,-6,47.862,48.091,48.289,48.683,49.04,44.357
-5.44,-6,47.969,48.198,48.396,48.788,49.145,44.345
-5.36,-6,48.077,48.304,48.502,48.894,49.251,44.332
-5.28,-6,48.184,48.411,48.609,49,49.356,44.317
-5.2,-6,48.292,48.518,48.716,49.106,49.461,44.301
-5.12,-6,48.399,48.626,48.823,49.212,49.567,44.284
-5.04,-6,48.507,48.733,48.929,49.318,49.672,44.265
-4.96,-6,48.615,48.84,49.036,49.424,49.777,44.245
-4.88,-6,48.723,48.947,49.143,49.53,49.883,44.223
-4.8,-6,48.831,49.054,49.25,49.636,49.988,44.198
-4.72,-6,48.939,49.162,49.357,49.742,50.093,44.171
-4.64,-6,49.047,49.269,49.464,49.848,50.198,44.141
-4.56,-6,49.155,49.376,49.571,49.954,50.303,44.111
-4.48,-6,49.263,49.484,49.678,50.06,50.408,44.079
-4.4,-6,49.371,49.591,49.785,50.165,50.512,44.046
-4.32,-6,49.479,49.698,49.891,50.271,50.617,44.012
-4.24,-6,49.587,49.805,49.998,50.376,50.721,43.977
-4.16,-6,49.695,49.912,50.105,50.482,50.825,43.94
-4.08,-6,49.803,50.019,50.211,50.587,50.929,43.902
-4,-6,49.911,50.126,50.317,50.692,51.033,43.863
-3.92,-6,50.019,50.233,50.424,50.796,51.136,43.823
-3.84,-6,50.126,50.34,50.53,50.901,51.24,43.782
-3.76,-6,50.234,50.447,50.636,51.005,51.343,43.739
-3.68,-6,50.342,50.553,50.742,51.11,51.445,43.696
-3.6,-6,50.45,50.66,50.848,51.214,51.548,43.651
-3.52,-6,50.558,50.766,50.954,51.317,51.65,43.606
-3.44,-6,50.665,50.872,51.059,51.421,51.752,43.559
-3.36,-6,50.773,50.979,51.165,51.524,51.853,43.511
-3.28,-6,50.881,51.085,51.27,51.627,51.954,43.462
-3.2,-6,50.989,51.191,51.375,51.73,52.055,43.412
-3.12,-6,51.096,51.297,51.48,51.833,52.156,43.361
-3.04,-6,51.204,51.403,51.585,51.935,52.256,43.309
-2.96,-6,51.312,51.509,51.69,52.037,52.356,43.256
-2.88,-6,51.42,51.615,51.795,52.139,52.455,43.203
-2.8,-6,51.528,51.721,51.899,52.24,52.554,43.148
-2.72,-6,51.636,51.827,52.004,52.342,52.653,43.093
-2.64,-6,51.744,51.933,52.108,52.443,52.751,43.037
-2.56,-6,51.852,52.038,52.213,52.544,52.849,42.985
-2.48,-6,51.961,52.144,52.317,52.644,52.946,42.936
-2.4,-6,52.069,52.25,52.421,52.744,53.043,42.885
-2.32,-6,52.178,52.356,52.525,52.844,53.14,42.831
-2.24,-6,52.287,52.462,52.629,52.944,53.236,42.777
-2.16,-6,52.396,52.568,52.733,53.044,53.332,42.722
-2.08,-6,52.505,52.674,52.837,53.143,53.427,42.667
-2,-6,52.614,52.78,52.941,53.242,53.522,42.611
-1.92,-6,52.724,52.886,53.045,53.34,53.616,42.556
-1.84,-6,52.834,52.992,53.148,53.438,53.71,42.5
-1.76,-6,52.944,53.098,53.251,53.536,53.803,42.445
-1.68,-6,53.054,53.204,53.355,53.633,53.896,42.389
-1.6,-6,53.164,53.31,53.458,53.73,53.988,42.334
-1.52,-6,53.274,53.416,53.56,53.826,54.079,42.28
-1.44,-6,53.384,53.521,53.663,53.922,54.17,42.227
-1.36,-6,53.494,53.627,53.765,54.017,54.259,42.169
-1.28,-6,53.604,53.732,53.866,54.112,54.348,42.113
-1.2,-6,53.714,53.836,53.967,54.205,54.436,42.06
-1.12,-6,53.824,53.941,54.067,54.298,54.523,42.013
-1.04,-6,53.933,54.044,54.167,54.39,54.609,41.969
-0.96,-6,54.041,54.147,54.265,54.48,54.693,41.927
-0.88,-6,54.149,54.249,54.363,54.57,54.777,41.889
-0.8,-6,54.257,54.351,54.46,54.658,54.858,41.855
-0.72,-6,54.363,54.451,54.555,54.745,54.939,41.825
-0.64,-6,54.467,54.549,54.649,54.829,55.018,41.801
-0.56,-6,54.57,54.646,54.742,54.912,55.095,41.783
-0.48,-6,54.671,54.742,54.833,54.994,55.169,41.769
-0.4,-6,54.771,54.836,54.922,55.073,55.242,41.761
-0.32,-6,54.869,54.929,55.009,55.151,55.313,41.758
-0.24,-6,54.965,55.019,55.095,55.226,55.381,41.76
-0.16,-6,55.065,55.107,55.178,55.3,55.447,41.767
-0.08,-6,55.164,55.193,55.259,55.371,55.511,41.779
0,-6,55.26,55.278,55.338,55.439,55.573,41.795
0.08,-6,55.171,55.202,55.263,55.345,55.464,41.814
0.16,-6,55.181,55.236,55.29,55.357,55.465,41.832
0.24,-6,55.221,55.274,55.329,55.383,55.481,42.039
0.32,-6,55.284,55.288,55.372,55.412,55.502,41.958
0.4,-6,55.346,55.316,55.415,55.443,55.523,41.878
0.48,-6,55.408,55.367,55.458,55.471,55.542,41.796
0.56,-6,55.465,55.418,55.462,55.496,55.558,41.712
0.64,-6,55.52,55.466,55.472,55.517,55.571,41.617
0.72,-6,55.569,55.51,55.497,55.536,55.579,41.517
0.8,-6,55.623,55.551,55.531,55.551,55.584,41.44
0.88,-6,55.673,55.596,55.56,55.527,55.584,41.372
0.96,-6,55.718,55.637,55.593,55.51,55.579,41.303
1.04,-6,55.76,55.674,55.623,55.51,55.571,41.232
1.12,-6,55.787,55.709,55.65,55.523,55.558,41.161
1.2,-6,55.811,55.741,55.675,55.535,55.538,41.089
1.28,-6,55.834,55.77,55.699,55.545,55.492,41.015
1.36,-6,55.854,55.798,55.722,55.555,55.454,40.94
1.44,-6,55.869,55.813,55.746,55.564,55.442,40.865
