X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,38.834,38.9,38.986,39.145,39.367,39.925
-5.92,-6,38.961,39.027,39.112,39.27,39.491,39.927
-5.84,-6,39.088,39.153,39.238,39.394,39.615,39.927
-5.76,-6,39.216,39.28,39.364,39.52,39.739,39.928
-5.68,-6,39.344,39.407,39.491,39.645,39.863,39.931
-5.6,-6,39.472,39.535,39.617,39.771,39.988,39.932
-5.52,-6,39.6,39.662,39.744,39.896,40.112,39.917
-5.44,-6,39.729,39.79,39.871,40.022,40.237,39.901
-5.36,-6,39.858,39.918,39.999,40.149,40.362,39.885
-5.28,-6,39.987,40.047,40.126,40.275,40.487,39.867
-5.2,-6,40.116,40.175,40.254,40.401,40.612,39.848
-5.12,-6,40.246,40.304,40.382,40.528,40.738,39.828
-5.04,-6,40.375,40.433,40.51,40.655,40.863,39.807
-4.96,-6,40.505,40.562,40.638,40.782,40.989,39.785
-4.88,-6,40.635,40.691,40.766,40.909,41.114,39.763
-4.8,-6,40.765,40.82,40.895,41.036,41.24,39.739
-4.72,-6,40.895,40.949,41.023,41.163,41.366,39.714
-4.64,-6,41.026,41.078,41.152,41.29,41.491,39.689
-4.56,-6,41.156,41.208,41.28,41.417,41.617,39.662
-4.48,-6,41.286,41.337,41.409,41.544,41.742,39.635
-4.4,-6,41.417,41.467,41.537,41.671,41.868,39.607
-4.32,-6,41.547,41.596,41.665,41.797,41.993,39.578
-4.24,-6,41.677,41.725,41.794,41.924,42.118,39.549
-4.16,-6,41.808,41.855,41.922,42.051,42.243,39.519
-4.08,-6,41.938,41.984,42.05,42.177,42.368,39.488
-4,-6,42.068,42.113,42.178,42.304,42.493,39.456
-3.92,-6,42.198,42.242,42.306,42.43,42.617,39.424
-3.84,-6,42.328,42.371,42.434,42.556,42.741,39.391
-3.76,-6,42.457,42.499,42.561,42.682,42.865,39.358
-3.68,-6,42.587,42.628,42.689,42.807,42.989,39.324
-3.6,-6,42.716,42.756,42.816,42.932,43.112,39.29
-3.52,-6,42.845,42.884,42.942,43.057,43.235,39.256
-3.44,-6,42.974,43.011,43.069,43.181,43.357,39.22
-3.36,-6,43.103,43.139,43.195,43.305,43.479,39.185
-3.28,-6,43.231,43.265,43.32,43.429,43.601,39.149
-3.2,-6,43.359,43.392,43.446,43.552,43.722,39.114
-3.12,-6,43.486,43.518,43.571,43.675,43.843,39.083
-3.04,-6,43.613,43.644,43.695,43.797,43.963,39.051
-2.96,-6,43.74,43.769,43.819,43.919,44.082,39.017
-2.88,-6,43.866,43.894,43.942,44.04,44.201,38.983
-2.8,-6,43.992,44.019,44.065,44.161,44.319,38.948
-2.72,-6,44.117,44.142,44.188,44.281,44.437,38.912
-2.64,-6,44.242,44.266,44.309,44.4,44.554,38.875
-2.56,-6,44.366,44.388,44.431,44.519,44.67,38.837
-2.48,-6,44.489,44.51,44.551,44.637,44.786,38.799
-2.4,-6,44.612,44.632,44.671,44.754,44.9,38.759
-2.32,-6,44.734,44.752,44.79,44.871,45.014,38.718
-2.24,-6,44.856,44.872,44.909,44.987,45.128,38.677
-2.16,-6,44.977,44.992,45.026,45.102,45.24,38.635
-2.08,-6,45.097,45.11,45.143,45.216,45.351,38.592
-2,-6,45.217,45.228,45.259,45.329,45.462,38.548
-1.92,-6,45.335,45.345,45.375,45.442,45.572,38.503
-1.84,-6,45.453,45.461,45.489,45.553,45.68,38.458
-1.76,-6,45.57,45.577,45.603,45.664,45.788,38.422
-1.68,-6,45.687,45.691,45.716,45.774,45.895,38.386
-1.6,-6,45.802,45.805,45.827,45.883,46.001,38.349
-1.52,-6,45.917,45.918,45.938,45.99,46.106,38.311
-1.44,-6,46.03,46.03,46.048,46.097,46.209,38.265
-1.36,-6,46.143,46.141,46.157,46.203,46.312,38.211
-1.28,-6,46.255,46.251,46.266,46.308,46.414,38.156
-1.2,-6,46.366,46.36,46.373,46.412,46.515,38.1
-1.12,-6,46.476,46.468,46.479,46.515,46.614,38.042
-1.04,-6,46.585,46.575,46.584,46.617,46.713,37.982
-0.96,-6,46.693,46.682,46.688,46.718,46.81,37.921
-0.88,-6,46.801,46.787,46.791,46.817,46.907,37.858
-0.8,-6,46.907,46.891,46.894,46.916,47.002,37.793
-0.72,-6,47.012,46.995,46.995,47.014,47.096,37.727
-0.64,-6,47.117,47.097,47.095,47.11,47.189,37.658
-0.56,-6,47.22,47.198,47.194,47.206,47.282,37.587
-0.48,-6,47.322,47.299,47.292,47.3,47.372,37.515
-0.4,-6,47.424,47.398,47.389,47.393,47.462,37.44
-0.32,-6,47.524,47.496,47.485,47.485,47.55,37.363
-0.24,-6,47.613,47.593,47.58,47.576,47.638,37.284
-0.16,-6,47.693,47.689,47.674,47.666,47.724,37.203
-0.08,-6,47.782,47.785,47.767,47.755,47.81,37.119
0,-6,47.891,47.861,47.86,47.843,47.894,37.033
0.08,-6,47.958,47.899,47.91,47.886,47.93,36.959
0.16,-6,48.052,47.981,47.986,47.957,47.996,36.883
0.24,-6,48.152,48.078,48.047,48.032,48.067,36.891
0.32,-6,48.254,48.177,48.114,48.11,48.14,36.734
