X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,51.377,51.563,51.738,52.08,52.501,52.916,53.206,49.719
-5.92,-6,51.492,51.677,51.852,52.194,52.614,53.028,53.317,49.685
-5.84,-6,51.607,51.792,51.966,52.307,52.727,53.14,53.429,49.652
-5.76,-6,51.722,51.907,52.081,52.421,52.84,53.253,53.541,49.618
-5.68,-6,51.838,52.022,52.195,52.535,52.953,53.365,53.653,49.585
-5.6,-6,51.953,52.137,52.31,52.649,53.066,53.478,53.765,49.552
-5.52,-6,52.069,52.252,52.425,52.763,53.179,53.59,53.877,49.52
-5.44,-6,52.185,52.368,52.54,52.877,53.292,53.703,53.989,49.488
-5.36,-6,52.301,52.483,52.655,52.991,53.406,53.815,54.101,49.457
-5.28,-6,52.417,52.599,52.77,53.106,53.519,53.927,54.213,49.426
-5.2,-6,52.533,52.714,52.885,53.22,53.632,54.04,54.324,49.396
-5.12,-6,52.649,52.83,53.001,53.334,53.746,54.152,54.436,49.367
-5.04,-6,52.765,52.946,53.116,53.448,53.859,54.264,54.548,49.339
-4.96,-6,52.881,53.062,53.231,53.562,53.972,54.377,54.659,49.311
-4.88,-6,52.998,53.177,53.346,53.677,54.085,54.489,54.771,49.284
-4.8,-6,53.114,53.293,53.461,53.791,54.198,54.6,54.882,49.259
-4.72,-6,53.23,53.409,53.576,53.905,54.311,54.712,54.993,49.234
-4.64,-6,53.347,53.525,53.692,54.019,54.424,54.824,55.104,49.211
-4.56,-6,53.463,53.64,53.807,54.132,54.536,54.935,55.215,49.188
-4.48,-6,53.579,53.756,53.922,54.246,54.648,55.046,55.325,49.167
-4.4,-6,53.695,53.872,54.036,54.36,54.761,55.157,55.435,49.146
-4.32,-6,53.812,53.987,54.151,54.473,54.873,55.267,55.545,49.127
-4.24,-6,53.928,54.103,54.266,54.586,54.984,55.378,55.654,49.112
-4.16,-6,54.044,54.218,54.38,54.699,55.096,55.487,55.763,49.103
-4.08,-6,54.16,54.333,54.495,54.812,55.207,55.597,55.872,49.094
-4,-6,54.276,54.448,54.609,54.925,55.318,55.706,55.98,49.084
-3.92,-6,54.392,54.564,54.723,55.037,55.428,55.815,56.088,49.074
-3.84,-6,54.508,54.679,54.837,55.149,55.538,55.923,56.195,49.064
-3.76,-6,54.623,54.793,54.951,55.261,55.648,56.031,56.302,49.053
-3.68,-6,54.739,54.908,55.065,55.373,55.758,56.139,56.408,49.042
-3.6,-6,54.855,55.023,55.178,55.484,55.867,56.246,56.514,49.031
-3.52,-6,54.97,55.137,55.292,55.595,55.976,56.352,56.619,49.02
-3.44,-6,55.086,55.252,55.405,55.706,56.084,56.458,56.724,49.008
-3.36,-6,55.201,55.366,55.518,55.817,56.192,56.564,56.828,48.996
-3.28,-6,55.317,55.481,55.631,55.927,56.3,56.669,56.931,48.985
-3.2,-6,55.433,55.595,55.744,56.037,56.407,56.773,57.034,48.973
-3.12,-6,55.548,55.709,55.857,56.147,56.514,56.877,57.136,48.961
-3.04,-6,55.664,55.824,55.969,56.257,56.62,56.98,57.238,48.95
-2.96,-6,55.78,55.938,56.082,56.366,56.726,57.083,57.339,48.938
-2.88,-6,55.896,56.053,56.195,56.475,56.832,57.185,57.439,48.927
-2.8,-6,56.012,56.167,56.307,56.585,56.937,57.287,57.538,48.916
-2.72,-6,56.128,56.282,56.42,56.694,57.042,57.388,57.637,48.905
-2.64,-6,56.245,56.397,56.533,56.802,57.147,57.488,57.735,48.896
-2.56,-6,56.362,56.512,56.646,56.911,57.251,57.588,57.832,48.879
