X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.453,39.522,39.611,37.661
-5.92,-6,39.56,39.627,39.714,37.648
-5.84,-6,39.666,39.733,39.818,37.634
-5.76,-6,39.773,39.838,39.922,37.62
-5.68,-6,39.88,39.944,40.026,37.606
-5.6,-6,39.987,40.05,40.131,37.592
-5.52,-6,40.095,40.156,40.235,37.578
-5.44,-6,40.203,40.262,40.34,37.564
-5.36,-6,40.311,40.369,40.445,37.55
-5.28,-6,40.419,40.476,40.551,37.535
-5.2,-6,40.528,40.583,40.656,37.521
-5.12,-6,40.637,40.69,40.762,37.506
-5.04,-6,40.746,40.798,40.867,37.492
-4.96,-6,40.855,40.905,40.973,37.477
-4.88,-6,40.964,41.013,41.079,37.463
-4.8,-6,41.074,41.121,41.185,37.448
-4.72,-6,41.183,41.229,41.291,37.434
-4.64,-6,41.293,41.337,41.398,37.42
-4.56,-6,41.403,41.445,41.504,37.405
-4.48,-6,41.512,41.553,41.61,37.391
-4.4,-6,41.622,41.661,41.717,37.377
-4.32,-6,41.732,41.77,41.823,37.362
-4.24,-6,41.843,41.878,41.929,37.351
-4.16,-6,41.953,41.986,42.035,37.347
-4.08,-6,42.063,42.094,42.142,37.343
-4,-6,42.173,42.203,42.248,37.338
-3.92,-6,42.283,42.311,42.354,37.333
-3.84,-6,42.393,42.419,42.46,37.327
-3.76,-6,42.503,42.527,42.566,37.321
-3.68,-6,42.613,42.635,42.671,37.315
-3.6,-6,42.723,42.743,42.777,37.309
-3.52,-6,42.832,42.85,42.882,37.302
-3.44,-6,42.942,42.958,42.987,37.294
-3.36,-6,43.051,43.065,43.092,37.287
-3.28,-6,43.16,43.172,43.197,37.279
-3.2,-6,43.269,43.279,43.301,37.271
-3.12,-6,43.378,43.385,43.405,37.262
-3.04,-6,43.486,43.491,43.509,37.253
-2.96,-6,43.594,43.597,43.612,37.244
-2.88,-6,43.702,43.703,43.715,37.234
-2.8,-6,43.809,43.808,43.817,37.223
-2.72,-6,43.916,43.913,43.92,37.212
-2.64,-6,44.023,44.017,44.021,37.199
-2.56,-6,44.129,44.121,44.123,37.177
-2.48,-6,44.235,44.225,44.223,37.151
-2.4,-6,44.341,44.328,44.324,37.123
-2.32,-6,44.446,44.43,44.423,37.095
-2.24,-6,44.55,44.532,44.523,37.067
-2.16,-6,44.654,44.634,44.621,37.038
-2.08,-6,44.757,44.735,44.719,37.009
-2,-6,44.86,44.835,44.817,36.979
-1.92,-6,44.962,44.935,44.913,36.948
-1.84,-6,45.064,45.034,45.009,36.917
-1.76,-6,45.164,45.132,45.105,36.885
-1.68,-6,45.265,45.23,45.2,36.853
-1.6,-6,45.364,45.327,45.294,36.82
-1.52,-6,45.463,45.423,45.387,36.787
-1.44,-6,45.561,45.519,45.479,36.746
-1.36,-6,45.658,45.614,45.571,36.699
-1.28,-6,45.754,45.708,45.662,36.651
-1.2,-6,45.849,45.801,45.752,36.605
-1.12,-6,45.944,45.893,45.841,36.566
-1.04,-6,46.038,45.984,45.929,36.526
-0.96,-6,46.13,46.075,46.017,36.485
-0.88,-6,46.222,46.164,46.103,36.442
