X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.193,47.393,47.593,47.935,48.343,48.711,48.88,48.136
-5.92,-6,47.304,47.503,47.702,48.044,48.451,48.819,48.989,48.149
-5.84,-6,47.415,47.613,47.812,48.154,48.56,48.928,49.097,48.162
-5.76,-6,47.526,47.724,47.922,48.263,48.669,49.036,49.205,48.175
-5.68,-6,47.637,47.835,48.032,48.373,48.778,49.145,49.314,48.188
-5.6,-6,47.748,47.945,48.143,48.482,48.888,49.253,49.422,48.201
-5.52,-6,47.86,48.056,48.253,48.592,48.997,49.362,49.53,48.214
-5.44,-6,47.971,48.167,48.363,48.702,49.106,49.471,49.639,48.226
-5.36,-6,48.083,48.278,48.474,48.812,49.215,49.579,49.748,48.238
-5.28,-6,48.195,48.389,48.584,48.922,49.325,49.688,49.856,48.25
-5.2,-6,48.306,48.5,48.695,49.031,49.434,49.797,49.965,48.262
-5.12,-6,48.418,48.612,48.806,49.141,49.543,49.906,50.073,48.273
-5.04,-6,48.53,48.723,48.916,49.251,49.653,50.014,50.181,48.283
-4.96,-6,48.642,48.834,49.027,49.361,49.762,50.123,50.29,48.293
-4.88,-6,48.754,48.945,49.137,49.471,49.871,50.231,50.398,48.303
-4.8,-6,48.866,49.056,49.248,49.58,49.98,50.34,50.506,48.312
-4.72,-6,48.978,49.168,49.358,49.69,50.089,50.448,50.614,48.32
-4.64,-6,49.09,49.279,49.469,49.799,50.198,50.556,50.722,48.328
-4.56,-6,49.202,49.39,49.579,49.909,50.307,50.664,50.829,48.335
-4.48,-6,49.314,49.501,49.689,50.018,50.415,50.772,50.937,48.342
-4.4,-6,49.425,49.612,49.799,50.127,50.523,50.879,51.044,48.347
-4.32,-6,49.537,49.723,49.909,50.236,50.632,50.986,51.151,48.352
-4.24,-6,49.649,49.833,50.019,50.345,50.74,51.094,51.258,48.353
-4.16,-6,49.761,49.944,50.129,50.453,50.847,51.2,51.364,48.349
-4.08,-6,49.872,50.055,50.238,50.561,50.955,51.307,51.47,48.345
-4,-6,49.984,50.165,50.348,50.67,51.062,51.413,51.576,48.339
-3.92,-6,50.096,50.275,50.457,50.777,51.169,51.519,51.682,48.333
-3.84,-6,50.207,50.386,50.566,50.885,51.276,51.625,51.787,48.326
-3.76,-6,50.319,50.496,50.675,50.992,51.382,51.73,51.892,48.318
-3.68,-6,50.43,50.606,50.783,51.1,51.488,51.835,51.996,48.309
-3.6,-6,50.541,50.716,50.892,51.207,51.594,51.939,52.1,48.3
-3.52,-6,50.652,50.825,51,51.313,51.7,52.044,52.204,48.29
-3.44,-6,50.764,50.935,51.108,51.42,51.805,52.147,52.307,48.28
-3.36,-6,50.875,51.044,51.216,51.526,51.91,52.251,52.41,48.269
-3.28,-6,50.986,51.154,51.324,51.632,52.014,52.354,52.512,48.258
-3.2,-6,51.097,51.263,51.432,51.737,52.119,52.456,52.614,48.246
-3.12,-6,51.209,51.373,51.539,51.843,52.223,52.559,52.716,48.234
-3.04,-6,51.32,51.482,51.647,51.948,52.326,52.661,52.817,48.222
-2.96,-6,51.431,51.591,51.754,52.053,52.43,52.762,52.918,48.209
-2.88,-6,51.543,51.701,51.861,52.158,52.533,52.863,53.018,48.196
-2.8,-6,51.655,51.81,51.969,52.262,52.636,52.964,53.118,48.182
-2.72,-6,51.767,51.92,52.076,52.367,52.738,53.064,53.217,48.169
-2.64,-6,51.879,52.03,52.183,52.471,52.841,53.164,53.317,48.156
-2.56,-6,51.992,52.14,52.291,52.576,52.943,53.264,53.415,48.135
-2.48,-6,52.105,52.25,52.398,52.68,53.046,53.364,53.514,48.106
-2.4,-6,52.219,52.36,52.506,52.785,53.148,53.463,53.612,48.075
