X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.753,37.823,37.905,38.052,38.311,38.827
-5.92,-6,37.876,37.945,38.026,38.173,38.43,38.808
-5.84,-6,37.998,38.066,38.148,38.294,38.55,38.79
-5.76,-6,38.121,38.189,38.27,38.415,38.67,38.771
-5.68,-6,38.243,38.311,38.392,38.536,38.791,38.752
-5.6,-6,38.366,38.434,38.514,38.657,38.911,38.732
-5.52,-6,38.49,38.556,38.636,38.779,39.032,38.712
-5.44,-6,38.613,38.679,38.758,38.901,39.152,38.691
-5.36,-6,38.737,38.802,38.881,39.023,39.273,38.669
-5.28,-6,38.86,38.925,39.004,39.144,39.394,38.647
-5.2,-6,38.984,39.049,39.126,39.266,39.515,38.624
-5.12,-6,39.108,39.172,39.249,39.388,39.636,38.602
-5.04,-6,39.232,39.295,39.372,39.511,39.757,38.585
-4.96,-6,39.356,39.419,39.495,39.633,39.878,38.566
-4.88,-6,39.48,39.542,39.618,39.755,39.999,38.528
-4.8,-6,39.603,39.666,39.741,39.877,40.12,38.49
-4.72,-6,39.727,39.789,39.864,39.999,40.24,38.45
-4.64,-6,39.851,39.913,39.987,40.121,40.361,38.41
-4.56,-6,39.975,40.036,40.109,40.243,40.482,38.368
-4.48,-6,40.099,40.159,40.232,40.365,40.603,38.326
-4.4,-6,40.223,40.282,40.355,40.486,40.723,38.283
-4.32,-6,40.346,40.405,40.477,40.608,40.843,38.238
-4.24,-6,40.469,40.528,40.599,40.729,40.963,38.193
-4.16,-6,40.593,40.651,40.721,40.85,41.083,38.148
-4.08,-6,40.715,40.773,40.843,40.971,41.202,38.101
-4,-6,40.838,40.895,40.965,41.091,41.322,38.054
-3.92,-6,40.961,41.017,41.086,41.212,41.441,38.007
-3.84,-6,41.083,41.139,41.207,41.332,41.559,37.959
-3.76,-6,41.205,41.26,41.327,41.451,41.677,37.91
-3.68,-6,41.326,41.381,41.448,41.57,41.795,37.861
-3.6,-6,41.447,41.501,41.567,41.689,41.912,37.811
-3.52,-6,41.568,41.621,41.687,41.807,42.029,37.762
-3.44,-6,41.688,41.741,41.806,41.925,42.145,37.711
-3.36,-6,41.807,41.86,41.924,42.042,42.261,37.661
-3.28,-6,41.927,41.978,42.042,42.159,42.376,37.61
-3.2,-6,42.045,42.096,42.159,42.275,42.491,37.559
-3.12,-6,42.163,42.214,42.276,42.391,42.605,37.508
-3.04,-6,42.281,42.331,42.392,42.506,42.718,37.457
-2.96,-6,42.398,42.447,42.508,42.62,42.831,37.405
-2.88,-6,42.514,42.562,42.622,42.733,42.943,37.353
-2.8,-6,42.629,42.677,42.736,42.846,43.054,37.302
-2.72,-6,42.744,42.791,42.85,42.958,43.164,37.25
-2.64,-6,42.858,42.904,42.962,43.069,43.274,37.197
-2.56,-6,42.971,43.017,43.074,43.18,43.382,37.148
-2.48,-6,43.083,43.128,43.185,43.289,43.49,37.101
-2.4,-6,43.195,43.239,43.294,43.398,43.597,37.052
-2.32,-6,43.305,43.349,43.403,43.506,43.703,37.003
-2.24,-6,43.415,43.458,43.512,43.612,43.808,36.953
-2.16,-6,43.523,43.566,43.619,43.718,43.912,36.902
-2.08,-6,43.631,43.673,43.725,43.823,44.014,36.849
-2,-6,43.738,43.779,43.83,43.926,44.116,36.796
-1.92,-6,43.843,43.884,43.934,44.029,44.217,36.742
-1.84,-6,43.948,43.987,44.037,44.13,44.317,36.686
-1.76,-6,44.052,44.09,44.139,44.231,44.415,36.63
-1.68,-6,44.154,44.192,44.24,44.33,44.512,36.572
-1.6,-6,44.255,44.292,44.339,44.428,44.609,36.514
-1.52,-6,44.356,44.392,44.438,44.525,44.704,36.454
-1.44,-6,44.455,44.49,44.535,44.621,44.797,36.386
-1.36,-6,44.553,44.587,44.631,44.715,44.89,36.312
-1.28,-6,44.649,44.683,44.726,44.809,44.981,36.236
-1.2,-6,44.745,44.778,44.82,44.901,45.071,36.162
-1.12,-6,44.839,44.871,44.912,44.992,45.16,36.094
-1.04,-6,44.932,44.964,45.004,45.081,45.248,36.024
-0.96,-6,45.024,45.055,45.094,45.17,45.334,35.953
-0.88,-6,45.115,45.145,45.182,45.257,45.419,35.88
-0.8,-6,45.205,45.233,45.27,45.342,45.503,35.804
-0.72,-6,45.293,45.321,45.356,45.427,45.585,35.727
-0.64,-6,45.38,45.407,45.441,45.51,45.667,35.648
-0.56,-6,45.467,45.492,45.525,45.592,45.747,35.567
-0.48,-6,45.552,45.576,45.608,45.673,45.825,35.483
-0.4,-6,45.635,45.659,45.69,45.752,45.903,35.398
-0.32,-6,45.718,45.741,45.77,45.831,45.979,35.31
-0.24,-6,45.8,45.821,45.849,45.908,46.054,35.22
-0.16,-6,45.88,45.901,45.927,45.984,46.128,35.127
-0.08,-6,45.96,45.979,46.005,46.059,46.2,35.033
0,-6,46.039,46.057,46.081,46.132,46.272,34.935
0.08,-6,46.052,46.074,46.095,46.141,46.272,34.849
0.16,-6,46.109,46.132,46.149,46.191,46.318,34.762
0.24,-6,46.172,46.195,46.209,46.248,46.37,34.755
0.32,-6,46.237,46.259,46.272,46.306,46.425,34.571
0.4,-6,46.304,46.326,46.335,46.366,46.482,34.425
0.48,-6,46.373,46.393,46.399,46.427,46.539,34.296
0.56,-6,46.444,46.461,46.464,46.488,46.597,34.173
0.64,-6,46.522,46.534,46.531,46.55,46.655,34.158
0.72,-6,46.577,46.609,46.603,46.612,46.713,34.056
0.8,-6,46.614,46.684,46.676,46.68,46.772,33.953
0.88,-6,46.68,46.743,46.749,46.748,46.829,33.849
0.96,-6,46.77,46.78,46.823,46.816,46.891,33.743
1.04,-6,46.864,46.84,46.893,46.884,46.954,33.635
1.12,-6,46.96,46.931,46.927,46.953,47.017,33.527
1.2,-6,47.057,47.024,46.979,47.024,47.08,33.417
1.28,-6,47.143,47.117,47.066,47.094,47.143,33.305
1.36,-6,47.226,47.202,47.156,47.168,47.206,33.193
1.44,-6,47.31,47.282,47.24,47.215,47.27,33.079
1.52,-6,47.395,47.363,47.318,47.257,47.334,32.964
1.6,-6,47.481,47.446,47.397,47.323,47.397,32.848
1.68,-6,47.57,47.531,47.479,47.397,47.456,32.731
1.76,-6,47.66,47.617,47.561,47.472,47.515,32.613
1.84,-6,47.751,47.705,47.645,47.548,47.574,32.494
1.92,-6,47.843,47.794,47.73,47.625,47.633,32.374
2,-6,47.937,47.885,47.817,47.703,47.693,32.253
2.08,-6,48.033,47.978,47.905,47.784,47.751,32.131
2.16,-6,48.131,48.072,47.995,47.865,47.775,32.009
2.24,-6,48.23,48.168,48.087,47.949,47.812,31.885
2.32,-6,48.331,48.266,48.182,48.035,47.88,31.761
2.4,-6,48.435,48.367,48.278,48.123,47.95,31.636
2.48,-6,48.534,48.469,48.377,48.213,48.023,31.511
2.56,-6,48.634,48.574,48.478,48.305,48.097,31.385
2.64,-6,48.737,48.681,48.581,48.4,48.173,31.258
2.72,-6,48.842,48.786,48.687,48.497,48.252,31.131
2.8,-6,48.95,48.891,48.798,48.602,48.333,31.004
2.88,-6,49.062,49.001,48.914,48.713,48.417,30.876
2.96,-6,49.177,49.115,49.033,48.827,48.503,30.747
3.04,-6,49.295,49.231,49.148,48.944,48.599,30.618
3.12,-6,49.419,49.351,49.267,49.065,48.7,30.489
3.2,-6,49.547,49.474,49.389,49.189,48.805,30.359
3.28,-6,49.677,49.601,49.515,49.318,48.914,30.23
3.36,-6,49.812,49.732,49.644,49.45,49.028,30.099
3.44,-6,49.95,49.866,49.778,49.586,49.145,29.969
3.52,-6,50.092,50.004,49.915,49.72,49.268,29.839
3.6,-6,50.237,50.145,50.056,49.855,49.395,29.708
3.68,-6,50.383,50.289,50.199,49.994,49.521,29.577
3.76,-6,50.532,50.436,50.345,50.137,49.65,29.446
3.84,-6,50.685,50.588,50.496,50.285,49.785,29.315
3.92,-6,50.846,50.743,50.651,50.438,49.924,29.184
4,-6,51.012,50.902,50.81,50.595,50.069,29.053
4.08,-6,51.183,51.066,50.974,50.758,50.22,28.922
4.16,-6,51.358,51.233,51.14,50.925,50.376,28.79
4.24,-6,51.538,51.405,51.31,51.097,50.538,28.659
4.32,-6,51.721,51.58,51.485,51.274,50.706,28.528
4.4,-6,51.909,51.76,51.664,51.456,50.88,28.397
4.48,-6,52.101,51.946,51.847,51.642,51.059,28.266
4.56,-6,52.297,52.14,52.035,51.834,51.245,28.135
4.64,-6,52.498,52.339,52.226,52.03,51.437,28.005
4.72,-6,52.702,52.542,52.422,52.232,51.635,27.874
4.8,-6,52.91,52.749,52.622,52.437,51.839,27.744
4.88,-6,53.122,52.96,52.826,52.648,52.049,27.614
4.96,-6,53.339,53.176,53.034,52.863,52.265,27.484
5.04,-6,53.559,53.396,53.246,53.082,52.487,27.354
5.12,-6,53.782,53.62,53.468,53.305,52.715,27.225
5.2,-6,54.01,53.849,53.695,53.528,52.949,27.095
5.28,-6,54.241,54.081,53.926,53.755,53.189,26.966
5.36,-6,54.475,54.317,54.161,53.986,53.434,26.837
5.44,-6,54.713,54.558,54.401,54.221,53.684,26.709
5.52,-6,54.954,54.802,54.645,54.46,53.94,26.581
5.6,-6,55.199,55.05,54.893,54.703,54.201,26.453
5.68,-6,55.446,55.301,55.144,54.951,54.468,26.326
