X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.577,40.73,40.884,34.486
-5.92,-6,40.699,40.851,41.004,34.527
-5.84,-6,40.821,40.972,41.123,34.569
-5.76,-6,40.944,41.093,41.243,34.612
-5.68,-6,41.067,41.215,41.364,34.654
-5.6,-6,41.191,41.337,41.484,34.696
-5.52,-6,41.315,41.459,41.605,34.739
-5.44,-6,41.439,41.582,41.726,34.782
-5.36,-6,41.563,41.705,41.848,34.826
-5.28,-6,41.688,41.828,41.969,34.869
-5.2,-6,41.813,41.952,42.091,34.914
-5.12,-6,41.939,42.075,42.213,34.958
-5.04,-6,42.064,42.199,42.336,35.002
-4.96,-6,42.19,42.324,42.458,35.047
-4.88,-6,42.317,42.448,42.581,35.091
-4.8,-6,42.443,42.573,42.704,35.135
-4.72,-6,42.57,42.698,42.827,35.18
-4.64,-6,42.697,42.823,42.95,35.223
-4.56,-6,42.824,42.949,43.074,35.267
-4.48,-6,42.952,43.074,43.198,35.31
-4.4,-6,43.079,43.2,43.321,35.353
-4.32,-6,43.207,43.326,43.445,35.395
-4.24,-6,43.335,43.452,43.569,35.437
-4.16,-6,43.464,43.578,43.693,35.477
-4.08,-6,43.592,43.705,43.817,35.521
-4,-6,43.721,43.831,43.942,35.62
-3.92,-6,43.849,43.958,44.066,35.75
-3.84,-6,43.978,44.085,44.19,35.776
-3.76,-6,44.107,44.211,44.315,35.8
-3.68,-6,44.236,44.338,44.439,35.824
-3.6,-6,44.365,44.465,44.563,35.846
-3.52,-6,44.495,44.592,44.688,35.868
-3.44,-6,44.624,44.719,44.812,35.888
-3.36,-6,44.753,44.846,44.936,35.907
-3.28,-6,44.883,44.973,45.061,35.925
-3.2,-6,45.012,45.099,45.185,35.941
-3.12,-6,45.141,45.226,45.309,35.957
-3.04,-6,45.271,45.353,45.433,35.971
-2.96,-6,45.4,45.48,45.557,35.984
-2.88,-6,45.53,45.607,45.681,35.99
-2.8,-6,45.659,45.734,45.805,35.983
-2.72,-6,45.789,45.86,45.928,35.975
-2.64,-6,45.918,45.987,46.052,35.964
-2.56,-6,46.047,46.113,46.175,35.952
-2.48,-6,46.177,46.24,46.298,35.937
-2.4,-6,46.306,46.366,46.421,35.921
-2.32,-6,46.435,46.492,46.544,35.904
-2.24,-6,46.564,46.618,46.667,35.884
-2.16,-6,46.693,46.744,46.79,35.863
-2.08,-6,46.821,46.87,46.912,35.84
-2,-6,46.95,46.995,47.034,35.815
-1.92,-6,47.078,47.121,47.156,35.789
-1.84,-6,47.207,47.246,47.278,35.761
-1.76,-6,47.335,47.371,47.4,35.732
-1.68,-6,47.463,47.496,47.521,35.701
-1.6,-6,47.591,47.621,47.642,35.668
-1.52,-6,47.718,47.745,47.763,35.634
-1.44,-6,47.846,47.87,47.884,35.599
-1.36,-6,47.973,47.994,48.005,35.562
-1.28,-6,48.1,48.118,48.125,35.523
-1.2,-6,48.227,48.242,48.246,35.483
-1.12,-6,48.354,48.365,48.366,35.442
-1.04,-6,48.48,48.489,48.486,35.398
-0.96,-6,48.607,48.612,48.605,35.353
-0.88,-6,48.733,48.735,48.725,35.307
-0.8,-6,48.858,48.858,48.844,35.258
-0.72,-6,48.984,48.981,48.963,35.208
-0.64,-6,49.109,49.103,49.082,35.156
-0.56,-6,49.234,49.225,49.201,35.101
-0.48,-6,49.359,49.347,49.32,35.044
-0.4,-6,49.484,49.469,49.438,34.985
-0.32,-6,49.608,49.591,49.557,34.924
-0.24,-6,49.733,49.713,49.675,34.86
-0.16,-6,49.857,49.834,49.794,34.793
-0.08,-6,49.98,49.955,49.912,34.724
0,-6,50.104,50.076,50.03,34.652
0.08,-6,50.151,50.116,50.061,34.601
0.16,-6,50.255,50.215,50.154,34.548
0.24,-6,50.366,50.323,50.259,34.62
0.32,-6,50.482,50.437,50.369,34.378
0.4,-6,50.6,50.553,50.481,34.211
