X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.848,43.924,44.02,44.195,44.581
-5.92,-6,43.974,44.049,44.145,44.319,44.579
-5.84,-6,44.101,44.175,44.27,44.444,44.578
-5.76,-6,44.228,44.302,44.396,44.569,44.576
-5.68,-6,44.355,44.428,44.522,44.694,44.574
-5.6,-6,44.483,44.555,44.648,44.819,44.572
-5.52,-6,44.611,44.682,44.774,44.944,44.569
-5.44,-6,44.739,44.809,44.901,45.07,44.567
-5.36,-6,44.867,44.936,45.027,45.196,44.565
-5.28,-6,44.995,45.064,45.154,45.322,44.563
-5.2,-6,45.123,45.191,45.281,45.448,44.561
-5.12,-6,45.252,45.319,45.408,45.574,44.558
-5.04,-6,45.381,45.447,45.535,45.7,44.554
-4.96,-6,45.51,45.575,45.662,45.826,44.551
-4.88,-6,45.639,45.703,45.79,45.952,44.546
-4.8,-6,45.768,45.831,45.917,46.078,44.542
-4.72,-6,45.897,45.959,46.044,46.205,44.547
-4.64,-6,46.026,46.087,46.171,46.331,44.555
-4.56,-6,46.155,46.215,46.299,46.457,44.544
-4.48,-6,46.285,46.344,46.426,46.583,44.527
-4.4,-6,46.414,46.472,46.553,46.709,44.508
-4.32,-6,46.543,46.6,46.68,46.835,44.489
-4.24,-6,46.672,46.728,46.807,46.961,44.469
-4.16,-6,46.801,46.855,46.934,47.087,44.448
-4.08,-6,46.93,46.983,47.061,47.212,44.426
-4,-6,47.058,47.11,47.187,47.337,44.403
-3.92,-6,47.187,47.238,47.313,47.462,44.379
-3.84,-6,47.315,47.365,47.439,47.587,44.354
-3.76,-6,47.443,47.492,47.565,47.711,44.329
-3.68,-6,47.571,47.618,47.691,47.835,44.303
-3.6,-6,47.699,47.744,47.816,47.959,44.276
-3.52,-6,47.826,47.87,47.941,48.082,44.248
-3.44,-6,47.953,47.996,48.065,48.205,44.22
-3.36,-6,48.08,48.121,48.189,48.328,44.19
-3.28,-6,48.206,48.246,48.313,48.45,44.161
-3.2,-6,48.332,48.371,48.436,48.571,44.13
-3.12,-6,48.458,48.495,48.559,48.692,44.099
-3.04,-6,48.583,48.618,48.681,48.813,44.067
-2.96,-6,48.707,48.741,48.802,48.933,44.034
-2.88,-6,48.831,48.863,48.923,49.052,43.998
-2.8,-6,48.955,48.985,49.044,49.171,43.957
-2.72,-6,49.078,49.107,49.164,49.289,43.914
-2.64,-6,49.2,49.227,49.283,49.406,43.869
-2.56,-6,49.322,49.348,49.402,49.523,43.822
-2.48,-6,49.443,49.467,49.52,49.639,43.773
-2.4,-6,49.564,49.586,49.637,49.754,43.723
-2.32,-6,49.684,49.704,49.754,49.868,43.67
-2.24,-6,49.803,49.821,49.869,49.982,43.616
-2.16,-6,49.922,49.938,49.984,50.095,43.56
-2.08,-6,50.039,50.054,50.099,50.207,43.502
-2,-6,50.156,50.169,50.212,50.318,43.442
-1.92,-6,50.273,50.283,50.325,50.428,43.38
-1.84,-6,50.388,50.397,50.437,50.538,43.316
-1.76,-6,50.503,50.51,50.548,50.646,43.251
-1.68,-6,50.617,50.622,50.658,50.754,43.184
-1.6,-6,50.73,50.733,50.767,50.861,43.114
-1.52,-6,50.842,50.843,50.876,50.967,43.043
-1.44,-6,50.954,50.952,50.983,51.072,42.97
-1.36,-6,51.065,51.061,51.09,51.176,42.895
-1.28,-6,51.174,51.169,51.196,51.279,42.819
-1.2,-6,51.283,51.276,51.301,51.381,42.74
-1.12,-6,51.392,51.382,51.405,51.482,42.659
-1.04,-6,51.499,51.487,51.508,51.583,42.577
-0.96,-6,51.606,51.592,51.611,51.682,42.493
-0.88,-6,51.711,51.695,51.713,51.781,42.406
-0.8,-6,51.816,51.798,51.814,51.879,42.318
-0.72,-6,51.92,51.9,51.914,51.975,42.228
-0.64,-6,52.024,52.002,52.013,52.071,42.136
-0.56,-6,52.127,52.102,52.112,52.167,42.042
-0.48,-6,52.229,52.202,52.21,52.261,41.946
-0.4,-6,52.33,52.302,52.307,52.355,41.847
-0.32,-6,52.431,52.4,52.404,52.448,41.747
-0.24,-6,52.531,52.498,52.5,52.54,41.645
-0.16,-6,52.631,52.596,52.595,52.632,41.54
-0.08,-6,52.73,52.693,52.69,52.723,41.433
0,-6,52.829,52.79,52.785,52.814,41.324
0.08,-6,52.85,52.806,52.795,52.824,41.238
0.16,-6,52.926,52.878,52.863,52.889,41.151
0.24,-6,53.012,52.959,52.941,52.962,41.178
0.32,-6,53.104,53.044,53.023,53.04,41.089
0.4,-6,53.2,53.131,53.108,53.12,40.998
0.48,-6,53.298,53.222,53.196,53.201,40.905
0.56,-6,53.406,53.326,53.291,53.273,40.811
0.64,-6,53.522,53.434,53.387,53.32,40.714
0.72,-6,53.64,53.548,53.489,53.389,40.616
0.8,-6,53.759,53.663,53.593,53.481,40.517
0.88,-6,53.88,53.78,53.703,53.577,40.416
0.96,-6,54.003,53.899,53.816,53.674,40.313
1.04,-6,54.13,54.02,53.932,53.772,40.209
1.12,-6,54.259,54.145,54.049,53.873,40.104
1.2,-6,54.387,54.272,54.171,53.975,39.997
1.28,-6,54.507,54.399,54.295,54.079,39.889
1.36,-6,54.628,54.518,54.421,54.187,39.779
1.44,-6,54.753,54.639,54.541,54.296,39.669
1.52,-6,54.879,54.764,54.661,54.406,39.557
1.6,-6,54.999,54.882,54.776,54.509,39.444
1.68,-6,55.116,55.001,54.893,54.618,39.33
1.76,-6,55.213,55.123,55.012,54.729,39.215
1.84,-6,55.331,55.249,55.136,54.845,39.099
1.92,-6,55.463,55.38,55.264,54.964,38.982
2,-6,55.599,55.513,55.395,55.087,38.863
2.08,-6,55.737,55.65,55.529,55.214,38.745
2.16,-6,55.88,55.791,55.667,55.345,38.625
2.24,-6,56.023,55.935,55.809,55.48,38.504
2.32,-6,56.167,56.083,55.955,55.62,38.383
2.4,-6,56.314,56.235,56.106,55.764,38.261
2.48,-6,56.465,56.391,56.26,55.912,38.139
2.56,-6,56.62,56.55,56.418,56.065,38.016
2.64,-6,56.778,56.714,56.581,56.223,37.892
2.72,-6,56.94,56.877,56.747,56.386,37.768
2.8,-6,57.106,57.043,56.918,56.554,37.643
2.88,-6,57.275,57.212,57.094,56.726,37.518
2.96,-6,57.448,57.385,57.273,56.904,37.392
3.04,-6,57.63,57.562,57.457,57.087,37.266
3.12,-6,57.817,57.744,57.645,57.274,37.14
3.2,-6,58.009,57.929,57.835,57.467,37.014
3.28,-6,58.204,58.118,58.025,57.664,36.887
3.36,-6,58.404,58.31,58.219,57.867,36.76
3.44,-6,58.608,58.507,58.417,58.074,36.633
3.52,-6,58.815,58.709,58.618,58.286,36.505
3.6,-6,59.027,58.92,58.824,58.503,36.378
3.68,-6,59.242,59.135,59.034,58.724,36.25
3.76,-6,59.461,59.354,59.247,58.95,36.122
3.84,-6,59.684,59.577,59.464,59.18,35.995
3.92,-6,59.91,59.804,59.685,59.414,35.867
4,-6,60.14,60.035,59.909,59.652,35.739
4.08,-6,60.373,60.27,60.14,59.895,35.611
4.16,-6,60.609,60.508,60.379,60.141,35.483
4.24,-6,60.849,60.749,60.621,60.391,35.356
4.32,-6,61.092,60.995,60.867,60.639,35.228
4.4,-6,61.338,61.243,61.117,60.888,35.101
4.48,-6,61.587,61.496,61.37,61.141,34.973
4.56,-6,61.839,61.751,61.627,61.397,34.846
4.64,-6,62.093,62.01,61.887,61.657,34.719
4.72,-6,62.351,62.271,62.151,61.92,34.592
4.8,-6,62.61,62.536,62.418,62.187,34.465
