X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.278,40.507,40.797,41.208,41.568,41.919,39.072
-5.92,-6,40.39,40.619,40.908,41.318,41.677,42.027,39.138
-5.84,-6,40.502,40.731,41.019,41.428,41.786,42.136,39.204
-5.76,-6,40.615,40.843,41.13,41.538,41.896,42.245,39.268
-5.68,-6,40.728,40.955,41.242,41.648,42.006,42.354,39.332
-5.6,-6,40.841,41.067,41.353,41.759,42.115,42.463,39.395
-5.52,-6,40.954,41.179,41.464,41.869,42.225,42.572,39.456
-5.44,-6,41.067,41.292,41.576,41.98,42.335,42.681,39.517
-5.36,-6,41.18,41.404,41.688,42.09,42.444,42.79,39.576
-5.28,-6,41.293,41.517,41.799,42.201,42.554,42.899,39.634
-5.2,-6,41.407,41.629,41.911,42.311,42.663,43.008,39.69
-5.12,-6,41.52,41.742,42.022,42.422,42.773,43.117,39.744
-5.04,-6,41.633,41.854,42.134,42.532,42.882,43.225,39.797
-4.96,-6,41.747,41.967,42.245,42.642,42.992,43.334,39.848
-4.88,-6,41.86,42.079,42.357,42.752,43.101,43.442,39.896
-4.8,-6,41.974,42.192,42.468,42.862,43.21,43.55,39.943
-4.72,-6,42.087,42.304,42.579,42.972,43.318,43.658,39.987
-4.64,-6,42.2,42.417,42.69,43.082,43.427,43.766,40.029
-4.56,-6,42.314,42.529,42.801,43.191,43.535,43.874,40.069
-4.48,-6,42.427,42.641,42.912,43.3,43.644,43.981,40.106
-4.4,-6,42.54,42.753,43.023,43.409,43.751,44.088,40.141
-4.32,-6,42.653,42.865,43.133,43.518,43.859,44.194,40.173
-4.24,-6,42.766,42.976,43.243,43.626,43.966,44.3,40.19
-4.16,-6,42.878,43.088,43.353,43.735,44.073,44.406,40.178
-4.08,-6,42.991,43.199,43.463,43.842,44.179,44.511,40.165
-4,-6,43.103,43.31,43.572,43.95,44.285,44.616,40.151
-3.92,-6,43.216,43.421,43.681,44.057,44.391,44.721,40.135
-3.84,-6,43.328,43.531,43.79,44.163,44.496,44.824,40.119
-3.76,-6,43.439,43.641,43.898,44.27,44.6,44.928,40.102
-3.68,-6,43.551,43.751,44.006,44.375,44.704,45.03,40.085
-3.6,-6,43.662,43.861,44.114,44.48,44.808,45.133,40.067
-3.52,-6,43.773,43.97,44.221,44.585,44.911,45.234,40.049
-3.44,-6,43.884,44.079,44.328,44.689,45.013,45.335,40.031
-3.36,-6,43.995,44.188,44.434,44.793,45.115,45.435,40.013
-3.28,-6,44.105,44.296,44.54,44.896,45.216,45.534,39.996
-3.2,-6,44.215,44.404,44.645,44.998,45.316,45.633,39.979
-3.12,-6,44.325,44.512,44.75,45.1,45.416,45.731,39.963
-3.04,-6,44.435,44.619,44.855,45.202,45.514,45.828,39.949
-2.96,-6,44.544,44.726,44.959,45.302,45.612,45.924,39.935
-2.88,-6,44.653,44.832,45.062,45.402,45.71,46.019,39.923
-2.8,-6,44.762,44.939,45.166,45.501,45.806,46.113,39.913
-2.72,-6,44.87,45.044,45.268,45.6,45.902,46.207,39.904
-2.64,-6,44.979,45.15,45.37,45.698,45.997,46.299,39.901
-2.56,-6,45.087,45.255,45.472,45.795,46.091,46.39,39.893
-2.48,-6,45.195,45.36,45.573,45.892,46.184,46.481,39.877
-2.4,-6,45.303,45.464,45.673,45.988,46.276,46.57,39.861
-2.32,-6,45.41,45.569,45.773,46.083,46.368,46.659,39.845
-2.24,-6,45.518,45.673,45.873,46.177,46.458,46.746,39.829
-2.16,-6,45.625,45.776,45.972,46.271,46.548,46.832,39.813
-2.08,-6,45.733,45.88,46.071,46.364,46.636,46.918,39.799
-2,-6,45.84,45.983,46.17,46.456,46.724,47.002,39.785
-1.92,-6,45.947,46.086,46.268,46.548,46.811,47.085,39.772
-1.84,-6,46.055,46.189,46.366,46.64,46.897,47.167,39.76
-1.76,-6,46.162,46.292,46.463,46.73,46.983,47.248,39.75
-1.68,-6,46.269,46.395,46.56,46.82,47.067,47.328,39.742
-1.6,-6,46.377,46.498,46.657,46.91,47.151,47.407,39.736
-1.52,-6,46.485,46.601,46.754,46.999,47.234,47.485,39.731
-1.44,-6,46.593,46.704,46.851,47.087,47.316,47.561,39.719
-1.36,-6,46.701,46.807,46.947,47.176,47.397,47.637,39.703
-1.28,-6,46.809,46.91,47.044,47.263,47.478,47.712,39.687
-1.2,-6,46.918,47.014,47.14,47.351,47.558,47.786,39.679
-1.12,-6,47.027,47.117,47.237,47.438,47.637,47.859,39.682
-1.04,-6,47.136,47.221,47.333,47.525,47.716,47.931,39.686
-0.96,-6,47.246,47.325,47.43,47.612,47.795,48.002,39.691
-0.88,-6,47.355,47.429,47.526,47.698,47.873,48.073,39.697
-0.8,-6,47.465,47.533,47.623,47.784,47.95,48.143,39.704
-0.72,-6,47.575,47.637,47.72,47.871,48.027,48.212,39.712
-0.64,-6,47.685,47.742,47.817,47.957,48.104,48.28,39.721
-0.56,-6,47.796,47.846,47.914,48.043,48.181,48.348,39.73
-0.48,-6,47.906,47.951,48.011,48.129,48.257,48.416,39.738
-0.4,-6,48.016,48.056,48.108,48.216,48.333,48.483,39.745
-0.32,-6,48.126,48.16,48.205,48.302,48.409,48.549,39.75
-0.24,-6,48.236,48.265,48.302,48.388,48.485,48.616,39.753
-0.16,-6,48.345,48.369,48.399,48.474,48.561,48.682,39.751
-0.08,-6,48.453,48.473,48.495,48.56,48.637,48.747,39.744
0,-6,48.56,48.576,48.592,48.646,48.712,48.813,39.73
0.08,-6,48.633,48.643,48.651,48.692,48.75,48.838,39.719
0.16,-6,48.725,48.73,48.731,48.761,48.809,48.886,39.705
0.24,-6,48.817,48.818,48.812,48.832,48.87,48.936,39.938
0.32,-6,48.907,48.904,48.892,48.903,48.931,48.986,39.898
0.4,-6,48.993,48.987,48.97,48.97,48.989,49.033,39.846
0.48,-6,49.076,49.067,49.044,49.036,49.045,49.078,39.788
0.56,-6,49.155,49.143,49.115,49.099,49.097,49.12,39.722
0.64,-6,49.229,49.215,49.182,49.158,49.148,49.158,39.652
0.72,-6,49.299,49.283,49.246,49.215,49.194,49.195,39.578
0.8,-6,49.369,49.346,49.306,49.267,49.238,49.228,39.503
0.88,-6,49.436,49.411,49.361,49.317,49.279,49.258,39.428
0.96,-6,49.498,49.471,49.417,49.363,49.317,49.287,39.353
1.04,-6,49.557,49.528,49.471,49.405,49.352,49.312,39.277
1.12,-6,49.612,49.582,49.521,49.449,49.385,49.334,39.201
1.2,-6,49.666,49.633,49.568,49.491,49.415,49.356,39.126
1.28,-6,49.716,49.681,49.613,49.531,49.445,49.375,39.05
1.36,-6,49.765,49.728,49.655,49.568,49.475,49.392,38.974
1.44,-6,49.814,49.771,49.696,49.603,49.503,49.409,38.898
1.52,-6,49.86,49.816,49.735,49.637,49.53,49.427,38.822
1.6,-6,49.902,49.858,49.772,49.67,49.556,49.445,38.746
1.68,-6,49.939,49.898,49.809,49.701,49.581,49.462,38.669
1.76,-6,49.976,49.936,49.846,49.732,49.605,49.478,38.593
1.84,-6,50.011,49.968,49.881,49.762,49.629,49.494,38.515
1.92,-6,50.043,50.002,49.914,49.791,49.652,49.51,38.438
2,-6,50.072,50.034,49.944,49.822,49.676,49.526,38.359
2.08,-6,50.099,50.063,49.97,49.852,49.7,49.543,38.28
2.16,-6,50.123,50.09,49.998,49.881,49.723,49.56,38.201
2.24,-6,50.144,50.115,50.025,49.908,49.746,49.577,38.121
2.32,-6,50.152,50.138,50.05,49.934,49.772,49.596,38.04
2.4,-6,50.159,50.158,50.073,49.955,49.798,49.615,37.958
2.48,-6,50.163,50.177,50.094,49.982,49.823,49.634,37.875
2.56,-6,50.166,50.182,50.113,50.008,49.848,49.653,37.792
2.64,-6,50.158,50.184,50.13,50.033,49.871,49.676,37.707
2.72,-6,50.119,50.184,50.145,50.056,49.894,49.699,37.621
2.8,-6,50.088,50.183,50.153,50.078,49.911,49.723,37.535
2.88,-6,50.081,50.18,50.153,50.099,49.937,49.746,37.448
2.96,-6,50.073,50.155,50.151,50.118,49.962,49.769,37.359
3.04,-6,50.064,50.113,50.147,50.135,49.986,49.792,37.27
3.12,-6,50.055,50.088,50.142,50.151,50.01,49.814,37.179
3.2,-6,50.072,50.077,50.136,50.164,50.033,49.832,37.088
3.28,-6,50.09,50.066,50.117,50.176,50.054,49.853,36.995
3.36,-6,50.109,50.054,50.072,50.185,50.075,49.88,36.902
3.44,-6,50.129,50.041,50.035,50.182,50.094,49.906,36.807
3.52,-6,50.15,50.039,50.021,50.175,50.112,49.932,36.712
3.6,-6,50.172,50.051,50.007,50.167,50.128,49.958,36.615
3.68,-6,50.195,50.065,49.993,50.158,50.142,49.984,36.518
3.76,-6,50.218,50.079,49.979,50.147,50.155,50.008,36.42
3.84,-6,50.241,50.096,49.964,50.135,50.165,50.032,36.321
3.92,-6,50.264,50.113,49.949,50.122,50.174,50.056,36.221
4,-6,50.286,50.131,49.955,50.088,50.18,50.078,36.121
4.08,-6,50.307,50.15,49.964,50.037,50.174,50.098,36.019
4.16,-6,50.328,50.169,49.975,50.004,50.164,50.118,35.917
4.24,-6,50.347,50.189,49.987,49.986,50.153,50.135,35.814
4.32,-6,50.364,50.209,50.002,49.967,50.14,50.151,35.71
4.4,-6,50.38,50.228,50.017,49.949,50.127,50.166,35.606
4.48,-6,50.391,50.247,50.034,49.931,50.112,50.178,35.501
4.56,-6,50.377,50.264,50.051,49.912,50.096,50.188,35.396
4.64,-6,50.362,50.281,50.07,49.894,50.079,50.197,35.29
4.72,-6,50.347,50.296,50.088,49.877,50.055,50.203,35.183
4.8,-6,50.33,50.31,50.107,49.859,50,50.207,35.076
4.88,-6,50.313,50.315,50.126,49.85,49.952,50.2,34.969
4.96,-6,50.295,50.302,50.144,49.852,49.933,50.187,34.861
5.04,-6,50.277,50.289,50.162,49.855,49.913,50.173,34.752
5.12,-6,50.258,50.274,50.178,49.861,49.893,50.157,34.643
5.2,-6,50.239,50.259,50.194,49.868,49.874,50.14,34.534
5.28,-6,50.219,50.244,50.208,49.877,49.855,50.122,34.425
5.36,-6,50.2,50.228,50.221,49.887,49.836,50.103,34.315
5.44,-6,50.179,50.212,50.215,49.899,49.818,50.083,34.205
5.52,-6,50.159,50.195,50.204,49.912,49.8,50.063,34.094
5.6,-6,50.139,50.178,50.193,49.926,49.783,50.041,33.984
5.68,-6,50.119,50.161,50.181,49.941,49.766,50.005,33.873
5.76,-6,50.099,50.143,50.168,49.956,49.75,49.947,33.762
5.84,-6,50.08,50.126,50.155,49.971,49.734,49.9,33.651
5.92,-6,50.061,50.108,50.142,49.986,49.722,49.875,33.54
6,-6,50.042,50.09,50.128,50.001,49.721,49.85,33.429
-6,-5.92,40.378,40.608,40.897,41.308,41.667,42.018,39.305
-5.92,-5.92,40.492,40.721,41.01,41.419,41.778,42.128,39.371
-5.84,-5.92,40.605,40.834,41.122,41.531,41.889,42.238,39.435
-5.76,-5.92,40.719,40.947,41.235,41.642,42,42.349,39.5
-5.68,-5.92,40.834,41.061,41.347,41.754,42.111,42.459,39.563
-5.6,-5.92,40.948,41.174,41.46,41.866,42.222,42.569,39.625
-5.52,-5.92,41.062,41.288,41.573,41.978,42.333,42.68,39.686
-5.44,-5.92,41.177,41.402,41.686,42.09,42.444,42.79,39.746
-5.36,-5.92,41.291,41.516,41.799,42.202,42.555,42.901,39.805
-5.28,-5.92,41.406,41.63,41.912,42.313,42.666,43.011,39.862
-5.2,-5.92,41.521,41.744,42.025,42.425,42.777,43.122,39.918
-5.12,-5.92,41.636,41.858,42.138,42.537,42.888,43.232,39.972
-5.04,-5.92,41.751,41.972,42.251,42.649,42.999,43.342,40.024
-4.96,-5.92,41.866,42.086,42.364,42.761,43.11,43.452,40.074
-4.88,-5.92,41.981,42.2,42.477,42.873,43.221,43.562,40.122
-4.8,-5.92,42.096,42.314,42.59,42.984,43.331,43.672,40.169
-4.72,-5.92,42.211,42.428,42.703,43.096,43.442,43.781,40.212
-4.64,-5.92,42.325,42.542,42.816,43.207,43.552,43.891,40.254
-4.56,-5.92,42.44,42.656,42.928,43.318,43.662,44,40.293
-4.48,-5.92,42.555,42.769,43.041,43.429,43.772,44.109,40.33
-4.4,-5.92,42.67,42.883,43.153,43.539,43.881,44.217,40.364
-4.32,-5.92,42.784,42.996,43.265,43.65,43.99,44.325,40.395
-4.24,-5.92,42.899,43.109,43.377,43.76,44.099,44.433,40.41
-4.16,-5.92,43.013,43.222,43.488,43.87,44.208,44.541,40.398
-4.08,-5.92,43.127,43.335,43.599,43.979,44.316,44.648,40.384
-4,-5.92,43.241,43.448,43.71,44.088,44.423,44.754,40.369
-3.92,-5.92,43.355,43.56,43.821,44.197,44.531,44.86,40.353
-3.84,-5.92,43.469,43.672,43.931,44.305,44.637,44.966,40.335
-3.76,-5.92,43.582,43.784,44.041,44.413,44.744,45.071,40.317
-3.68,-5.92,43.695,43.896,44.151,44.52,44.849,45.175,40.299
-3.6,-5.92,43.808,44.007,44.26,44.627,44.955,45.279,40.28
