X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.156,39.209,39.29,36.638
-5.92,-6,39.261,39.312,39.391,36.638
-5.84,-6,39.365,39.415,39.493,36.639
-5.76,-6,39.471,39.519,39.594,36.639
-5.68,-6,39.576,39.623,39.697,36.639
-5.6,-6,39.682,39.727,39.799,36.639
-5.52,-6,39.788,39.831,39.901,36.639
-5.44,-6,39.894,39.936,40.004,36.639
-5.36,-6,40.001,40.04,40.107,36.639
-5.28,-6,40.108,40.145,40.21,36.638
-5.2,-6,40.215,40.25,40.313,36.638
-5.12,-6,40.322,40.356,40.417,36.637
-5.04,-6,40.429,40.461,40.52,36.637
-4.96,-6,40.537,40.567,40.624,36.636
-4.88,-6,40.644,40.673,40.727,36.635
-4.8,-6,40.752,40.779,40.831,36.644
-4.72,-6,40.861,40.885,40.936,36.652
-4.64,-6,40.969,40.992,41.041,36.661
-4.56,-6,41.078,41.099,41.146,36.668
-4.48,-6,41.188,41.207,41.252,36.676
-4.4,-6,41.298,41.315,41.358,36.683
-4.32,-6,41.407,41.423,41.464,36.69
-4.24,-6,41.518,41.532,41.571,36.696
-4.16,-6,41.628,41.64,41.678,36.701
-4.08,-6,41.738,41.749,41.784,36.707
-4,-6,41.848,41.858,41.891,36.712
-3.92,-6,41.959,41.966,41.998,36.717
-3.84,-6,42.069,42.075,42.104,36.722
-3.76,-6,42.179,42.183,42.211,36.726
-3.68,-6,42.289,42.292,42.317,36.729
-3.6,-6,42.399,42.4,42.423,36.732
-3.52,-6,42.509,42.508,42.529,36.735
-3.44,-6,42.618,42.615,42.634,36.737
-3.36,-6,42.728,42.723,42.739,36.738
-3.28,-6,42.837,42.83,42.844,36.738
-3.2,-6,42.946,42.937,42.949,36.733
-3.12,-6,43.054,43.043,43.053,36.718
-3.04,-6,43.163,43.15,43.157,36.703
-2.96,-6,43.271,43.255,43.26,36.687
-2.88,-6,43.378,43.361,43.363,36.671
-2.8,-6,43.485,43.466,43.465,36.654
-2.72,-6,43.592,43.57,43.567,36.636
-2.64,-6,43.698,43.674,43.668,36.618
-2.56,-6,43.804,43.777,43.768,36.599
-2.48,-6,43.909,43.88,43.868,36.58
-2.4,-6,44.013,43.982,43.967,36.56
-2.32,-6,44.117,44.083,44.065,36.539
-2.24,-6,44.22,44.184,44.163,36.519
-2.16,-6,44.323,44.284,44.26,36.497
-2.08,-6,44.425,44.383,44.356,36.475
-2,-6,44.526,44.482,44.452,36.453
-1.92,-6,44.626,44.58,44.546,36.43
-1.84,-6,44.726,44.677,44.64,36.406
-1.76,-6,44.825,44.773,44.733,36.394
-1.68,-6,44.923,44.869,44.825,36.381
