X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.489,38.577,38.659,38.773,36.883
-5.92,-6,38.608,38.695,38.775,38.887,36.857
-5.84,-6,38.727,38.813,38.891,39.001,36.832
-5.76,-6,38.846,38.931,39.007,39.115,36.806
-5.68,-6,38.965,39.049,39.123,39.228,36.781
-5.6,-6,39.085,39.167,39.238,39.341,36.755
-5.52,-6,39.205,39.286,39.354,39.455,36.73
-5.44,-6,39.324,39.404,39.471,39.569,36.705
-5.36,-6,39.444,39.523,39.587,39.683,36.68
-5.28,-6,39.564,39.642,39.704,39.797,36.654
-5.2,-6,39.684,39.761,39.82,39.911,36.629
-5.12,-6,39.804,39.88,39.937,40.027,36.604
-5.04,-6,39.924,39.999,40.055,40.14,36.579
-4.96,-6,40.044,40.118,40.172,40.251,36.554
-4.88,-6,40.164,40.237,40.289,40.363,36.53
-4.8,-6,40.284,40.356,40.405,40.474,36.521
-4.72,-6,40.404,40.474,40.518,40.585,36.512
-4.64,-6,40.523,40.593,40.632,40.697,36.502
-4.56,-6,40.643,40.711,40.747,40.811,36.492
-4.48,-6,40.762,40.83,40.863,40.928,36.481
-4.4,-6,40.881,40.948,40.981,41.046,36.47
-4.32,-6,41,41.067,41.098,41.164,36.458
-4.24,-6,41.118,41.184,41.215,41.281,36.446
-4.16,-6,41.237,41.302,41.332,41.398,36.433
-4.08,-6,41.355,41.419,41.45,41.515,36.419
-4,-6,41.472,41.535,41.567,41.632,36.405
-3.92,-6,41.589,41.651,41.684,41.75,36.391
-3.84,-6,41.706,41.767,41.802,41.868,36.376
-3.76,-6,41.822,41.883,41.92,41.986,36.36
-3.68,-6,41.938,41.998,42.038,42.104,36.345
-3.6,-6,42.054,42.112,42.154,42.222,36.328
-3.52,-6,42.169,42.226,42.268,42.34,36.312
-3.44,-6,42.283,42.34,42.381,42.457,36.295
-3.36,-6,42.397,42.452,42.494,42.569,36.278
-3.28,-6,42.511,42.564,42.605,42.68,36.261
-3.2,-6,42.623,42.676,42.716,42.791,36.243
-3.12,-6,42.736,42.787,42.827,42.901,36.218
-3.04,-6,42.847,42.897,42.936,43.01,36.192
-2.96,-6,42.958,43.006,43.045,43.119,36.165
-2.88,-6,43.069,43.115,43.153,43.226,36.138
-2.8,-6,43.178,43.223,43.26,43.333,36.11
-2.72,-6,43.287,43.33,43.367,43.439,36.082
-2.64,-6,43.395,43.436,43.472,43.542,36.054
-2.56,-6,43.502,43.542,43.575,43.643,36.025
-2.48,-6,43.609,43.646,43.677,43.743,35.995
-2.4,-6,43.715,43.75,43.779,43.842,35.965
-2.32,-6,43.82,43.853,43.879,43.94,35.935
-2.24,-6,43.924,43.955,43.979,44.037,35.904
-2.16,-6,44.027,44.056,44.078,44.134,35.873
-2.08,-6,44.129,44.156,44.175,44.229,35.841
-2,-6,44.23,44.255,44.272,44.323,35.809
-1.92,-6,44.331,44.353,44.368,44.417,35.776
