X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.326,39.519,39.704,40.06,40.432,40.821,41.175,46.678
-5.92,-6,39.464,39.656,39.841,40.197,40.568,40.957,41.311,46.639
-5.84,-6,39.602,39.793,39.978,40.334,40.705,41.093,41.447,46.6
-5.76,-6,39.739,39.931,40.115,40.471,40.842,41.23,41.584,46.562
-5.68,-6,39.877,40.068,40.253,40.608,40.978,41.366,41.72,46.525
-5.6,-6,40.015,40.206,40.39,40.745,41.115,41.502,41.856,46.487
-5.52,-6,40.153,40.343,40.527,40.882,41.252,41.639,41.992,46.451
-5.44,-6,40.29,40.481,40.664,41.019,41.388,41.775,42.128,46.415
-5.36,-6,40.428,40.618,40.801,41.156,41.525,41.911,42.264,46.38
-5.28,-6,40.565,40.755,40.938,41.292,41.661,42.047,42.4,46.346
-5.2,-6,40.703,40.892,41.075,41.429,41.797,42.183,42.535,46.313
-5.12,-6,40.84,41.029,41.212,41.565,41.933,42.318,42.671,46.28
-5.04,-6,40.977,41.166,41.348,41.701,42.068,42.454,42.806,46.249
-4.96,-6,41.114,41.303,41.485,41.837,42.204,42.589,42.941,46.219
-4.88,-6,41.25,41.439,41.621,41.973,42.339,42.723,43.075,46.19
-4.8,-6,41.387,41.575,41.756,42.108,42.474,42.858,43.209,46.163
-4.72,-6,41.523,41.71,41.892,42.243,42.608,42.992,43.343,46.136
-4.64,-6,41.658,41.846,42.027,42.377,42.742,43.125,43.477,46.111
-4.56,-6,41.793,41.981,42.161,42.511,42.876,43.259,43.61,46.087
-4.48,-6,41.928,42.115,42.295,42.645,43.009,43.391,43.742,46.069
-4.4,-6,42.063,42.249,42.429,42.778,43.142,43.523,43.874,46.049
-4.32,-6,42.197,42.383,42.562,42.91,43.274,43.655,44.006,46.028
-4.24,-6,42.33,42.516,42.695,43.042,43.405,43.786,44.136,46.006
-4.16,-6,42.463,42.648,42.827,43.174,43.536,43.916,44.266,45.983
-4.08,-6,42.595,42.78,42.958,43.305,43.666,44.046,44.396,45.959
-4,-6,42.727,42.911,43.089,43.435,43.795,44.175,44.524,45.934
-3.92,-6,42.858,43.042,43.219,43.564,43.924,44.303,44.652,45.909
-3.84,-6,42.988,43.171,43.348,43.692,44.052,44.43,44.779,45.883
-3.76,-6,43.118,43.3,43.477,43.82,44.179,44.557,44.905,45.857
-3.68,-6,43.247,43.429,43.604,43.947,44.305,44.682,45.031,45.83
-3.6,-6,43.375,43.556,43.731,44.073,44.43,44.806,45.155,45.803
-3.52,-6,43.502,43.683,43.857,44.198,44.554,44.93,45.278,45.777
-3.44,-6,43.629,43.808,43.982,44.322,44.677,45.052,45.4,45.75
-3.36,-6,43.754,43.933,44.106,44.445,44.799,45.173,45.521,45.724
-3.28,-6,43.879,44.057,44.229,44.567,44.92,45.293,45.64,45.698
-3.2,-6,44.002,44.18,44.351,44.688,45.04,45.412,45.759,45.672
-3.12,-6,44.125,44.301,44.472,44.807,45.158,45.53,45.876,45.647
