X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,45.561,45.654,45.714,45.859,46.007,46.156,46.348,46.532,46.657,45.15
-5.92,-6,45.656,45.748,45.807,45.952,46.097,46.245,46.437,46.62,46.744,45.107
-5.84,-6,45.751,45.842,45.901,46.044,46.188,46.335,46.525,46.707,46.831,45.062
-5.76,-6,45.847,45.937,45.995,46.137,46.28,46.425,46.614,46.795,46.918,45.017
-5.68,-6,45.942,46.032,46.089,46.229,46.371,46.515,46.703,46.883,47.006,44.971
-5.6,-6,46.038,46.127,46.183,46.322,46.462,46.606,46.793,46.971,47.093,44.924
-5.52,-6,46.134,46.222,46.277,46.416,46.554,46.696,46.882,47.06,47.181,44.876
-5.44,-6,46.23,46.318,46.372,46.509,46.646,46.787,46.971,47.148,47.269,44.828
-5.36,-6,46.327,46.414,46.467,46.603,46.738,46.878,47.061,47.236,47.356,44.778
-5.28,-6,46.424,46.51,46.562,46.696,46.83,46.968,47.151,47.325,47.444,44.728
-5.2,-6,46.521,46.606,46.657,46.79,46.922,47.059,47.24,47.413,47.532,44.678
-5.12,-6,46.618,46.702,46.753,46.884,47.014,47.15,47.33,47.502,47.62,44.626
-5.04,-6,46.715,46.799,46.848,46.979,47.107,47.242,47.42,47.591,47.708,44.574
-4.96,-6,46.813,46.896,46.944,47.073,47.199,47.333,47.51,47.679,47.796,44.522
-4.88,-6,46.91,46.992,47.04,47.167,47.292,47.424,47.6,47.768,47.883,44.469
-4.8,-6,47.008,47.089,47.136,47.262,47.385,47.515,47.69,47.856,47.971,44.416
-4.72,-6,47.106,47.187,47.232,47.357,47.478,47.607,47.78,47.945,48.059,44.362
-4.64,-6,47.204,47.284,47.328,47.451,47.57,47.698,47.87,48.034,48.147,44.308
-4.56,-6,47.303,47.381,47.424,47.546,47.663,47.789,47.96,48.122,48.234,44.253
-4.48,-6,47.401,47.479,47.521,47.641,47.756,47.881,48.049,48.21,48.322,44.198
-4.4,-6,47.499,47.576,47.617,47.736,47.849,47.972,48.139,48.299,48.409,44.143
-4.32,-6,47.598,47.674,47.714,47.831,47.942,48.063,48.229,48.387,48.497,44.088
-4.24,-6,47.697,47.772,47.81,47.926,48.034,48.154,48.318,48.475,48.584,44.033
-4.16,-6,47.795,47.87,47.907,48.021,48.127,48.245,48.408,48.563,48.671,43.977
-4.08,-6,47.894,47.967,48.003,48.115,48.22,48.336,48.497,48.65,48.757,43.922
-4,-6,47.993,48.065,48.1,48.21,48.312,48.427,48.586,48.738,48.844,43.866
-3.92,-6,48.091,48.163,48.196,48.305,48.405,48.518,48.675,48.825,48.93,43.81
-3.84,-6,48.19,48.261,48.292,48.4,48.497,48.609,48.764,48.912,49.016,43.755
-3.76,-6,48.289,48.358,48.389,48.494,48.589,48.699,48.853,48.999,49.102,43.699
-3.68,-6,48.387,48.456,48.485,48.589,48.681,48.789,48.941,49.085,49.187,43.644
-3.6,-6,48.486,48.554,48.581,48.683,48.773,48.879,49.029,49.171,49.272,43.588
-3.52,-6,48.585,48.651,48.677,48.777,48.865,48.969,49.117,49.257,49.357,43.533
-3.44,-6,48.683,48.749,48.773,48.871,48.956,49.058,49.204,49.343,49.441,43.478
-3.36,-6,48.781,48.846,48.869,48.965,49.047,49.148,49.292,49.428,49.525,43.424
-3.28,-6,48.88,48.943,48.965,49.059,49.138,49.237,49.378,49.513,49.609,43.369
-3.2,-6,48.978,49.04,49.06,49.152,49.229,49.325,49.465,49.597,49.692,43.315
-3.12,-6,49.076,49.137,49.156,49.246,49.319,49.414,49.551,49.681,49.775,43.261
-3.04,-6,49.173,49.234,49.251,49.339,49.41,49.502,49.637,49.765,49.857,43.208
-2.96,-6,49.271,49.33,49.345,49.431,49.499,49.589,49.722,49.848,49.938,43.155
-2.88,-6,49.368,49.426,49.44,49.524,49.589,49.676,49.807,49.93,50.02,43.102
-2.8,-6,49.465,49.522,49.534,49.616,49.678,49.763,49.891,50.012,50.1,43.05
-2.72,-6,49.562,49.618,49.628,49.708,49.767,49.85,49.975,50.094,50.18,42.997
-2.64,-6,49.659,49.714,49.722,49.799,49.855,49.936,50.059,50.175,50.26,42.946
-2.56,-6,49.755,49.809,49.816,49.891,49.943,50.021,50.142,50.255,50.339,42.902
-2.48,-6,49.851,49.904,49.909,49.981,50.031,50.106,50.224,50.335,50.417,42.863
-2.4,-6,49.947,49.998,50.001,50.072,50.118,50.191,50.306,50.414,50.495,42.823
-2.32,-6,50.043,50.093,50.094,50.162,50.205,50.275,50.388,50.493,50.572,42.782
-2.24,-6,50.138,50.187,50.186,50.252,50.291,50.359,50.468,50.571,50.648,42.741
-2.16,-6,50.232,50.28,50.277,50.341,50.377,50.442,50.549,50.648,50.724,42.698
-2.08,-6,50.327,50.373,50.368,50.43,50.462,50.525,50.628,50.725,50.799,42.655
-2,-6,50.421,50.466,50.459,50.518,50.547,50.607,50.707,50.801,50.873,42.611
-1.92,-6,50.514,50.559,50.55,50.606,50.631,50.688,50.785,50.876,50.946,42.566
-1.84,-6,50.608,50.65,50.639,50.693,50.714,50.769,50.863,50.951,51.019,42.52
-1.76,-6,50.7,50.742,50.729,50.78,50.798,50.849,50.94,51.024,51.091,42.474
-1.68,-6,50.792,50.833,50.818,50.867,50.88,50.929,51.017,51.097,51.162,42.427
-1.6,-6,50.884,50.924,50.906,50.952,50.962,51.008,51.092,51.17,51.233,42.378
-1.52,-6,50.976,51.014,50.994,51.038,51.044,51.087,51.167,51.242,51.302,42.33
-1.44,-6,51.066,51.103,51.081,51.123,51.125,51.164,51.242,51.312,51.371,42.273
-1.36,-6,51.157,51.193,51.168,51.207,51.205,51.242,51.315,51.383,51.439,42.211
-1.28,-6,51.247,51.281,51.255,51.291,51.285,51.318,51.388,51.452,51.507,42.148
-1.2,-6,51.336,51.369,51.34,51.374,51.364,51.394,51.46,51.52,51.573,42.087
-1.12,-6,51.425,51.457,51.426,51.457,51.443,51.47,51.532,51.588,51.639,42.032
