X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,47.973,48.145,48.307,48.601,48.886,41.335
-5.92,-6,48.08,48.251,48.412,48.704,48.988,41.328
-5.84,-6,48.188,48.358,48.518,48.808,49.09,41.32
-5.76,-6,48.296,48.465,48.623,48.912,49.192,41.312
-5.68,-6,48.404,48.572,48.729,49.016,49.295,41.303
-5.6,-6,48.513,48.679,48.835,49.12,49.397,41.294
-5.52,-6,48.622,48.786,48.941,49.225,49.5,41.284
-5.44,-6,48.731,48.894,49.047,49.329,49.603,41.274
-5.36,-6,48.84,49.002,49.153,49.434,49.706,41.263
-5.28,-6,48.949,49.11,49.26,49.538,49.809,41.252
-5.2,-6,49.059,49.218,49.366,49.643,49.911,41.241
-5.12,-6,49.169,49.326,49.473,49.748,50.014,41.229
-5.04,-6,49.279,49.434,49.58,49.853,50.117,41.217
-4.96,-6,49.389,49.543,49.686,49.958,50.22,41.205
-4.88,-6,49.499,49.652,49.793,50.063,50.323,41.193
-4.8,-6,49.609,49.76,49.9,50.168,50.426,41.182
-4.72,-6,49.72,49.869,50.007,50.273,50.529,41.171
-4.64,-6,49.83,49.978,50.114,50.378,50.632,41.159
-4.56,-6,49.941,50.087,50.221,50.482,50.735,41.147
-4.48,-6,50.052,50.196,50.328,50.587,50.837,41.135
-4.4,-6,50.163,50.305,50.435,50.692,50.94,41.124
-4.32,-6,50.273,50.414,50.542,50.797,51.042,41.112
-4.24,-6,50.384,50.522,50.649,50.901,51.144,41.1
-4.16,-6,50.495,50.631,50.756,51.005,51.246,41.089
-4.08,-6,50.606,50.74,50.863,51.11,51.348,41.077
-4,-6,50.717,50.849,50.969,51.214,51.449,41.067
-3.92,-6,50.827,50.957,51.076,51.317,51.55,41.056
-3.84,-6,50.938,51.066,51.182,51.421,51.651,41.046
-3.76,-6,51.049,51.174,51.288,51.524,51.752,41.037
-3.68,-6,51.159,51.283,51.394,51.627,51.852,41.029
-3.6,-6,51.269,51.391,51.5,51.73,51.952,41.021
-3.52,-6,51.38,51.498,51.605,51.832,52.051,41.014
-3.44,-6,51.49,51.606,51.71,51.935,52.15,41.009
-3.36,-6,51.599,51.714,51.815,52.036,52.249,41.008
-3.28,-6,51.709,51.821,51.919,52.138,52.347,41.012
-3.2,-6,51.819,51.928,52.024,52.239,52.445,41.015
-3.12,-6,51.928,52.034,52.127,52.339,52.542,41.014
-3.04,-6,52.037,52.141,52.231,52.439,52.639,41.015
-2.96,-6,52.145,52.246,52.334,52.539,52.735,41.017
-2.88,-6,52.254,52.352,52.437,52.638,52.83,41.021
-2.8,-6,52.362,52.457,52.539,52.737,52.925,41.027
-2.72,-6,52.469,52.562,52.641,52.835,53.02,41.034
-2.64,-6,52.577,52.666,52.742,52.932,53.113,41.043
-2.56,-6,52.683,52.77,52.843,53.029,53.206,41.054
-2.48,-6,52.79,52.874,52.943,53.125,53.299,41.067
-2.4,-6,52.896,52.977,53.043,53.221,53.39,41.083
-2.32,-6,53.001,53.079,53.142,53.316,53.481,41.1
-2.24,-6,53.106,53.181,53.24,53.411,53.571,41.12
-2.16,-6,53.211,53.283,53.338,53.505,53.66,41.142
-2.08,-6,53.315,53.383,53.436,53.598,53.749,41.167
-2,-6,53.418,53.484,53.532,53.69,53.837,41.194
-1.92,-6,53.521,53.583,53.628,53.782,53.924,41.223
-1.84,-6,53.623,53.682,53.723,53.872,54.01,41.255
-1.76,-6,53.724,53.78,53.818,53.962,54.095,41.295
-1.68,-6,53.825,53.878,53.912,54.052,54.179,41.338
-1.6,-6,53.925,53.974,54.005,54.14,54.263,41.382
-1.52,-6,54.024,54.07,54.097,54.228,54.345,41.428
-1.44,-6,54.123,54.165,54.188,54.315,54.427,41.475
-1.36,-6,54.22,54.26,54.279,54.401,54.508,41.519
-1.28,-6,54.317,54.353,54.369,54.486,54.588,41.562
-1.2,-6,54.413,54.445,54.457,54.57,54.667,41.607
-1.12,-6,54.508,54.537,54.545,54.653,54.744,41.651
-1.04,-6,54.601,54.628,54.632,54.735,54.821,41.696
-0.96,-6,54.694,54.717,54.718,54.816,54.897,41.741
-0.88,-6,54.786,54.806,54.803,54.897,54.972,41.785
-0.8,-6,54.877,54.893,54.887,54.976,55.046,41.828
-0.72,-6,54.966,54.98,54.97,55.054,55.119,41.87
-0.64,-6,55.055,55.065,55.051,55.131,55.191,41.909
-0.56,-6,55.142,55.149,55.132,55.207,55.261,41.947
-0.48,-6,55.227,55.232,55.211,55.282,55.331,41.981
-0.4,-6,55.312,55.313,55.289,55.356,55.4,42.012
-0.32,-6,55.395,55.393,55.366,55.429,55.467,42.039
-0.24,-6,55.477,55.472,55.441,55.5,55.533,42.062
-0.16,-6,55.557,55.55,55.516,55.57,55.599,42.08
-0.08,-6,55.635,55.626,55.589,55.639,55.663,42.093
0,-6,55.712,55.7,55.66,55.707,55.725,42.1
0.08,-6,55.759,55.742,55.697,55.738,55.753,42.105
0.16,-6,55.822,55.802,55.753,55.789,55.8,42.113
0.24,-6,55.886,55.863,55.811,55.843,55.85,42.446
0.32,-6,55.95,55.924,55.869,55.897,55.899,42.297
0.4,-6,56.012,55.984,55.926,55.949,55.948,42.163
0.48,-6,56.073,56.042,55.981,56.001,55.995,42.043
0.56,-6,56.132,56.098,56.034,56.051,56.041,41.936
0.64,-6,56.188,56.153,56.086,56.099,56.085,41.837
0.72,-6,56.248,56.205,56.135,56.145,56.127,41.614
0.8,-6,56.306,56.26,56.182,56.189,56.167,41.567
0.88,-6,56.363,56.313,56.232,56.23,56.205,41.529
0.96,-6,56.419,56.365,56.281,56.271,56.241,41.488
1.04,-6,56.474,56.416,56.327,56.313,56.275,41.446
1.12,-6,56.528,56.465,56.372,56.353,56.307,41.402
