Longitude,Latitude
-94.729315,39.293337
-94.68985371,39.42694775
-94.68985371,39.42694775
-94.68985302,39.42695008
-94.68985234,39.42695241
-94.68985165,39.42695474
-94.68985095,39.42695708
-94.68985026,39.42695941
-94.68984957,39.42696174
-94.68984888,39.42696407
-94.68984819,39.4269664
-94.68984749,39.42696873
-94.6898468,39.42697106
-94.68984611,39.42697339
-94.68984541,39.42697573
-94.68984472,39.42697806
-94.68984402,39.42698039
-94.68984332,39.42698272
-94.68984263,39.42698505
-94.68984193,39.42698738
-94.68984123,39.42698971
-94.68984053,39.42699204
-94.68983983,39.42699437
-94.68983913,39.4269967
-94.68983843,39.42699903
-94.68983773,39.42700136
-94.68983703,39.42700369
-94.68983633,39.42700602
-94.68983563,39.42700835
-94.68983493,39.42701068
-94.68983422,39.42701301
-94.68983352,39.42701534
-94.68983282,39.42701766
-94.68983211,39.42701999
-94.68983141,39.42702232
-94.6898307,39.42702465
-94.68982999,39.42702698
-94.68982929,39.42702931
-94.68982858,39.42703164
-94.68982787,39.42703397
-94.68982716,39.42703629
-94.68982645,39.42703862
-94.68982574,39.42704095
-94.68982503,39.42704328
-94.68982432,39.42704561
-94.68982361,39.42704794
-94.6898229,39.42705026
-94.68982219,39.42705259
-94.68982148,39.42705492
-94.68982076,39.42705725
-94.68982005,39.42705957
-94.68981934,39.4270619
-94.68981862,39.42706423
-94.68981791,39.42706656
-94.68981719,39.42706888
-94.68981647,39.42707121
-94.68981576,39.42707354
-94.68981504,39.42707586
-94.68981432,39.42707819
-94.6898136,39.42708052
-94.68981288,39.42708284
-94.68981216,39.42708517
-94.68981144,39.4270875
-94.68981072,39.42708982
-94.68981,39.42709215
-94.68980928,39.42709447
-94.68980856,39.4270968
-94.68980784,39.42709913
-94.68980711,39.42710145
-94.68980639,39.42710378
-94.68980567,39.4271061
-94.68980494,39.42710843
-94.68980422,39.42711075
-94.68980349,39.42711308
-94.68980276,39.4271154
-94.68980204,39.42711773
-94.68980131,39.42712005
-94.68980058,39.42712238
-94.68979985,39.4271247
-94.68979912,39.42712703
-94.68979839,39.42712935
-94.68979766,39.42713168
-94.68979693,39.427134
-94.6897962,39.42713632
-94.68979547,39.42713865
-94.68979474,39.42714097
-94.68979401,39.4271433
-94.68979327,39.42714562
-94.68979254,39.42714794
-94.68979181,39.42715027
-94.68979107,39.42715259
-94.68979034,39.42715492
-94.6897896,39.42715724
-94.68978886,39.42715956
-94.68978813,39.42716188
-94.68978739,39.42716421
-94.68978665,39.42716653
-94.68978591,39.42716885
-94.68978518,39.42717118
-94.68978444,39.4271735
-94.6897837,39.42717582
-94.68978296,39.42717814
-94.68978222,39.42718047
-94.68978147,39.42718279
-94.68978073,39.42718511
-94.68977999,39.42718743
-94.68977925,39.42718975
-94.6897785,39.42719208
-94.68977776,39.4271944
-94.68977701,39.42719672
-94.68977627,39.42719904
-94.68977552,39.42720136
-94.68977478,39.42720368
-94.68977403,39.42720601
-94.68977328,39.42720833
-94.68977254,39.42721065
-94.68977179,39.42721297
-94.68977104,39.42721529
-94.68977029,39.42721761
-94.68976954,39.42721993
-94.68976879,39.42722225
-94.68976804,39.42722457
-94.68976729,39.42722689
-94.68976653,39.42722921
